timestamp_utc,timestamp_monotonic,elapsed_sec,latest_lidar_stamp,latest_odom_stamp,latest_clock_stamp,sensor_backlog_sec,clock_lag_sec,odom_message_count,lidar_message_count
2026-08-01T05:19:30.173316+00:00,2227.921899729,0.534513,,,,,,0,0
2026-08-01T05:19:30.673278+00:00,2228.421862937,1.034476,,,,,,0,0
2026-08-01T05:19:31.173289+00:00,2228.921873957,1.534487,,,,,,0,0
2026-08-01T05:19:31.673303+00:00,2229.421888087,2.034501,,,,,,0,0
2026-08-01T05:19:32.173307+00:00,2229.921891138,2.534504,,,,,,0,0
2026-08-01T05:19:32.673266+00:00,2230.421850909,3.034464,,,1658137027.770774,,,0,0
2026-08-01T05:19:33.173311+00:00,2230.921894800,3.534508,,,1658137028.2708097,,,0,0
2026-08-01T05:19:33.673295+00:00,2231.421879698,4.034493,,,1658137028.7708106,,,0,0
2026-08-01T05:19:34.173295+00:00,2231.921880271,4.534493,,,1658137029.270841,,,0,0
2026-08-01T05:19:34.673305+00:00,2232.421888457,5.034502,,,1658137029.770872,,,0,0
2026-08-01T05:19:35.173381+00:00,2232.921964228,5.534577,,,1658137030.2708893,,,0,0
2026-08-01T05:19:35.673404+00:00,2233.421988223,6.034601,,,1658137030.7709134,,,0,0
2026-08-01T05:19:36.173344+00:00,2233.921928484,6.534542,,,1658137031.270941,,,0,0
2026-08-01T05:19:36.673339+00:00,2234.421919600,7.034533,,,1658137031.7709637,,,0,0
2026-08-01T05:19:37.173307+00:00,2234.921891212,7.534504,,,1658137032.2709851,,,0,0
2026-08-01T05:19:37.673274+00:00,2235.421858599,8.034472,,,1658137027.70135,,,0,0
2026-08-01T05:19:38.328792+00:00,2236.077377882,8.689991,1658137027.9248989,,1658137028.0513744,,,0,3
2026-08-01T05:19:38.805332+00:00,2236.553917997,9.166531,1658137028.3247216,,1658137028.3513806,,,0,6
2026-08-01T05:19:39.293930+00:00,2237.042515518,9.655129,1658137028.9247518,,1658137028.8513997,,,0,9
2026-08-01T05:19:39.779641+00:00,2237.528226100,10.140839,1658137029.2247503,,1658137029.3264456,,,0,12
2026-08-01T05:19:40.254371+00:00,2238.002956360,10.615569,1658137029.7247477,,1658137029.8014557,,,0,15
2026-08-01T05:19:40.729630+00:00,2238.478215199,11.090828,1658137030.0247653,,1658137030.2764835,,,0,18
2026-08-01T05:19:41.211832+00:00,2238.960416949,11.573030,1658137030.5247743,,1658137030.7514951,,,0,21
2026-08-01T05:19:41.692045+00:00,2239.440630297,12.053243,1658137030.824921,,1658137031.2515182,,,0,24
2026-08-01T05:19:42.174109+00:00,2239.922694725,12.535308,1658137031.2247653,,1658137031.7265403,,,0,27
2026-08-01T05:19:42.810963+00:00,2240.559548355,13.172161,1658137031.824723,,1658137032.3515646,,,0,31
2026-08-01T05:19:43.294187+00:00,2241.042772452,13.655386,1658137032.2248156,,1658137032.851586,,,0,34
2026-08-01T05:19:43.773695+00:00,2241.522280607,14.134894,1658137032.5247438,,1658137033.3266175,,,0,37
2026-08-01T05:19:44.256539+00:00,2242.005124500,14.617738,1658137033.0249116,,1658137033.801644,,,0,40
2026-08-01T05:19:44.741579+00:00,2242.490164940,15.102778,1658137033.3248124,,1658137034.2766683,,,0,43
2026-08-01T05:19:45.221107+00:00,2242.969692757,15.582306,1658137033.824914,,1658137034.776686,,,0,46
2026-08-01T05:19:45.702597+00:00,2243.451181993,16.063795,1658137034.1248226,,1658137035.2517002,,,0,49
2026-08-01T05:19:46.182078+00:00,2243.930663104,16.543276,1658137034.624908,,1658137035.7267132,,,0,52
2026-08-01T05:19:46.827305+00:00,2244.575890075,17.188503,1658137035.1247237,,1658137036.3767638,,,0,56
2026-08-01T05:19:47.306051+00:00,2245.054635715,17.667249,1658137035.4247434,,1658137036.8517754,,,0,59
2026-08-01T05:19:47.782649+00:00,2245.531234334,18.143847,1658137035.8247461,,1658137037.3267999,,,0,62
2026-08-01T05:19:48.286658+00:00,2246.035243661,18.647857,1658137036.2248769,,1658137037.826823,,,0,65
2026-08-01T05:19:48.761155+00:00,2246.509740725,19.122354,1658137036.524821,,1658137038.301859,,,0,68
2026-08-01T05:19:49.238952+00:00,2246.987537385,19.600151,1658137037.0247684,1658137038.824925,1658137038.7768595,-1.800156593322754,-0.0480654239654541,2,71
2026-08-01T05:19:49.720051+00:00,2247.468636002,20.081249,1658137037.324706,1658137039.1232352,1658137039.2768893,-1.7985291481018066,0.1536540985107422,5,74
2026-08-01T05:19:50.192897+00:00,2247.941482364,20.554095,1658137038.0248406,1658137039.423654,1658137039.7519135,-1.3988134860992432,0.3282594680786133,8,77
2026-08-01T05:19:50.830993+00:00,2248.579578746,21.192192,1658137038.5248973,1658137039.824906,1658137040.3769348,-1.300008773803711,0.5520286560058594,12,81
2026-08-01T05:19:51.319825+00:00,2249.068409871,21.681023,1658137038.8249295,1658137040.087602,1658137040.876952,-1.2626724243164062,0.7893500328063965,15,84
2026-08-01T05:19:51.809378+00:00,2249.557963397,22.170577,1658137039.2248952,1658137040.4073136,1658137041.3519754,-1.1824183464050293,0.9446618556976318,18,87
2026-08-01T05:19:52.282962+00:00,2250.031547883,22.644161,1658137039.6247466,1658137040.7249258,1658137041.8269985,-1.1001791954040527,1.1020727157592773,21,90
2026-08-01T05:19:52.759502+00:00,2250.508087337,23.120700,1658137040.0248442,1658137041.0247107,1658137042.302024,-0.9998664855957031,1.277313232421875,24,93
2026-08-01T05:19:53.247729+00:00,2250.996314245,23.608927,1658137040.4247575,1658137041.319081,1658137042.8020563,-0.8943235874176025,1.4829752445220947,27,96
2026-08-01T05:19:53.714807+00:00,2251.463392794,24.076006,1658137040.8247697,1658137041.6241436,1658137043.2520626,-0.7993738651275635,1.6279189586639404,30,99
2026-08-01T05:19:54.193257+00:00,2251.941842791,24.554456,1658137041.524841,1658137042.1247559,1658137043.7520838,-0.5999147891998291,1.6273279190063477,33,102
2026-08-01T05:19:54.677399+00:00,2252.427060274,25.039673,1658137042.12476,1658137042.6191485,1658137044.2271032,-0.4943885803222656,1.607954740524292,36,105
2026-08-01T05:19:55.313912+00:00,2253.063572492,25.676186,1658137042.924815,1658137043.2218876,1658137044.8521285,-0.2970726490020752,1.6302409172058105,40,109
2026-08-01T05:19:55.783506+00:00,2253.533166574,26.145780,1658137043.3248973,1658137043.7216175,1658137045.3271737,-0.39672017097473145,1.6055562496185303,43,112
2026-08-01T05:19:56.260236+00:00,2254.009896609,26.622510,1658137043.7249112,1658137044.2248516,1658137045.8021777,-0.4999403953552246,1.5773260593414307,46,115
2026-08-01T05:19:56.743014+00:00,2254.492674345,27.105287,1658137044.0249152,1658137044.7248235,1658137046.3022113,-0.6999082565307617,1.577387809753418,49,118
2026-08-01T05:19:57.213432+00:00,2254.963093780,27.575707,1658137044.3247228,1658137045.1235335,1658137046.7522404,-0.7988107204437256,1.628706932067871,52,121
2026-08-01T05:19:57.683220+00:00,2255.432881389,28.045495,1658137044.9247515,1658137045.6239812,1658137047.2272415,-0.6992297172546387,1.6032602787017822,55,124
2026-08-01T05:19:58.317316+00:00,2256.066976453,28.679590,1658137045.4249089,1658137046.222251,1658137047.8772829,-0.79734206199646,1.6550319194793701,59,128
2026-08-01T05:19:58.793499+00:00,2256.543160692,29.155774,1658137046.0248127,1658137046.7200313,1658137048.3523073,-0.695218563079834,1.6322760581970215,62,131
2026-08-01T05:19:59.262065+00:00,2257.011726897,29.624340,1658137046.8248456,1658137047.224819,1658137048.8023274,-0.39997339248657227,1.5775084495544434,65,134
2026-08-01T05:19:59.735662+00:00,2257.485322727,30.097936,1658137047.2248235,1658137047.7129803,1658137049.2773468,-0.488156795501709,1.5643665790557861,68,137
2026-08-01T05:20:00.213750+00:00,2257.963410839,30.576024,1658137047.5249205,1658137048.1248584,1658137049.752366,-0.599937915802002,1.6275076866149902,71,140
2026-08-01T05:20:00.681931+00:00,2258.431592715,31.044206,1658137048.0247748,1658137048.6243622,1658137050.227383,-0.5995874404907227,1.6030206680297852,74,143
2026-08-01T05:20:01.308323+00:00,2259.057984103,31.670597,1658137048.5249174,1658137049.2247431,1658137050.8524075,-0.6998257637023926,1.62766432762146,78,147
2026-08-01T05:20:01.780848+00:00,2259.530508809,32.143122,1658137048.924903,1658137049.7245684,1658137051.327428,-0.7996654510498047,1.6028597354888916,81,150
2026-08-01T05:20:02.252874+00:00,2260.002534071,32.615147,1658137049.3248384,1658137050.114825,1658137051.8024402,-0.7899866104125977,1.687615156173706,84,153
2026-08-01T05:20:02.720713+00:00,2260.470373389,33.082987,1658137050.1247742,1658137050.724798,1658137052.2774713,-0.6000237464904785,1.55267333984375,87,156
2026-08-01T05:20:03.189096+00:00,2260.938756548,33.551370,1658137050.724802,1658137051.1226525,1658137052.727499,-0.39785051345825195,1.604846477508545,90,159
2026-08-01T05:20:03.818645+00:00,2261.568305532,34.180919,1658137051.3248706,1658137051.7241485,1658137053.3775268,-0.399277925491333,1.6533782482147217,94,163
2026-08-01T05:20:04.299346+00:00,2262.049006715,34.661620,1658137051.7248476,1658137052.2196934,1658137053.852543,-0.4948458671569824,1.6328496932983398,97,166
2026-08-01T05:20:04.767671+00:00,2262.517331257,35.129944,1658137052.3248193,1658137052.7145514,1658137054.3275592,-0.38973212242126465,1.6130077838897705,100,169
2026-08-01T05:20:05.237798+00:00,2262.987458480,35.600072,1658137052.6248157,1658137053.223866,1658137054.7775946,-0.5990502834320068,1.5537285804748535,103,172
2026-08-01T05:20:05.715383+00:00,2263.465044186,36.077657,1658137052.9248285,1658137053.6181777,1658137055.2526138,-0.6933491230010986,1.6344361305236816,106,175
2026-08-01T05:20:06.187258+00:00,2263.936919038,36.549532,1658137053.4249144,1658137054.1158915,1658137055.7276402,-0.6909770965576172,1.6117486953735352,109,178
2026-08-01T05:20:06.817442+00:00,2264.567102092,37.179715,1658137053.8249245,1658137054.718603,1658137056.3776636,-0.8936784267425537,1.6590607166290283,113,182
2026-08-01T05:20:07.290772+00:00,2265.040433436,37.653047,1658137054.2249138,1658137055.2154617,1658137056.8276792,-0.9905478954315186,1.6122174263000488,116,185
2026-08-01T05:20:07.770371+00:00,2265.520032144,38.132645,1658137054.8248322,1658137055.7247486,1658137057.3277128,-0.899916410446167,1.602964162826538,119,188
2026-08-01T05:20:08.241975+00:00,2265.991636154,38.604249,1658137055.324909,1658137056.2189305,1658137057.8027155,-0.8940215110778809,1.583785057067871,122,191
2026-08-01T05:20:08.712348+00:00,2266.462009228,39.074622,1658137055.6249168,1658137056.6236222,1658137058.2527447,-0.9987053871154785,1.6291224956512451,125,194
2026-08-01T05:20:09.193865+00:00,2266.943525368,39.556138,1658137056.5248315,1658137057.1232853,1658137058.752782,-0.5984537601470947,1.6294968128204346,128,197
2026-08-01T05:20:09.834765+00:00,2267.584426133,40.197039,1658137057.2248557,1658137057.824671,1658137059.3778167,-0.5998153686523438,1.5531456470489502,132,201
2026-08-01T05:20:10.312902+00:00,2268.062563559,40.675177,1658137057.7249253,1658137058.224744,1658137059.8528316,-0.4998188018798828,1.6280875205993652,135,204
2026-08-01T05:20:10.797855+00:00,2268.547515771,41.160129,1658137058.424898,1658137058.7229033,1658137060.3528614,-0.2980053424835205,1.629958152770996,138,207
2026-08-01T05:20:11.274917+00:00,2269.024577594,41.637191,1658137058.9248548,1658137059.2236767,1658137060.8278713,-0.29882192611694336,1.6041946411132812,141,210
2026-08-01T05:20:11.753131+00:00,2269.502791063,42.115404,1658137059.4249218,1658137059.7225604,1658137061.3028936,-0.2976386547088623,1.5803332328796387,144,213
2026-08-01T05:20:12.239798+00:00,2269.989458756,42.602072,1658137059.9249208,1658137060.2246783,1658137061.777915,-0.2997574806213379,1.553236722946167,147,216
2026-08-01T05:20:12.713730+00:00,2270.463390665,43.076004,1658137060.3248682,1658137060.6245127,1658137062.2529278,-0.29964447021484375,1.6284151077270508,150,219
2026-08-01T05:20:13.186222+00:00,2270.935882580,43.548496,1658137060.7247255,1658137061.1247222,1658137062.7279515,-0.3999967575073242,1.603229284286499,153,222
2026-08-01T05:20:13.828013+00:00,2271.577672956,44.190286,1658137061.224817,1658137061.824846,1658137063.3779976,-0.6000289916992188,1.5531516075134277,157,226
2026-08-01T05:20:14.325714+00:00,2272.075375174,44.687988,1658137061.5248315,1658137062.3224144,1658137063.8780136,-0.7975828647613525,1.5555992126464844,160,229
2026-08-01T05:20:14.805459+00:00,2272.555120550,45.167734,1658137062.1249177,1658137062.7241585,1658137064.3530283,-0.599240779876709,1.6288697719573975,163,232
2026-08-01T05:20:15.292599+00:00,2273.042260316,45.654873,1658137062.4248276,1658137063.2248878,1658137064.8530574,-0.8000602722167969,1.6281695365905762,166,235
2026-08-01T05:20:15.773737+00:00,2273.523397473,46.136011,1658137062.9247673,1658137063.7248247,1658137065.3280873,-0.8000574111938477,1.6032626628875732,169,238
2026-08-01T05:20:16.257310+00:00,2274.006970650,46.619584,1658137063.5247233,1658137064.2247424,1658137065.8031073,-0.700019121170044,1.5783648490905762,172,241
2026-08-01T05:20:16.737892+00:00,2274.487552651,47.100166,1658137064.1249185,1658137064.724464,1658137066.2781193,-0.5995454788208008,1.5536553859710693,175,244
2026-08-01T05:20:17.222473+00:00,2274.972133910,47.584747,1658137064.624887,1658137065.124837,1658137066.7781487,-0.49994993209838867,1.6533117294311523,178,247
2026-08-01T05:20:17.699381+00:00,2275.449041008,48.061654,1658137065.2249384,1658137065.6247048,1658137067.2531734,-0.3997664451599121,1.6284685134887695,181,250
2026-08-01T05:20:18.335406+00:00,2276.085065322,48.697678,1658137065.6247091,1658137066.3241851,1658137067.8781946,-0.6994760036468506,1.5540094375610352,185,254
2026-08-01T05:20:18.809587+00:00,2276.559246896,49.171860,1658137065.9247267,1658137066.7249093,1658137068.3532193,-0.800182580947876,1.628309965133667,188,257
2026-08-01T05:20:19.295733+00:00,2277.045394476,49.658008,1658137066.3249087,1658137067.224125,1658137068.8532457,-0.8992161750793457,1.6291208267211914,191,260
2026-08-01T05:20:19.769880+00:00,2277.519541043,50.132154,1658137066.7249136,1658137067.7230055,1658137069.3282676,-0.9980919361114502,1.605262041091919,194,263
2026-08-01T05:20:20.248623+00:00,2277.998282971,50.610896,1658137067.0248132,1658137068.2248583,1658137069.803287,-1.200045108795166,1.5784287452697754,197,266
2026-08-01T05:20:20.725118+00:00,2278.474778204,51.087391,1658137067.824855,1658137068.7247643,1658137070.2783046,-0.899909257888794,1.5535402297973633,200,269
2026-08-01T05:20:21.203106+00:00,2278.952766766,51.565380,1658137068.4247427,1658137069.1247342,1658137070.7533302,-0.6999914646148682,1.6285960674285889,203,272
2026-08-01T05:20:21.676141+00:00,2279.425802258,52.038415,1658137068.9248176,1658137069.6239488,1658137071.2283502,-0.6991312503814697,1.6044013500213623,206,275
2026-08-01T05:20:22.311999+00:00,2280.061659744,52.674273,1658137069.7249258,1658137070.2233963,1658137071.8533692,-0.4984705448150635,1.6299729347229004,210,279
2026-08-01T05:20:22.798842+00:00,2280.548501128,53.161114,1658137070.224873,1658137070.7249234,1658137072.3533785,-0.5000503063201904,1.6284551620483398,213,282
2026-08-01T05:20:23.271126+00:00,2281.020787040,53.633400,1658137070.6248443,1658137071.2247283,1658137072.828432,-0.599884033203125,1.6037037372589111,216,285
2026-08-01T05:20:23.746998+00:00,2281.496658606,54.109272,1658137070.9248555,1658137071.7244947,1658137073.3034275,-0.7996392250061035,1.578932762145996,219,288
2026-08-01T05:20:24.234929+00:00,2281.984589783,54.597203,1658137071.2247324,1658137072.223206,1658137073.7784562,-0.9984736442565918,1.5552501678466797,222,291
2026-08-01T05:20:24.697655+00:00,2282.448636308,55.061249,1658137071.9249287,1658137072.6247172,1658137074.253482,-0.6997885704040527,1.6287648677825928,225,294
2026-08-01T05:20:25.321973+00:00,2283.072954868,55.685568,1658137072.3247175,1658137073.2236578,1658137074.8785157,-0.8989403247833252,1.654857873916626,229,298
2026-08-01T05:20:25.794937+00:00,2283.545918845,56.158532,1658137072.7248232,1658137073.7248156,1658137075.3535347,-0.9999923706054688,1.6287190914154053,232,301
2026-08-01T05:20:26.270277+00:00,2284.021258433,56.633872,1658137073.1248097,1658137074.2247436,1658137075.8285532,-1.0999338626861572,1.6038095951080322,235,304
2026-08-01T05:20:26.741162+00:00,2284.492143032,57.104756,1658137073.524766,1658137074.7242742,1658137076.3035474,-1.1995081901550293,1.5792732238769531,238,307
2026-08-01T05:20:27.211395+00:00,2284.962376027,57.574989,1658137074.0248199,1658137075.12472,1658137076.7535908,-1.099900245666504,1.6288707256317139,241,310
2026-08-01T05:20:27.689128+00:00,2285.440109612,58.052723,1658137074.324881,1658137075.6237075,1658137077.2285998,-1.2988264560699463,1.6048922538757324,244,313
2026-08-01T05:20:28.310910+00:00,2286.061891405,58.674505,1658137075.5248404,1658137076.223211,1658137077.8536255,-0.6983706951141357,1.6304144859313965,248,317
2026-08-01T05:20:28.776492+00:00,2286.527473829,59.140087,1658137076.2247455,1658137076.724519,1658137078.3286324,-0.4997735023498535,1.6041133403778076,251,320
2026-08-01T05:20:29.245530+00:00,2286.996509740,59.609123,1658137076.8249311,1658137077.2248793,1658137078.8036616,-0.3999481201171875,1.578782320022583,254,323
2026-08-01T05:20:29.721794+00:00,2287.472775094,60.085388,1658137077.2248921,1658137077.6248858,1658137079.278677,-0.3999936580657959,1.6537911891937256,257,326
2026-08-01T05:20:30.186443+00:00,2287.937424226,60.550037,1658137077.8248515,1658137078.1247327,1658137079.7286859,-0.2998812198638916,1.6039531230926514,260,329
2026-08-01T05:20:30.817643+00:00,2288.568624231,61.181237,1658137078.4247305,1658137078.7234373,1658137080.3787205,-0.2987067699432373,1.6552832126617432,264,333
2026-08-01T05:20:31.291013+00:00,2289.041994024,61.654607,1658137078.7247353,1658137079.2247727,1658137080.8287258,-0.500037431716919,1.6039531230926514,267,336
2026-08-01T05:20:31.767869+00:00,2289.518849360,62.131462,1658137079.3248694,1658137079.724841,1658137081.3287532,-0.39997172355651855,1.603912115097046,270,339
2026-08-01T05:20:32.243575+00:00,2289.994556024,62.607169,1658137079.7248454,1658137080.1248543,1658137081.8037648,-0.4000089168548584,1.678910493850708,273,342
2026-08-01T05:20:32.719291+00:00,2290.470273088,63.082886,1658137080.1248586,1658137080.624216,1658137082.2787783,-0.4993574619293213,1.65456223487854,276,345
2026-08-01T05:20:33.199361+00:00,2290.950342998,63.562956,1658137080.7247474,1658137081.124519,1658137082.753791,-0.39977169036865234,1.6292719841003418,279,348
2026-08-01T05:20:33.674768+00:00,2291.425748891,64.038362,1658137081.2248397,1658137081.6248791,1658137083.2288115,-0.4000394344329834,1.6039323806762695,282,351
2026-08-01T05:20:34.309061+00:00,2292.060042283,64.672655,1658137081.7247353,1658137082.2231855,1658137083.8538432,-0.49845027923583984,1.63065767288208,286,355
2026-08-01T05:20:34.775158+00:00,2292.526139080,65.138752,1658137082.32478,1658137082.724749,1658137084.328852,-0.39996910095214844,1.6041028499603271,289,358
2026-08-01T05:20:35.258709+00:00,2293.009690842,65.622304,1658137082.8248465,1658137083.2248402,1658137084.803886,-0.3999936580657959,1.5790457725524902,292,361
2026-08-01T05:20:35.735043+00:00,2293.486023597,66.098637,1658137083.3249176,1658137083.7248623,1658137085.2789109,-0.3999447822570801,1.5540485382080078,295,364
2026-08-01T05:20:36.201874+00:00,2293.952855602,66.565469,1658137083.8247635,1658137084.1248767,1658137085.7539284,-0.3001132011413574,1.629051685333252,298,367
2026-08-01T05:20:36.676635+00:00,2294.427615042,67.040228,1658137084.324932,1658137084.624726,1658137086.2289383,-0.29979395866394043,1.6042122840881348,301,370
2026-08-01T05:20:37.309174+00:00,2295.060154675,67.672768,1658137084.924753,1658137085.2247212,1658137086.8539739,-0.29996824264526367,1.6292526721954346,305,374
2026-08-01T05:20:37.778980+00:00,2295.529961345,68.142574,1658137085.4248865,1658137085.72476,1658137087.3289964,-0.29987359046936035,1.604236364364624,308,377
2026-08-01T05:20:38.255526+00:00,2296.006506951,68.619120,1658137085.7247639,1658137086.2248402,1658137087.8040183,-0.5000762939453125,1.5791780948638916,311,380
2026-08-01T05:20:38.725043+00:00,2296.476023083,69.088636,1658137086.2248445,1658137086.624648,1658137088.2790375,-0.39980363845825195,1.6543893814086914,314,383
2026-08-01T05:20:39.198991+00:00,2296.949971751,69.562585,1658137086.624839,1658137087.1241539,1658137088.7540593,-0.4993147850036621,1.6299054622650146,317,386
2026-08-01T05:20:39.677639+00:00,2297.428620097,70.041233,1658137086.9247622,1658137087.6246002,1658137089.229083,-0.6998379230499268,1.604482889175415,320,389
2026-08-01T05:20:40.309783+00:00,2298.060763685,70.673377,1658137087.324884,1658137088.2247856,1658137089.8541129,-0.8999016284942627,1.6293272972106934,324,393
2026-08-01T05:20:40.779325+00:00,2298.530306260,71.142919,1658137087.824827,1658137088.7242835,1658137090.3291295,-0.8994565010070801,1.6048460006713867,327,396
2026-08-01T05:20:41.254031+00:00,2299.005012477,71.617626,1658137088.3248239,1658137089.224698,1658137090.8041596,-0.899874210357666,1.5794615745544434,330,399
2026-08-01T05:20:41.733546+00:00,2299.484526769,72.097140,1658137088.9247444,1658137089.724115,1658137091.2791727,-0.799370527267456,1.5550577640533447,333,402
2026-08-01T05:20:42.202669+00:00,2299.953649364,72.566262,1658137089.82493,1658137090.1246352,1658137091.7542014,-0.29970526695251465,1.6295661926269531,336,405
2026-08-01T05:20:42.676185+00:00,2300.427166178,73.039779,1658137090.4249249,1658137090.6247973,1658137092.229218,-0.19987249374389648,1.6044206619262695,339,408
