timestamp_utc,timestamp_monotonic,elapsed_sec,pid,cpu_percent_raw,cpu_percent_normalized,rss_mb,vms_mb,shared_mb,num_threads,read_bytes_delta,write_bytes_delta,process_status
2026-08-01T05:09:30.296560+00:00,1628.016948118,0.001463,2788,0.000,0.000,143.594,878.973,42.500,13,0,0,S (sleeping)
2026-08-01T05:09:30.797697+00:00,1628.517998878,0.502514,2788,3.992,0.200,143.906,880.078,42.812,13,0,0,S (sleeping)
2026-08-01T05:09:31.298659+00:00,1629.019050546,1.003566,2788,3.992,0.200,143.906,880.078,42.812,13,0,0,S (sleeping)
2026-08-01T05:09:31.800417+00:00,1629.520755999,1.505271,2788,3.986,0.199,143.906,880.078,42.812,13,0,0,S (sleeping)
2026-08-01T05:09:32.301458+00:00,1630.021843017,2.006358,2788,5.987,0.299,143.906,879.551,42.812,13,0,0,S (sleeping)
2026-08-01T05:09:32.802441+00:00,1630.522768123,2.507283,2788,3.993,0.200,143.906,879.551,42.812,13,0,0,S (sleeping)
2026-08-01T05:09:33.303488+00:00,1631.023891632,3.008407,2788,1.996,0.100,143.719,879.023,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:33.804346+00:00,1631.524706279,3.509221,2788,5.990,0.300,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:34.305295+00:00,1632.025681920,4.010197,2788,5.988,0.299,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:34.806315+00:00,1632.526646252,4.511161,2788,1.996,0.100,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:35.307398+00:00,1633.027754895,5.012270,2788,5.987,0.299,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:35.808458+00:00,1633.528847090,5.513362,2788,3.991,0.200,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:36.309450+00:00,1634.029782325,6.014297,2788,3.993,0.200,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:36.810496+00:00,1634.530879436,6.515395,2788,5.987,0.299,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:37.311449+00:00,1635.031789478,7.016305,2788,3.993,0.200,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:37.812543+00:00,1635.532892089,7.517407,2788,3.991,0.200,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:38.313553+00:00,1636.033945869,8.018461,2788,3.992,0.200,143.719,879.602,42.625,13,0,0,S (sleeping)
2026-08-01T05:09:38.814443+00:00,1636.534825631,8.519341,2788,7.986,0.399,148.824,910.648,42.938,13,28672,0,S (sleeping)
2026-08-01T05:09:39.315359+00:00,1637.035746562,9.020262,2788,7.985,0.399,149.113,910.699,42.938,13,8192,0,S (sleeping)
2026-08-01T05:09:39.816386+00:00,1637.536761963,9.521277,2788,7.984,0.399,149.121,910.707,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:40.317293+00:00,1638.037668935,10.022184,2788,5.989,0.299,149.113,910.699,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:40.818286+00:00,1638.538670121,10.523185,2788,7.984,0.399,149.117,910.703,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:41.319242+00:00,1639.039636189,11.024151,2788,3.992,0.200,149.113,910.699,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:41.820152+00:00,1639.540529018,11.525044,2788,7.986,0.399,149.113,910.699,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:42.321033+00:00,1640.041429005,12.025944,2788,5.989,0.299,149.121,910.707,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:42.821925+00:00,1640.542311140,12.526826,2788,5.989,0.299,149.121,910.707,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:43.322921+00:00,1641.043305090,13.027820,2788,5.988,0.299,149.121,910.707,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:43.823806+00:00,1641.544202330,13.528717,2788,5.989,0.299,149.125,910.711,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:44.324696+00:00,1642.045036970,14.029552,2788,7.987,0.399,149.125,910.711,42.938,13,0,8192,S (sleeping)
2026-08-01T05:09:44.825563+00:00,1642.545951047,14.530466,2788,5.989,0.299,149.125,910.711,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:45.326471+00:00,1643.046858072,15.031373,2788,7.986,0.399,149.129,910.715,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:45.827344+00:00,1643.547739150,15.532254,2788,5.989,0.299,149.133,910.719,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:46.328296+00:00,1644.048681278,16.033196,2788,5.989,0.299,149.133,910.719,42.938,13,0,0,S (sleeping)
2026-08-01T05:09:46.829229+00:00,1644.549610835,16.534126,2788,7.985,0.399,149.133,910.719,42.938,13,0,0,S (sleeping)
