timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137045.124812603,1785503060.393760681,66,5816,5851,276,0,72000,2636,1885,0.000000000,2.935553000,3.521723000,0.439574000,0.000526999,0.440100999,5.342990000,0,13
1658137045.224906206,1785503060.468235731,67,5851,5962,283,0,72000,2402,1616,0.000000000,2.606918002,3.245759999,0.404444001,0.000530001,0.404974002,4.835625999,0,9
1658137045.324811935,1785503060.568047762,68,5962,6010,248,0,72000,2315,1562,0.000000000,2.556240001,3.137771000,0.344968001,0.000460999,0.345429000,4.509895000,0,18
1658137045.424908876,1785503060.669463634,69,6010,6129,275,0,72000,2941,1985,0.000000000,3.264282001,3.889702000,0.448328001,0.000448999,0.448777000,6.056581000,0,11
1658137045.524744749,1785503060.769361973,70,6129,6052,291,0,72000,2924,2070,0.000000000,2.959440000,3.717881000,0.600710000,0.000412001,0.601122001,5.820359000,0,17
1658137045.624825001,1785503060.869580507,71,6052,6027,297,0,72000,3238,2226,0.000000000,3.263031998,3.799923001,0.521931001,0.000585000,0.522516000,6.159531000,0,12
1658137045.724925041,1785503060.992227316,72,6027,5993,120,0,72000,1781,1272,0.000000000,1.950137002,2.403699000,0.300948999,0.000479000,0.301427999,3.654509999,0,17
1658137045.824766636,1785503061.068594694,73,5993,6115,186,0,72000,2659,1828,0.000000000,2.884863001,3.511964000,0.253140000,0.000495000,0.253635000,5.093221000,0,17
1658137045.924854279,1785503061.191867828,74,6115,6163,106,0,72000,1772,1117,0.000000000,2.058933000,2.445960999,0.153678000,0.000465001,0.154143001,3.422438000,0,17
1658137046.024812460,1785503061.267266750,75,6163,6220,115,0,72000,1928,1332,0.000000000,2.272151001,2.744571000,0.171734000,0.000439000,0.172173000,3.839542998,0,4
1658137046.124892235,1785503061.367063284,76,6220,6278,139,0,72000,2026,1303,0.000000000,2.111609998,2.466585000,0.203350000,0.000714001,0.204064001,3.599933001,0,16
1658137046.224743366,1785503061.468137503,77,6278,6365,150,0,72000,2499,1719,0.000000000,2.660515003,3.249296000,0.204030999,0.000575999,0.204606999,4.708223001,0,16
1658137046.324901819,1785503061.567937851,78,6365,6384,120,0,72000,2100,1495,0.000000000,2.587580002,3.130238001,0.225663000,0.000484999,0.226147999,4.492565000,0,17
1658137046.424740314,1785503061.691359043,79,6384,6252,60,0,72000,1363,851,0.000000000,1.466681002,1.795783000,0.294160000,0.000459999,0.294619998,2.873756999,0,25
1658137046.524826288,1785503061.766150236,80,6252,6289,76,0,72000,1398,902,0.000000000,1.511520002,1.826053001,0.123262000,0.000509001,0.123771000,2.698609000,0,19
1658137046.624917030,1785503061.867342949,81,6289,6345,122,0,72000,2041,1324,0.000000000,2.132264999,2.622323000,0.185837000,0.000632999,0.186469999,3.878017998,0,10
1658137046.724752903,1785503061.966632605,82,6345,6377,63,0,72000,1501,1007,0.000000000,1.921360001,2.268536000,0.100625999,0.000466001,0.101092000,3.149168000,0,14
1658137046.824845552,1785503062.066492319,83,6377,6400,89,0,72000,1501,1017,0.000000000,1.767065000,2.113428000,0.143672001,0.000500000,0.144172001,3.029499001,0,12
1658137046.924805880,1785503062.168250561,84,6400,6371,124,0,72000,2420,1711,0.000000000,2.809056998,3.350835999,0.230109001,0.000462001,0.230571002,4.779822000,0,19
1658137047.024887323,1785503062.267306089,85,6371,6365,111,0,72000,1892,1166,0.000000000,2.270600000,2.674407000,0.193033000,0.000532000,0.193565000,3.813073001,0,17
1658137047.124741316,1785503062.392527819,86,6365,6339,127,0,72000,2112,1416,0.000000000,2.266349002,2.770027000,0.245765999,0.000519001,0.246285001,4.020246000,0,16
1658137047.224823236,1785503062.466149092,87,6339,6351,56,0,72000,1305,884,0.000000000,1.543107999,1.887440001,0.122116000,0.000436999,0.122553000,2.682856999,0,17
1658137047.324852467,1785503062.567103148,88,6351,6356,90,0,72000,1774,1136,0.000000000,2.145890001,2.555510000,0.178491000,0.000430999,0.178921999,3.627910000,0,15
1658137047.424826384,1785503062.666664362,89,6356,6380,88,0,72000,1711,1029,0.000000000,1.789291999,2.170109001,0.160848000,0.000636999,0.161484999,3.173364999,0,4
1658137047.524920464,1785503062.765838146,90,6380,6412,45,0,72000,1164,798,0.000000000,1.334938001,1.642112999,0.074291002,0.000481001,0.074772002,2.357051999,0,16
1658137047.624768496,1785503062.867425203,91,6412,6405,86,0,72000,1778,1210,0.000000000,2.383659999,2.829016999,0.177919999,0.000508000,0.178427999,3.930983999,0,11
1658137047.724868298,1785503062.967971563,92,6405,6471,105,0,72000,2323,1646,0.000000000,2.563002998,3.127366001,0.180863999,0.000606000,0.181469999,4.484833000,0,16
1658137047.824702024,1785503063.067213058,93,6471,6509,104,0,72000,1861,1218,0.000000000,2.188844999,2.647042000,0.163663999,0.000538001,0.164202000,3.720387000,0,16
1658137047.924908876,1785503063.168047667,94,6509,6487,120,0,72000,2392,1597,0.000000000,2.620335001,3.125346999,0.212970999,0.000508999,0.213479998,4.541711000,0,10
1658137048.024775028,1785503063.268347740,95,6487,6531,166,0,72000,2456,1564,0.000000000,2.750864001,3.289703000,0.291253999,0.000464999,0.291718998,4.826209999,0,10
1658137048.124862194,1785503063.367473841,96,6531,6599,122,0,72000,2076,1369,0.000000000,2.223433998,2.709437000,0.192014000,0.000480999,0.192494999,3.829519001,0,10
1658137048.224830151,1785503063.467145205,97,6599,6621,135,0,72000,1886,1223,0.000000000,2.119695997,2.553103999,0.225713000,0.000438000,0.226151000,3.627112999,0,10
1658137048.324729681,1785503063.565704107,98,6621,6627,80,0,72000,1132,704,0.000000000,1.209158005,1.468371000,0.133350000,0.000607000,0.133957001,2.175776999,0,16
1658137048.424820662,1785503063.691779613,99,6627,6652,94,0,72000,1746,1037,0.000000000,1.871102000,2.232404000,0.154625999,0.000418000,0.155043999,3.214148001,0,18
1658137048.524917364,1785503063.765602827,100,6652,6656,25,0,72000,919,613,0.000000000,1.195179997,1.441159000,0.058009000,0.000484999,0.058493999,2.074777000,0,15
1658137048.624762058,1785503063.866892099,101,6656,6656,70,0,72000,1705,1094,0.000000000,1.899116000,2.298572001,0.148693001,0.000492999,0.149186000,3.290945000,0,11
1658137048.724851370,1785503063.992756128,102,6656,6704,115,0,72000,2144,1365,0.000000000,2.473255003,2.970443000,0.189860999,0.000583999,0.190444998,4.171455999,0,11
1658137048.824818611,1785503064.092976570,103,6704,6706,103,0,72000,2378,1565,0.000000000,2.594076001,3.099979000,0.186771998,0.000471000,0.187242998,4.382390000,0,17
1658137048.924902916,1785503064.168660164,104,6706,6744,101,0,72000,2423,1625,0.000000000,2.902230000,3.473278999,0.244430001,0.000530999,0.244961000,5.058127999,0,11
1658137049.024749041,1785503064.292333126,105,6744,6789,70,0,72000,1842,1219,0.000000000,2.144454003,2.602324001,0.122822999,0.000519000,0.123341999,3.721547000,0,16
1658137049.124849081,1785503064.369750977,106,6789,6828,83,0,72000,2517,1732,0.000000000,2.598278001,3.153602000,0.133939000,0.000690001,0.134629001,4.799332000,0,17
