timestamp_utc,timestamp_monotonic,elapsed_sec,pid,cpu_percent_raw,cpu_percent_normalized,rss_mb,vms_mb,shared_mb,num_threads,read_bytes_delta,write_bytes_delta,process_status
2026-08-01T05:38:25.258880+00:00,3363.059164399,0.001016,4695,0.000,0.000,154.062,895.426,42.812,13,0,0,S (sleeping)
2026-08-01T05:38:25.759775+00:00,3363.560038226,0.501890,4695,3.993,0.200,154.219,896.531,42.969,13,0,0,S (sleeping)
2026-08-01T05:38:26.260706+00:00,3364.060944340,1.002796,4695,5.989,0.299,154.219,896.531,42.969,13,0,0,S (sleeping)
2026-08-01T05:38:26.762424+00:00,3364.562684982,1.504537,4695,1.993,0.100,154.219,896.004,42.969,13,0,0,S (sleeping)
2026-08-01T05:38:27.263330+00:00,3365.063583270,2.005435,4695,3.993,0.200,154.219,896.004,42.969,13,0,0,S (sleeping)
2026-08-01T05:38:27.764198+00:00,3365.564462639,2.506314,4695,1.996,0.100,154.219,895.477,42.969,13,0,0,S (sleeping)
2026-08-01T05:38:28.265339+00:00,3366.065517518,3.007369,4695,5.987,0.299,154.219,895.477,42.969,13,0,0,S (sleeping)
2026-08-01T05:38:28.766252+00:00,3366.566502437,3.508354,4695,3.992,0.200,154.031,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:29.267142+00:00,3367.067412384,4.009264,4695,3.993,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:29.768010+00:00,3367.568275912,4.510127,4695,3.993,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:30.268857+00:00,3368.069121901,5.010973,4695,3.993,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:30.769708+00:00,3368.569965775,5.511817,4695,3.993,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:31.270677+00:00,3369.070946481,6.012798,4695,3.992,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:31.771607+00:00,3369.571849229,6.513701,4695,5.989,0.299,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:32.272597+00:00,3370.072820623,7.014672,4695,3.992,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:32.773587+00:00,3370.573824478,7.515676,4695,3.992,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:33.274549+00:00,3371.074777676,8.016629,4695,5.989,0.299,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:33.775813+00:00,3371.575998141,8.517850,4695,3.990,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:34.276922+00:00,3372.077096625,9.018948,4695,3.991,0.200,154.188,895.527,42.781,13,0,0,S (sleeping)
2026-08-01T05:38:34.777912+00:00,3372.578181215,9.520033,4695,13.970,0.698,159.395,926.613,43.094,13,28672,0,S (sleeping)
2026-08-01T05:38:35.278781+00:00,3373.079051512,10.020903,4695,7.986,0.399,159.410,926.629,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:35.779667+00:00,3373.579896950,10.521749,4695,7.986,0.399,160.660,928.004,43.094,13,0,0,R (running)
2026-08-01T05:38:36.280744+00:00,3374.080996573,11.022848,4695,5.987,0.299,160.504,928.000,43.094,13,0,0,R (running)
2026-08-01T05:38:36.781642+00:00,3374.581913386,11.523765,4695,5.989,0.299,159.406,926.625,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:37.282556+00:00,3375.082824179,12.024676,4695,5.989,0.299,159.414,926.633,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:37.783463+00:00,3375.583731702,12.525583,4695,7.986,0.399,159.414,926.633,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:38.284346+00:00,3376.084616248,13.026468,4695,5.989,0.299,159.418,926.637,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:38.785252+00:00,3376.585504402,13.527356,4695,7.986,0.399,159.418,926.637,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:39.286217+00:00,3377.086482516,14.028334,4695,5.988,0.299,159.414,926.633,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:39.787116+00:00,3377.587383279,14.529235,4695,7.986,0.399,159.418,926.637,43.094,13,0,4096,S (sleeping)
2026-08-01T05:38:40.287996+00:00,3378.088266234,15.030118,4695,5.989,0.299,159.422,926.641,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:40.788986+00:00,3378.589190555,15.531042,4695,7.985,0.399,159.430,926.637,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:41.289984+00:00,3379.090257580,16.032109,4695,3.991,0.200,159.438,926.645,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:41.790991+00:00,3379.591244377,16.533096,4695,7.984,0.399,159.543,926.645,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:42.291916+00:00,3380.092187818,17.034039,4695,3.992,0.200,159.539,926.641,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:42.792765+00:00,3380.593032748,17.534884,4695,7.987,0.399,159.547,926.648,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:43.293637+00:00,3381.093907979,18.035760,4695,5.990,0.299,159.547,926.648,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:43.794510+00:00,3381.594772882,18.536624,4695,7.986,0.399,159.551,926.652,43.094,13,0,0,R (running)
2026-08-01T05:38:44.295487+00:00,3382.095735932,19.037588,4695,5.988,0.299,159.547,926.648,43.094,13,0,0,S (sleeping)
2026-08-01T05:38:44.796481+00:00,3382.596746608,19.538598,4695,5.988,0.299,159.555,926.656,43.094,13,0,4096,S (sleeping)
2026-08-01T05:38:45.297288+00:00,3383.097563565,20.039415,4695,5.990,0.300,159.863,926.652,43.406,13,4096,0,S (sleeping)
2026-08-01T05:38:45.798238+00:00,3383.598511732,20.540363,4695,21.958,1.098,164.691,1074.539,43.406,15,28672,0,S (sleeping)
2026-08-01T05:38:46.299062+00:00,3384.099333166,21.041185,4695,29.951,1.498,166.266,1075.910,43.406,15,0,0,S (sleeping)
2026-08-01T05:38:46.804420+00:00,3384.604668844,21.546520,4695,31.662,1.583,166.625,1076.344,43.406,15,0,0,S (sleeping)
2026-08-01T05:38:47.305404+00:00,3385.105541153,22.047393,4695,27.951,1.398,166.781,1076.520,43.406,15,0,0,S (sleeping)
2026-08-01T05:38:47.806280+00:00,3385.606537501,22.548389,4695,29.940,1.497,166.379,1076.000,43.406,15,0,0,S (sleeping)
