voxel_x,voxel_y,voxel_z,center_x,center_y,center_z,mean_x,mean_y,mean_z,first_seen_time,last_seen_time,lifespan_sec,total_point_hits,observed_frames,active_time_bins
0,-7,-15,0.500000000,-6.500000000,-14.500000000,0.508130568,-6.415850735,-14.426826572,1658137043.424738884,1658137044.724828005,1.300089121,20,6,1
0,-3,-17,0.500000000,-2.500000000,-16.500000000,0.647345945,-2.228675246,-16.616760731,1658137043.424738884,1658137044.824914217,1.400175333,4,4,1
-1,-7,15,-0.500000000,-6.500000000,15.500000000,-0.346712668,-6.425809524,15.364329170,1658137043.424738884,1658137044.824914217,1.400175333,17,6,1
0,-16,-10,0.500000000,-15.500000000,-9.500000000,0.050309233,-15.084924936,-9.826282978,1658137043.424738884,1658137044.424809933,1.000071049,4,4,1
-1,-16,-10,-0.500000000,-15.500000000,-9.500000000,-0.094526473,-15.445616505,-9.369786219,1658137043.424738884,1658137044.724828005,1.300089121,22,8,1
0,-16,-9,0.500000000,-15.500000000,-8.500000000,0.014753546,-15.368201169,-8.546323950,1658137043.424738884,1658137044.724828005,1.300089121,11,6,1
-1,-17,-9,-0.500000000,-16.500000000,-8.500000000,-0.018123500,-16.386330060,-8.334600108,1658137043.424738884,1658137044.724828005,1.300089121,14,7,1
-1,-14,-8,-0.500000000,-13.500000000,-7.500000000,-0.029882896,-13.649730921,-7.095756173,1658137043.424738884,1658137044.724828005,1.300089121,4,4,1
0,8,-10,0.500000000,8.500000000,-9.500000000,0.646426133,8.539917374,-9.501968193,1658137043.424738884,1658137044.624745369,1.200006485,30,8,1
0,10,-6,0.500000000,10.500000000,-5.500000000,0.420918495,10.505088974,-5.481894283,1658137043.424738884,1658137044.624745369,1.200006485,34,6,1
0,10,-7,0.500000000,10.500000000,-6.500000000,0.231031168,10.373963870,-6.497342458,1658137043.424738884,1658137044.624745369,1.200006485,26,6,1
-1,-6,15,-0.500000000,-5.500000000,15.500000000,-0.261293270,-5.505901297,15.436528206,1658137043.424738884,1658137044.824914217,1.400175333,24,7,1
-1,10,5,-0.500000000,10.500000000,5.500000000,-0.198828143,10.847668423,5.415396410,1658137043.424738884,1658137044.824914217,1.400175333,17,7,1
0,11,5,0.500000000,11.500000000,5.500000000,0.038504663,11.362891197,5.516310215,1658137043.424738884,1658137043.724911451,0.300172567,3,2,1
-1,10,6,-0.500000000,10.500000000,6.500000000,-0.019996920,10.866672277,6.579564929,1658137043.424738884,1658137044.324722767,0.899983883,4,4,1
0,11,6,0.500000000,11.500000000,6.500000000,0.112887301,11.511019880,6.581451633,1658137043.424738884,1658137044.824914217,1.400175333,11,5,1
0,5,11,0.500000000,5.500000000,11.500000000,0.004004595,5.687604904,11.170294762,1658137043.424738884,1658137044.824914217,1.400175333,3,3,1
0,6,11,0.500000000,6.500000000,11.500000000,0.018887997,6.312892119,11.075189273,1658137043.424738884,1658137044.424809933,1.000071049,3,3,1
-1,5,12,-0.500000000,5.500000000,12.500000000,-0.084547460,5.457665845,12.408793801,1658137043.424738884,1658137044.824914217,1.400175333,19,9,1
-1,6,12,-0.500000000,6.500000000,12.500000000,-0.125893664,6.500334933,12.473924965,1658137043.424738884,1658137044.824914217,1.400175333,32,8,1
0,6,12,0.500000000,6.500000000,12.500000000,0.013245050,6.065072060,12.683633804,1658137043.424738884,1658137043.424738884,0.000000000,1,1,1
-1,-2,15,-0.500000000,-1.500000000,15.500000000,-0.271107088,-1.546110602,15.515378026,1658137043.424738884,1658137044.824914217,1.400175333,34,8,1
0,5,13,0.500000000,5.500000000,13.500000000,0.003614979,5.730933905,13.228023529,1658137043.424738884,1658137043.424738884,0.000000000,2,1,1
-1,5,13,-0.500000000,5.500000000,13.500000000,-0.028431073,5.472937760,13.501876430,1658137043.424738884,1658137044.824914217,1.400175333,19,6,1
-1,1,15,-0.500000000,1.500000000,15.500000000,-0.221490290,1.391299311,15.441409747,1658137043.424738884,1658137044.824914217,1.400175333,15,6,1
-1,4,14,-0.500000000,4.500000000,14.500000000,-0.148598543,4.477198315,14.356221199,1658137043.424738884,1658137044.824914217,1.400175333,15,9,1
0,-10,-15,0.500000000,-9.500000000,-14.500000000,0.559197633,-9.719845902,-14.506793716,1658137043.324897289,1658137044.824914217,1.500016928,22,16,1
-2,-4,-14,-1.500000000,-3.500000000,-13.500000000,-1.958684802,-3.428176681,-13.127434731,1658137043.324897289,1658137044.724828005,1.399930716,6,6,1
0,-6,-17,0.500000000,-5.500000000,-16.500000000,0.541010171,-5.719680548,-16.378577868,1658137043.324897289,1658137044.724828005,1.399930716,6,4,1
0,-2,-17,0.500000000,-1.500000000,-16.500000000,0.651456038,-1.471841206,-16.514052444,1658137043.324897289,1658137044.624745369,1.299848080,36,10,1
0,-1,-17,0.500000000,-0.500000000,-16.500000000,0.648573646,-0.570245429,-16.404625620,1658137043.324897289,1658137044.624745369,1.299848080,28,10,1
-1,9,6,-0.500000000,9.500000000,6.500000000,-0.128505986,9.233781781,6.420926929,1658137043.324897289,1658137044.824914217,1.500016928,28,10,1
0,-17,-7,0.500000000,-16.500000000,-6.500000000,0.077660896,-16.338981628,-6.958548069,1658137043.324897289,1658137043.324897289,0.000000000,1,1,1
-1,-17,-8,-0.500000000,-16.500000000,-7.500000000,-0.041411485,-16.366316015,-7.469326431,1658137043.324897289,1658137044.724828005,1.399930716,22,8,1
0,10,6,0.500000000,10.500000000,6.500000000,0.120511029,10.406447919,6.475352351,1658137043.324897289,1658137044.824914217,1.500016928,30,8,1
-1,-10,13,-0.500000000,-9.500000000,13.500000000,-0.480278986,-9.484583914,13.498174727,1658137043.324897289,1658137044.824914217,1.500016928,16,5,1
0,5,7,0.500000000,5.500000000,7.500000000,0.071121129,5.919930100,7.299652100,1658137043.324897289,1658137044.824914217,1.500016928,4,4,1
-1,7,11,-0.500000000,7.500000000,11.500000000,-0.138607957,7.429890792,11.463962046,1658137043.324897289,1658137044.824914217,1.500016928,30,9,1
0,9,6,0.500000000,9.500000000,6.500000000,0.062548777,9.644947794,6.498765018,1658137043.324897289,1658137044.824914217,1.500016928,18,10,1
-1,-8,13,-0.500000000,-7.500000000,13.500000000,-0.371152288,-7.469431463,13.462986645,1658137043.324897289,1658137044.824914217,1.500016928,38,9,1
-1,9,7,-0.500000000,9.500000000,7.500000000,-0.140428365,9.289328257,7.284110943,1658137043.324897289,1658137044.824914217,1.500016928,12,8,1
0,9,7,0.500000000,9.500000000,7.500000000,0.086373955,9.644264744,7.492838183,1658137043.324897289,1658137044.824914217,1.500016928,31,9,1
0,10,7,0.500000000,10.500000000,7.500000000,0.126753920,10.429215431,7.462223677,1658137043.324897289,1658137044.824914217,1.500016928,26,8,1
-1,-9,13,-0.500000000,-8.500000000,13.500000000,-0.424891279,-8.437588409,13.512997663,1658137043.324897289,1658137044.824914217,1.500016928,27,7,1
-1,-7,13,-0.500000000,-6.500000000,13.500000000,-0.322024936,-6.479911409,13.465631857,1658137043.324897289,1658137044.824914217,1.500016928,41,10,1
-1,9,8,-0.500000000,9.500000000,8.500000000,-0.116864460,9.332149139,8.658173781,1658137043.324897289,1658137044.624745369,1.299848080,13,5,1
0,10,8,0.500000000,10.500000000,8.500000000,0.130474097,10.451363564,8.494220416,1658137043.324897289,1658137044.824914217,1.500016928,18,6,1
-1,-8,14,-0.500000000,-7.500000000,14.500000000,-0.524225436,-7.485158132,14.334656569,1658137043.324897289,1658137044.824914217,1.500016928,26,9,1
-1,-7,14,-0.500000000,-6.500000000,14.500000000,-0.414406018,-6.572767556,14.471468449,1658137043.324897289,1658137044.824914217,1.500016928,32,8,1
-1,2,14,-0.500000000,2.500000000,14.500000000,-0.075290782,2.485744923,14.529503226,1658137043.324897289,1658137044.624745369,1.299848080,24,7,1
0,3,13,0.500000000,3.500000000,13.500000000,0.007648547,3.531848856,13.276039737,1658137043.324897289,1658137044.624745369,1.299848080,14,9,1
0,4,13,0.500000000,4.500000000,13.500000000,0.005937222,4.603376198,13.129204178,1658137043.324897289,1658137044.524908304,1.200011015,5,3,1
-1,4,13,-0.500000000,4.500000000,13.500000000,-0.101573186,4.355301062,13.550647140,1658137043.324897289,1658137044.824914217,1.500016928,24,9,1
-1,3,14,-0.500000000,3.500000000,14.500000000,-0.113268456,3.594730814,14.405297014,1658137043.324897289,1658137044.624745369,1.299848080,18,8,1
0,3,14,0.500000000,3.500000000,14.500000000,0.013111283,3.629445632,14.201581001,1658137043.324897289,1658137043.724911451,0.400014162,3,2,1
0,-14,-13,0.500000000,-13.500000000,-12.500000000,0.285103402,-13.448657709,-12.424631175,1658137043.224834442,1658137044.824914217,1.600079775,17,6,1
0,-5,-15,0.500000000,-4.500000000,-14.500000000,0.481935844,-4.789031267,-14.155497551,1658137043.224834442,1658137044.424809933,1.199975491,2,2,1
0,0,-16,0.500000000,0.500000000,-15.500000000,0.518724191,0.523096917,-15.522220612,1658137043.224834442,1658137044.824914217,1.600079775,48,13,1
-1,0,-15,-0.500000000,0.500000000,-14.500000000,-0.163959111,0.703027025,-14.713443518,1658137043.224834442,1658137044.824914217,1.600079775,4,4,1
-4,-4,-14,-3.500000000,-3.500000000,-13.500000000,-3.333331068,-3.498420605,-13.475189898,1658137043.224834442,1658137044.824914217,1.600079775,54,16,1
-1,-15,8,-0.500000000,-14.500000000,8.500000000,-0.637021292,-14.565501866,8.499391556,1658137043.224834442,1658137044.824914217,1.600079775,19,8,1
-4,-3,-14,-3.500000000,-2.500000000,-13.500000000,-3.380720969,-2.744745633,-13.362449054,1658137043.224834442,1658137044.824914217,1.600079775,29,16,1
-2,0,-15,-1.500000000,0.500000000,-14.500000000,-1.734612928,0.649949163,-14.348110835,1658137043.224834442,1658137044.824914217,1.600079775,18,12,1
-1,-16,-9,-0.500000000,-15.500000000,-8.500000000,-0.044765939,-15.650874320,-8.530111722,1658137043.224834442,1658137044.724828005,1.499993563,21,8,1
0,8,10,0.500000000,8.500000000,10.500000000,0.021927797,8.267115116,10.354879141,1658137043.224834442,1658137044.624745369,1.399910927,8,4,1
-1,10,4,-0.500000000,10.500000000,4.500000000,-0.131109617,10.552334891,4.306841250,1658137043.224834442,1658137044.824914217,1.600079775,27,9,1
-1,11,4,-0.500000000,11.500000000,4.500000000,-0.091285142,11.498010302,4.608083534,1658137043.224834442,1658137044.824914217,1.600079775,20,7,1
0,10,-3,0.500000000,10.500000000,-2.500000000,0.339224281,10.479630280,-2.451941279,1658137043.224834442,1658137044.824914217,1.600079775,35,8,1
0,-16,-8,0.500000000,-15.500000000,-7.500000000,0.017346208,-15.068809986,-7.713099003,1658137043.224834442,1658137044.724828005,1.499993563,2,2,1
-1,-14,4,-0.500000000,-13.500000000,4.500000000,-0.340274199,-13.561522278,4.463041731,1658137043.224834442,1658137044.724828005,1.499993563,37,10,1
-1,11,3,-0.500000000,11.500000000,3.500000000,-0.195585543,11.440111841,3.612334013,1658137043.224834442,1658137044.824914217,1.600079775,35,7,1
0,8,9,0.500000000,8.500000000,9.500000000,0.031190543,8.372208742,9.622222460,1658137043.224834442,1658137044.824914217,1.600079775,13,7,1
-1,-1,14,-0.500000000,-0.500000000,14.500000000,-0.206191116,-0.459167933,14.478106787,1658137043.224834442,1658137044.824914217,1.600079775,43,11,1
-1,-1,15,-0.500000000,-0.500000000,15.500000000,-0.201963961,-0.567157793,15.395157007,1658137043.224834442,1658137044.824914217,1.600079775,26,9,1
-2,-17,-3,-1.500000000,-16.500000000,-2.500000000,-1.233441534,-16.503294220,-2.371643419,1658137043.224834442,1658137044.824914217,1.600079775,25,9,1
-1,-15,4,-0.500000000,-14.500000000,4.500000000,-0.459234393,-14.591841502,4.549270752,1658137043.224834442,1658137044.724828005,1.499993563,39,10,1
-2,-17,-2,-1.500000000,-16.500000000,-1.500000000,-1.051993762,-16.361094339,-1.583583048,1658137043.224834442,1658137044.424809933,1.199975491,7,4,1
-1,-15,6,-0.500000000,-14.500000000,6.500000000,-0.566064699,-14.374231670,6.520227308,1658137043.224834442,1658137044.324722767,1.099888325,23,8,1
-1,-14,9,-0.500000000,-13.500000000,9.500000000,-0.538361716,-13.510819508,9.430630904,1658137043.224834442,1658137044.624745369,1.399910927,26,7,1
-2,-17,-1,-1.500000000,-16.500000000,-0.500000000,-1.060100794,-16.185651302,-0.710800722,1658137043.224834442,1658137044.024915218,0.800080776,4,3,1
-1,-15,5,-0.500000000,-14.500000000,5.500000000,-0.511316495,-14.399803585,5.526490441,1658137043.224834442,1658137044.724828005,1.499993563,27,8,1
-2,-16,0,-1.500000000,-15.500000000,0.500000000,-1.049092793,-15.929000473,0.313309465,1658137043.224834442,1658137044.124754429,0.899919987,5,3,1
0,9,8,0.500000000,9.500000000,8.500000000,0.061734854,9.398234418,8.371268925,1658137043.224834442,1658137044.824914217,1.600079775,19,7,1
-1,-14,5,-0.500000000,-13.500000000,5.500000000,-0.358692514,-13.448532602,5.405768871,1658137043.224834442,1658137044.724828005,1.499993563,23,7,1
0,10,-5,0.500000000,10.500000000,-4.500000000,0.556060602,10.502783710,-4.510209297,1658137043.224834442,1658137044.624745369,1.399910927,29,6,1
-1,-15,3,-0.500000000,-14.500000000,3.500000000,-0.343956455,-14.404901918,3.538440259,1658137043.224834442,1658137044.724828005,1.499993563,30,9,1
0,10,-4,0.500000000,10.500000000,-3.500000000,0.523120327,10.519045591,-3.502646752,1658137043.224834442,1658137044.824914217,1.600079775,32,8,1
-1,-14,8,-0.500000000,-13.500000000,8.500000000,-0.480205541,-13.541259101,8.481138634,1658137043.224834442,1658137044.624745369,1.399910927,33,8,1
0,10,-2,0.500000000,10.500000000,-1.500000000,0.276302144,10.594100167,-1.532296465,1658137043.224834442,1658137044.824914217,1.600079775,34,7,1
0,11,-2,0.500000000,11.500000000,-1.500000000,0.294164861,11.509090832,-1.438578129,1658137043.224834442,1658137044.824914217,1.600079775,28,7,1
0,11,-1,0.500000000,11.500000000,-0.500000000,0.216380498,11.361124794,-0.519628605,1658137043.224834442,1658137044.624745369,1.399910927,24,6,1
0,11,0,0.500000000,11.500000000,0.500000000,0.100569783,11.439251731,0.560447611,1658137043.224834442,1658137044.824914217,1.600079775,17,6,1
-1,10,-1,-0.500000000,10.500000000,-0.500000000,-0.298311442,10.972631454,-0.071210355,1658137043.224834442,1658137043.224834442,0.000000000,1,1,1
-1,-15,7,-0.500000000,-14.500000000,7.500000000,-0.614461741,-14.253631020,7.486733198,1658137043.224834442,1658137044.224855900,1.000021458,20,6,1
-1,-14,7,-0.500000000,-13.500000000,7.500000000,-0.433440744,-13.475960341,7.490577264,1658137043.224834442,1658137044.624745369,1.399910927,22,7,1
0,10,5,0.500000000,10.500000000,5.500000000,0.120565386,10.403223813,5.514842346,1658137043.224834442,1658137044.824914217,1.600079775,32,9,1
-1,9,5,-0.500000000,9.500000000,5.500000000,-0.087553945,9.253921289,5.786380731,1658137043.224834442,1658137044.824914217,1.600079775,13,9,1
-1,-11,12,-0.500000000,-10.500000000,12.500000000,-0.498517785,-10.412583510,12.386149247,1658137043.224834442,1658137044.624745369,1.399910927,18,5,1
-1,-10,12,-0.500000000,-9.500000000,12.500000000,-0.451151287,-9.509490075,12.474044215,1658137043.224834442,1658137044.824914217,1.600079775,31,7,1
-1,8,9,-0.500000000,8.500000000,9.500000000,-0.120801323,8.643113650,9.313977902,1658137043.224834442,1658137044.824914217,1.600079775,13,6,1
-1,0,14,-0.500000000,0.500000000,14.500000000,-0.213043602,0.511756575,14.425280417,1658137043.224834442,1658137044.824914217,1.600079775,31,11,1
-1,1,14,-0.500000000,1.500000000,14.500000000,-0.197684899,1.508379982,14.471190760,1658137043.224834442,1658137044.824914217,1.600079775,31,9,1
-1,0,15,-0.500000000,0.500000000,15.500000000,-0.218387933,0.477286810,15.520053787,1658137043.224834442,1658137044.824914217,1.600079775,25,7,1
0,-12,-14,0.500000000,-11.500000000,-13.500000000,0.415407596,-11.422677938,-13.420407576,1658137043.124729633,1658137044.824914217,1.700184584,17,6,1
-1,-10,-13,-0.500000000,-9.500000000,-12.500000000,-0.920100421,-9.102618694,-12.668313026,1658137043.124729633,1658137044.124754429,1.000024796,2,2,1
0,-15,-11,0.500000000,-14.500000000,-10.500000000,0.135048092,-14.439698269,-10.336218031,1658137043.124729633,1658137044.824914217,1.700184584,19,7,1
0,2,-15,0.500000000,2.500000000,-14.500000000,0.594890470,2.442544134,-14.514014069,1658137043.124729633,1658137044.824914217,1.700184584,49,12,1
-1,-15,-10,-0.500000000,-14.500000000,-9.500000000,-0.090603203,-14.545626521,-9.312386274,1658137043.124729633,1658137044.824914217,1.700184584,16,10,1
-4,-3,-13,-3.500000000,-2.500000000,-12.500000000,-3.077880224,-2.867891788,-12.905577342,1658137043.124729633,1658137044.524908304,1.400178671,3,3,1
0,3,-15,0.500000000,3.500000000,-14.500000000,0.589747475,3.430856586,-14.499918143,1658137043.124729633,1658137044.824914217,1.700184584,18,8,1
-1,-13,8,-0.500000000,-12.500000000,8.500000000,-0.435583961,-12.558333256,8.473178864,1658137043.124729633,1658137044.624745369,1.500015736,27,9,1
1,-4,-2,1.500000000,-3.500000000,-1.500000000,1.459919333,-3.490947723,-1.209304094,1658137043.124729633,1658137043.124729633,0.000000000,1,1,1
-1,-13,10,-0.500000000,-12.500000000,10.500000000,-0.500233220,-12.414251163,10.510213753,1658137043.124729633,1658137044.624745369,1.500015736,29,9,1
-1,-13,9,-0.500000000,-12.500000000,9.500000000,-0.475667022,-12.573202002,9.517785237,1658137043.124729633,1658137044.624745369,1.500015736,29,8,1
-1,-12,11,-0.500000000,-11.500000000,11.500000000,-0.515721495,-11.540350841,11.538120527,1658137043.124729633,1658137044.624745369,1.500015736,26,8,1
-1,-11,11,-0.500000000,-10.500000000,11.500000000,-0.463231620,-10.499745814,11.529217847,1658137043.124729633,1658137044.624745369,1.500015736,30,9,1
-1,7,10,-0.500000000,7.500000000,10.500000000,-0.063606753,7.354089061,10.783619722,1658137043.124729633,1658137044.824914217,1.700184584,12,9,1
0,-11,-14,0.500000000,-10.500000000,-13.500000000,0.485522490,-10.474840240,-13.513591270,1658137043.024902582,1658137044.824914217,1.800011635,25,8,1
0,-13,-13,0.500000000,-12.500000000,-12.500000000,0.312365839,-12.471668417,-12.452504288,1658137043.024902582,1658137044.824914217,1.800011635,22,7,1
0,-12,-13,0.500000000,-11.500000000,-12.500000000,0.381110174,-11.456138752,-12.440650763,1658137043.024902582,1658137044.824914217,1.800011635,27,8,1
0,-13,-12,0.500000000,-12.500000000,-11.500000000,0.285733561,-12.516147150,-11.440704972,1658137043.024902582,1658137044.824914217,1.800011635,35,9,1
0,-9,-13,0.500000000,-8.500000000,-12.500000000,0.482495605,-8.635602593,-12.479997367,1658137043.024902582,1658137044.824914217,1.800011635,32,14,1
0,-14,-12,0.500000000,-13.500000000,-11.500000000,0.252226472,-13.394558469,-11.493749619,1658137043.024902582,1658137044.824914217,1.800011635,24,8,1
0,-12,-12,0.500000000,-11.500000000,-11.500000000,0.346876056,-11.533258380,-11.501363147,1658137043.024902582,1658137044.824914217,1.800011635,33,9,1
-1,-9,-13,-0.500000000,-8.500000000,-12.500000000,-0.671460327,-8.755893230,-12.513394833,1658137043.024902582,1658137044.424809933,1.399907351,8,8,1
-2,-6,-14,-1.500000000,-5.500000000,-13.500000000,-1.725375175,-5.046266317,-13.506884098,1658137043.024902582,1658137044.824914217,1.800011635,4,4,1
-1,-15,-7,-0.500000000,-14.500000000,-6.500000000,-0.034693417,-14.669219596,-6.308175819,1658137043.024902582,1658137044.724828005,1.699925423,28,11,1
-4,-4,-13,-3.500000000,-3.500000000,-12.500000000,-3.148393333,-3.617786527,-12.879667282,1658137043.024902582,1658137044.324722767,1.299820185,4,3,1
-1,-5,14,-0.500000000,-4.500000000,14.500000000,-0.352039479,-4.528801015,14.454039599,1658137043.024902582,1658137044.824914217,1.800011635,38,10,1
-1,-16,-8,-0.500000000,-15.500000000,-7.500000000,-0.036634542,-15.427272367,-7.501408017,1658137043.024902582,1658137044.724828005,1.699925423,40,11,1
-1,-15,-8,-0.500000000,-14.500000000,-7.500000000,-0.055346574,-14.854829597,-7.563813734,1658137043.024902582,1658137044.624745369,1.599842787,10,9,1
-1,-16,-7,-0.500000000,-15.500000000,-6.500000000,-0.062024908,-15.531739235,-6.524887863,1658137043.024902582,1658137044.724828005,1.699925423,49,12,1
-1,-17,-7,-0.500000000,-16.500000000,-6.500000000,-0.082400006,-16.557914402,-6.428519829,1658137043.024902582,1658137044.724828005,1.699925423,23,7,1
-1,-17,-6,-0.500000000,-16.500000000,-5.500000000,-0.150606426,-16.537720680,-5.471975899,1658137043.024902582,1658137044.724828005,1.699925423,40,9,1
0,-10,-6,0.500000000,-9.500000000,-5.500000000,0.171331730,-9.596302748,-5.955806375,1658137043.024902582,1658137044.824914217,1.800011635,4,4,1
0,10,2,0.500000000,10.500000000,2.500000000,0.196881036,10.402040333,2.530588679,1658137043.024902582,1658137044.824914217,1.800011635,32,10,1
-1,-17,-2,-0.500000000,-16.500000000,-1.500000000,-0.559685181,-16.423127131,-1.586304483,1658137043.024902582,1658137044.524908304,1.500005722,44,10,1
-1,5,11,-0.500000000,5.500000000,11.500000000,-0.147995101,5.490151134,11.551131735,1658137043.024902582,1658137044.824914217,1.800011635,51,11,1
-1,-17,-1,-0.500000000,-16.500000000,-0.500000000,-0.598657005,-16.480913598,-0.560769601,1658137043.024902582,1658137044.824914217,1.800011635,35,11,1
0,9,-9,0.500000000,9.500000000,-8.500000000,0.645044316,9.423444459,-8.451470520,1658137043.024902582,1658137044.624745369,1.599842787,33,9,1
0,9,-8,0.500000000,9.500000000,-7.500000000,0.539585206,9.491835018,-7.510853202,1658137043.024902582,1658137044.624745369,1.599842787,43,9,1
-1,-14,-1,-0.500000000,-13.500000000,-0.500000000,-0.206992490,-13.377619690,-0.414756794,1658137043.024902582,1658137044.424809933,1.399907351,18,5,1
0,9,-7,0.500000000,9.500000000,-6.500000000,0.382258787,9.452832123,-6.485858901,1658137043.024902582,1658137044.324722767,1.299820185,29,7,1
-10,-4,-3,-9.500000000,-3.500000000,-2.500000000,-9.192234993,-3.571154833,-2.394236803,1658137043.024902582,1658137043.024902582,0.000000000,1,1,1
-1,-3,14,-0.500000000,-2.500000000,14.500000000,-0.676697709,-2.320680872,14.332442701,1658137043.024902582,1658137044.824914217,1.800011635,32,12,1
-1,-16,2,-0.500000000,-15.500000000,2.500000000,-0.555509073,-15.397687841,2.439635895,1658137043.024902582,1658137044.624745369,1.599842787,27,10,1
-1,6,11,-0.500000000,6.500000000,11.500000000,-0.223879472,6.520898741,11.485033989,1658137043.024902582,1658137044.824914217,1.800011635,49,13,1
0,10,-1,0.500000000,10.500000000,-0.500000000,0.265625372,10.479433556,-0.519990822,1658137043.024902582,1658137044.624745369,1.599842787,25,9,1
0,10,0,0.500000000,10.500000000,0.500000000,0.212647680,10.431358502,0.501862191,1658137043.024902582,1658137044.624745369,1.599842787,29,8,1
0,10,1,0.500000000,10.500000000,1.500000000,0.187321604,10.544470811,1.458064380,1658137043.024902582,1658137044.824914217,1.800011635,40,7,1
0,11,2,0.500000000,11.500000000,2.500000000,0.214259063,11.412799175,2.536179084,1658137043.024902582,1658137044.824914217,1.800011635,39,9,1
0,10,3,0.500000000,10.500000000,3.500000000,0.075914807,10.432253838,3.408995594,1658137043.024902582,1658137044.824914217,1.800011635,21,11,1
-1,10,3,-0.500000000,10.500000000,3.500000000,-0.157540662,10.607368326,3.613827795,1658137043.024902582,1658137044.824914217,1.800011635,40,10,1
0,11,3,0.500000000,11.500000000,3.500000000,0.107296309,11.530493873,3.206357769,1658137043.024902582,1658137044.824914217,1.800011635,14,7,1
-1,-3,13,-0.500000000,-2.500000000,13.500000000,-0.455017834,-2.499360597,13.505396727,1658137043.024902582,1658137044.824914217,1.800011635,66,14,1
-1,-6,14,-0.500000000,-5.500000000,14.500000000,-0.236300156,-5.430415869,14.499590363,1658137043.024902582,1658137044.824914217,1.800011635,28,10,1
-1,-4,14,-0.500000000,-3.500000000,14.500000000,-0.668141530,-3.871049441,14.325251139,1658137043.024902582,1658137044.824914217,1.800011635,13,9,1
-2,-4,13,-1.500000000,-3.500000000,13.500000000,-1.483417013,-3.274789644,13.908946162,1658137043.024902582,1658137044.824914217,1.800011635,23,9,1
-1,-2,14,-0.500000000,-1.500000000,14.500000000,-0.221809973,-1.531595106,14.452836845,1658137043.024902582,1658137044.824914217,1.800011635,46,13,1
0,5,12,0.500000000,5.500000000,12.500000000,0.004524459,5.299659252,12.597642422,1658137043.024902582,1658137044.824914217,1.800011635,4,3,1
0,4,12,0.500000000,4.500000000,12.500000000,0.008808911,4.675946355,12.498379350,1658137043.024902582,1658137044.824914217,1.800011635,8,6,1
0,-3,-16,0.500000000,-2.500000000,-15.500000000,0.591854235,-2.200640003,-15.230991522,1658137042.924814939,1658137043.924834490,1.000019550,6,5,1
0,-2,-16,0.500000000,-1.500000000,-15.500000000,0.619716245,-1.473501749,-15.458444705,1658137042.924814939,1658137044.624745369,1.699930429,52,15,1
-1,-17,-3,-0.500000000,-16.500000000,-2.500000000,-0.563213007,-16.379743288,-2.547403088,1658137042.924814939,1658137044.524908304,1.600093365,53,11,1
0,-1,-16,0.500000000,-0.500000000,-15.500000000,0.633477806,-0.479037389,-15.450014297,1658137042.924814939,1658137044.824914217,1.900099277,47,15,1
-3,-4,-14,-2.500000000,-3.500000000,-13.500000000,-2.484774491,-3.394473257,-13.245772395,1658137042.924814939,1658137044.824914217,1.900099277,58,20,1
-2,-3,-14,-1.500000000,-2.500000000,-13.500000000,-1.803256479,-2.542168558,-13.516282135,1658137042.924814939,1658137044.824914217,1.900099277,36,19,1
-3,-3,-14,-2.500000000,-2.500000000,-13.500000000,-2.666148417,-2.402047321,-13.440872547,1658137042.924814939,1658137044.824914217,1.900099277,35,18,1
-1,-4,-13,-0.500000000,-3.500000000,-12.500000000,-0.690869741,-3.378385186,-12.488876025,1658137042.924814939,1658137044.424809933,1.499994993,6,5,1
-1,-17,-4,-0.500000000,-16.500000000,-3.500000000,-0.454975024,-16.509587617,-3.570291199,1658137042.924814939,1658137044.624745369,1.699930429,58,11,1
0,6,-13,0.500000000,6.500000000,-12.500000000,0.630971656,6.483189289,-12.502066172,1658137042.924814939,1658137044.624745369,1.699930429,26,8,1
0,5,-13,0.500000000,5.500000000,-12.500000000,0.612608153,5.497438798,-12.450795174,1658137042.924814939,1658137044.624745369,1.699930429,26,8,1
-1,-16,-6,-0.500000000,-15.500000000,-5.500000000,-0.091563914,-15.420676835,-5.514123946,1658137042.924814939,1658137044.724828005,1.800013065,49,14,1
0,6,-12,0.500000000,6.500000000,-11.500000000,0.606269416,6.499623157,-11.509257497,1658137042.924814939,1658137044.624745369,1.699930429,37,8,1
-1,-17,-5,-0.500000000,-16.500000000,-4.500000000,-0.345963322,-16.611121334,-4.474065633,1658137042.924814939,1658137044.724828005,1.800013065,55,12,1
0,7,-11,0.500000000,7.500000000,-10.500000000,0.605963666,7.498195612,-10.501388501,1658137042.924814939,1658137044.624745369,1.699930429,39,9,1
-3,-7,-6,-2.500000000,-6.500000000,-5.500000000,-2.834938526,-6.987589359,-5.388978481,1658137042.924814939,1658137042.924814939,0.000000000,1,1,1
-1,4,11,-0.500000000,4.500000000,11.500000000,-0.051184840,4.447807948,11.531601420,1658137042.924814939,1658137044.824914217,1.900099277,51,13,1
-1,4,12,-0.500000000,4.500000000,12.500000000,-0.043645174,4.431346747,12.408575865,1658137042.924814939,1658137044.824914217,1.900099277,26,11,1
-1,6,9,-0.500000000,6.500000000,9.500000000,-0.004489337,6.066163421,9.695686579,1658137042.924814939,1658137044.724828005,1.800013065,4,4,1
-1,3,12,-0.500000000,3.500000000,12.500000000,-0.336121613,3.513624259,12.476214702,1658137042.924814939,1658137044.824914217,1.900099277,39,17,1
