timestamp_utc,timestamp_monotonic,elapsed_sec,latest_lidar_stamp,latest_odom_stamp,latest_clock_stamp,sensor_backlog_sec,clock_lag_sec,odom_message_count,lidar_message_count
2026-08-01T05:32:21.777166+00:00,2999.559902415,0.547536,,,,,,0,0
2026-08-01T05:32:22.277198+00:00,3000.059933115,1.047566,,,,,,0,0
2026-08-01T05:32:22.777183+00:00,3000.559919744,1.547553,,,,,,0,0
2026-08-01T05:32:23.277226+00:00,3001.059961569,2.047595,,,,,,0,0
2026-08-01T05:32:23.777132+00:00,3001.559869774,2.547503,,,,,,0,0
2026-08-01T05:32:24.277141+00:00,3002.059877066,3.047510,,,1658137027.8211138,,,0,0
2026-08-01T05:32:24.777141+00:00,3002.561395576,3.549029,,,1658137028.3211584,,,0,0
2026-08-01T05:32:25.277149+00:00,3003.061402207,4.049036,,,1658137028.8210824,,,0,0
2026-08-01T05:32:25.777166+00:00,3003.561418906,4.549052,,,1658137029.3211112,,,0,0
2026-08-01T05:32:26.277183+00:00,3004.061434689,5.049068,,,1658137029.821194,,,0,0
2026-08-01T05:32:26.777150+00:00,3004.561403583,5.549037,,,1658137030.3214188,,,0,0
2026-08-01T05:32:27.277344+00:00,3005.061596807,6.049230,,,1658137030.82135,,,0,0
2026-08-01T05:32:27.777198+00:00,3005.561451077,6.549084,,,1658137031.321296,,,0,0
2026-08-01T05:32:28.277169+00:00,3006.061421719,7.049055,,,1658137031.821228,,,0,0
2026-08-01T05:32:28.777144+00:00,3006.561397725,7.549031,,,1658137032.3212304,,,0,0
2026-08-01T05:32:29.277275+00:00,3007.061528954,8.049162,,,1658137027.7528763,,,0,0
2026-08-01T05:32:29.827220+00:00,3007.611474090,8.599107,1658137027.824827,,1658137027.8779013,,,0,3
2026-08-01T05:32:30.277249+00:00,3008.061502972,9.049136,1658137028.2249177,,1658137028.7529337,,,0,5
2026-08-01T05:32:30.813851+00:00,3008.598106554,9.585740,1658137028.8249261,,1658137028.8779378,,,0,8
2026-08-01T05:32:31.278330+00:00,3009.062585265,10.050219,1658137029.1249151,,1658137029.2779555,,,0,11
2026-08-01T05:32:31.895057+00:00,3009.679311226,10.666945,1658137029.62491,,1658137029.902968,,,0,15
2026-08-01T05:32:32.356648+00:00,3010.140902862,11.128536,1658137030.0247653,,1658137030.3530002,,,0,18
2026-08-01T05:32:32.814273+00:00,3010.598528341,11.586162,1658137030.4249237,,1658137030.8280182,,,0,21
2026-08-01T05:32:33.282037+00:00,3011.066292160,12.053925,1658137030.824921,,1658137031.2780452,,,0,24
2026-08-01T05:32:33.899261+00:00,3011.683515200,12.671149,1658137031.3249142,,1658137031.9030592,,,0,28
2026-08-01T05:32:34.360803+00:00,3012.145058045,13.132691,1658137031.624803,,1658137032.3530762,,,0,31
2026-08-01T05:32:34.825663+00:00,3012.609918112,13.597551,1658137032.0247679,,1658137032.828104,,,0,34
2026-08-01T05:32:35.283978+00:00,3013.068232315,14.055866,1658137032.4249022,,1658137033.2781284,,,0,37
2026-08-01T05:32:35.902205+00:00,3013.686459289,14.674093,1658137032.92483,,1658137033.9031558,,,0,41
2026-08-01T05:32:36.366590+00:00,3014.150844364,15.138478,1658137033.3248124,,1658137034.3781638,,,0,44
2026-08-01T05:32:36.831132+00:00,3014.615386908,15.603020,1658137033.6248517,,1658137034.8281972,,,0,47
2026-08-01T05:32:37.289476+00:00,3015.073731433,16.061365,1658137034.0248604,,1658137035.3032215,,,0,50
2026-08-01T05:32:37.902691+00:00,3015.686945017,16.674578,1658137034.5248082,,1658137035.9032555,,,0,54
2026-08-01T05:32:38.366339+00:00,3016.150593889,17.138227,1658137034.8248394,,1658137036.3782704,,,0,57
2026-08-01T05:32:38.828966+00:00,3016.613221471,17.600855,1658137035.2248266,,1658137036.828281,,,0,60
2026-08-01T05:32:39.292832+00:00,3017.077084752,18.064718,1658137035.6248224,,1658137037.3033664,,,0,63
2026-08-01T05:32:39.918026+00:00,3017.702280779,18.689914,1658137036.124781,,1658137037.9283884,,,0,67
2026-08-01T05:32:40.381181+00:00,3018.165435929,19.153069,1658137036.424735,,1658137038.3783581,,,0,70
2026-08-01T05:32:40.850887+00:00,3018.635141120,19.622774,1658137036.8248398,1658137038.924757,1658137038.8533916,-2.09991717338562,-0.0713653564453125,3,73
2026-08-01T05:32:41.311597+00:00,3019.095852334,20.083486,1658137037.1248553,1658137039.2248914,1658137039.3033967,-2.100036144256592,0.07850527763366699,6,76
2026-08-01T05:32:41.778272+00:00,3019.562523442,20.550157,1658137037.6248448,1658137039.523622,1658137039.778428,-1.8987772464752197,0.2548060417175293,9,79
2026-08-01T05:32:42.403935+00:00,3020.188189822,21.175823,1658137038.124919,1658137039.9247477,1658137040.4034443,-1.7998287677764893,0.4786965847015381,13,83
2026-08-01T05:32:42.865950+00:00,3020.650205271,21.637839,1658137038.6247509,1658137040.2089803,1658137040.8784726,-1.5842294692993164,0.669492244720459,16,86
2026-08-01T05:32:43.327181+00:00,3021.111435095,22.099068,1658137038.924761,1658137040.5248477,1658137041.3284914,-1.6000866889953613,0.8036437034606934,19,89
2026-08-01T05:32:43.786472+00:00,3021.570727088,22.558360,1658137039.3248568,1658137040.8245203,1658137041.7785246,-1.4996635913848877,0.9540042877197266,22,92
2026-08-01T05:32:44.408439+00:00,3022.192693416,23.180327,1658137040.1248047,1658137041.2206078,1658137042.4035468,-1.0958030223846436,1.182939052581787,26,96
2026-08-01T05:32:44.875508+00:00,3022.659763152,23.647396,1658137040.6248245,1658137041.5248368,1658137042.8785813,-0.9000122547149658,1.3537445068359375,29,99
2026-08-01T05:32:45.333573+00:00,3023.117827274,24.105461,1658137041.3249223,1658137041.8064241,1658137043.3285887,-0.48150181770324707,1.5221645832061768,32,102
2026-08-01T05:32:45.805234+00:00,3023.589488728,24.577122,1658137041.724768,1658137042.2243335,1658137043.803597,-0.49956560134887695,1.57926344871521,35,105
2026-08-01T05:32:46.422612+00:00,3024.206866559,25.194500,1658137042.324903,1658137042.8196056,1658137044.428637,-0.4947025775909424,1.6090314388275146,39,109
2026-08-01T05:32:46.881022+00:00,3024.665276854,25.652910,1658137042.724751,1658137043.3203719,1658137044.8786771,-0.59562087059021,1.558305263519287,42,112
2026-08-01T05:32:47.348624+00:00,3025.132877884,26.120511,1658137043.1247296,1658137043.7216175,1658137045.3536859,-0.5968878269195557,1.632068395614624,45,115
2026-08-01T05:32:47.818974+00:00,3025.603229201,26.590863,1658137043.7249112,1658137044.2248516,1658137045.8286927,-0.4999403953552246,1.6038410663604736,48,118
2026-08-01T05:32:48.281003+00:00,3026.065257962,27.052891,1658137044.224856,1658137044.7248235,1658137046.2787097,-0.4999675750732422,1.5538861751556396,51,121
2026-08-01T05:32:48.898877+00:00,3026.683130842,27.670764,1658137044.8249142,1658137045.3110292,1658137046.9037495,-0.4861149787902832,1.5927202701568604,55,125
2026-08-01T05:32:49.364063+00:00,3027.148317406,28.135951,1658137045.3248122,1658137045.7225447,1658137047.3537774,-0.3977324962615967,1.631232738494873,58,128
2026-08-01T05:32:49.837314+00:00,3027.621568896,28.609202,1658137045.8247669,1658137046.222251,1658137047.8288014,-0.39748406410217285,1.6065504550933838,61,131
2026-08-01T05:32:50.299670+00:00,3028.083924685,29.071558,1658137046.2247434,1658137046.7200313,1658137048.3038206,-0.4952878952026367,1.583789348602295,64,134
2026-08-01T05:32:50.922613+00:00,3028.706867573,29.694501,1658137046.9248059,1658137047.3248487,1658137048.9288406,-0.4000427722930908,1.603991985321045,68,138
2026-08-01T05:32:51.386211+00:00,3029.170465446,30.158099,1658137047.3248527,1658137047.8222144,1658137049.3789098,-0.4973616600036621,1.5566954612731934,71,141
2026-08-01T05:32:51.856359+00:00,3029.640614000,30.628247,1658137047.6247687,1658137048.2248259,1658137049.8538778,-0.6000571250915527,1.629051923751831,74,144
2026-08-01T05:32:52.324331+00:00,3030.108585728,31.096219,1658137048.0247748,1658137048.7229097,1658137050.328897,-0.6981348991394043,1.605987310409546,77,147
2026-08-01T05:32:52.786436+00:00,3030.570690692,31.558324,1658137048.3247297,1658137049.2247431,1658137050.7789276,-0.9000134468078613,1.5541844367980957,80,150
2026-08-01T05:32:53.409189+00:00,3031.193443270,32.181077,1658137048.924903,1658137049.8248765,1658137051.4039452,-0.8999736309051514,1.579068660736084,84,154
2026-08-01T05:32:53.877035+00:00,3031.661289994,32.648923,1658137049.7248101,1658137050.312485,1658137051.87898,-0.5876748561859131,1.5664949417114258,87,157
2026-08-01T05:32:54.350070+00:00,3032.134324329,33.121958,1658137050.2248607,1658137050.724798,1658137052.3540041,-0.4999372959136963,1.6292061805725098,90,160
2026-08-01T05:32:54.811943+00:00,3032.598400371,33.586034,1658137051.0248137,1658137051.2133567,1658137052.8040233,-0.18854308128356934,1.5906665325164795,93,163
2026-08-01T05:32:55.278502+00:00,3033.064960794,34.052594,1658137051.4247148,1658137051.7241485,1658137053.27905,-0.29943370819091797,1.5549015998840332,96,166
2026-08-01T05:32:55.905471+00:00,3033.691929244,34.679563,1658137052.1248457,1658137052.3236961,1658137053.9040837,-0.19885039329528809,1.5803875923156738,100,170
2026-08-01T05:32:56.369256+00:00,3034.155714254,35.143348,1658137052.5247474,1658137052.8132913,1658137054.3791633,-0.2885439395904541,1.5658719539642334,103,173
2026-08-01T05:32:56.832704+00:00,3034.619162030,35.606795,1658137053.024919,1658137053.223866,1658137054.829111,-0.19894695281982422,1.6052451133728027,106,176
2026-08-01T05:32:57.292621+00:00,3035.079078973,36.066712,1658137053.4249144,1658137053.7145827,1658137055.304138,-0.28966832160949707,1.589555263519287,109,179
2026-08-01T05:32:57.913352+00:00,3035.699810590,36.687444,1658137054.1247,1658137054.323618,1658137055.9291658,-0.19891786575317383,1.6055479049682617,113,183
2026-08-01T05:32:58.380616+00:00,3036.167074742,37.154708,1658137054.4248374,1658137054.8248281,1658137056.379187,-0.3999907970428467,1.554358959197998,116,186
2026-08-01T05:32:58.851728+00:00,3036.638185989,37.625819,1658137054.8248322,1658137055.2154617,1658137056.854195,-0.39062952995300293,1.6387333869934082,119,189
2026-08-01T05:32:59.310302+00:00,3037.096760280,38.084394,1658137055.2247095,1658137055.7247486,1658137057.3042312,-0.5000391006469727,1.5794825553894043,122,192
2026-08-01T05:32:59.928956+00:00,3037.715414035,38.703047,1658137055.7247524,1658137056.321242,1658137057.9292605,-0.596489667892456,1.608018398284912,126,196
2026-08-01T05:33:00.394249+00:00,3038.180708092,39.168341,1658137056.2248194,1658137056.8248496,1658137058.4042861,-0.6000301837921143,1.5794365406036377,129,199
2026-08-01T05:33:00.865761+00:00,3038.652219712,39.639853,1658137056.7247653,1658137057.221307,1658137058.8793004,-0.49654173851013184,1.6579933166503906,132,202
2026-08-01T05:33:01.327361+00:00,3039.113818572,40.101452,1658137057.3248198,1658137057.724896,1658137059.329348,-0.40007615089416504,1.604452133178711,135,205
2026-08-01T05:33:01.792888+00:00,3039.579345906,40.566979,1658137057.8247628,1658137058.224744,1658137059.8043358,-0.3999812602996826,1.5795917510986328,138,208
2026-08-01T05:33:02.419478+00:00,3040.205936929,41.193570,1658137058.424898,1658137058.8247464,1658137060.429363,-0.39984846115112305,1.604616641998291,142,212
2026-08-01T05:33:02.886575+00:00,3040.673031955,41.660665,1658137058.9248548,1658137059.3247514,1658137060.8793805,-0.39989662170410156,1.5546290874481201,145,215
2026-08-01T05:33:03.358032+00:00,3041.144490156,42.132123,1658137059.4249218,1658137059.7225604,1658137061.3544056,-0.2976386547088623,1.631845235824585,148,218
2026-08-01T05:33:03.823541+00:00,3041.609999379,42.597633,1658137060.0247538,1658137060.2246783,1658137061.8294265,-0.19992446899414062,1.604748249053955,151,221
2026-08-01T05:33:04.301051+00:00,3042.087509810,43.075143,1658137060.3248682,1658137060.7246673,1658137062.3044572,-0.399799108505249,1.5797898769378662,154,224
2026-08-01T05:33:04.917632+00:00,3042.704090633,43.691724,1658137061.0247588,1658137061.3226097,1658137062.9294732,-0.2978508472442627,1.6068634986877441,158,228
2026-08-01T05:33:05.378803+00:00,3043.165261209,44.152895,1658137061.3248937,1658137061.824846,1658137063.3795671,-0.4999523162841797,1.5547211170196533,161,231
2026-08-01T05:33:05.847598+00:00,3043.634055998,44.621689,1658137061.72476,1658137062.2247446,1658137063.8545287,-0.4999845027923584,1.629784107208252,164,234
2026-08-01T05:33:06.325859+00:00,3044.112313223,45.099947,1658137062.3248596,1658137062.7241585,1658137064.3295362,-0.39929890632629395,1.6053776741027832,167,237
2026-08-01T05:33:06.790706+00:00,3044.577163430,45.564797,1658137062.7248242,1658137063.2248878,1658137064.8045669,-0.5000636577606201,1.579679012298584,170,240
2026-08-01T05:33:07.408570+00:00,3045.195028499,46.182662,1658137063.2248921,1658137063.8247573,1658137065.4045851,-0.599865198135376,1.5798277854919434,174,244
2026-08-01T05:33:07.884092+00:00,3045.670550550,46.658184,1658137063.724912,1658137064.3248756,1658137065.8796077,-0.5999636650085449,1.554732084274292,177,247
2026-08-01T05:33:08.351953+00:00,3046.138409232,47.126043,1658137064.2247465,1658137064.724464,1658137066.3546233,-0.49971747398376465,1.6301593780517578,180,250
2026-08-01T05:33:08.817179+00:00,3046.603636943,47.591270,1658137064.7247212,1658137065.224909,1658137066.8296585,-0.500187873840332,1.6047494411468506,183,253
2026-08-01T05:33:09.286331+00:00,3047.072788582,48.060422,1658137065.3249156,1658137065.7248025,1658137067.2796776,-0.3998868465423584,1.554875135421753,186,256
2026-08-01T05:33:09.918253+00:00,3047.704710111,48.692343,1658137066.0248206,1658137066.3241851,1658137067.929704,-0.2993645668029785,1.6055188179016113,190,260
2026-08-01T05:33:10.378644+00:00,3048.165102648,49.152736,1658137066.4247465,1658137066.8240051,1658137068.3797264,-0.3992586135864258,1.5557212829589844,193,263
2026-08-01T05:33:10.838431+00:00,3048.624888909,49.612522,1658137066.9248567,1658137067.224125,1658137068.8547766,-0.2992682456970215,1.6306517124176025,196,266
2026-08-01T05:33:11.308845+00:00,3049.095303000,50.082936,1658137067.4247103,1658137067.7230055,1658137069.3047705,-0.298295259475708,1.5817649364471436,199,269
2026-08-01T05:33:11.931464+00:00,3049.717922359,50.705556,1658137067.824855,1658137068.3240533,1658137069.9298093,-0.49919819831848145,1.6057560443878174,203,273
2026-08-01T05:33:12.394343+00:00,3050.180801632,51.168435,1658137068.1247647,1658137068.8248553,1658137070.4048254,-0.7000906467437744,1.579970121383667,206,276
2026-08-01T05:33:12.864841+00:00,3050.651299277,51.638933,1658137068.6249275,1658137069.224832,1658137070.8798451,-0.5999045372009277,1.655013084411621,209,279
2026-08-01T05:33:13.335906+00:00,3051.122364668,52.109998,1658137068.9248176,1658137069.7248507,1658137071.3298776,-0.8000330924987793,1.6050269603729248,212,282
2026-08-01T05:33:13.797793+00:00,3051.584250919,52.571884,1658137069.2248363,1658137070.2233963,1658137071.8048947,-0.9985599517822266,1.581498384475708,215,285
2026-08-01T05:33:14.421113+00:00,3052.207571475,53.195205,1658137070.224873,1658137070.8247397,1658137072.4299278,-0.5998666286468506,1.6051881313323975,219,289
2026-08-01T05:33:14.884969+00:00,3052.671427590,53.659061,1658137070.6248443,1658137071.3248267,1658137072.87994,-0.6999824047088623,1.5551133155822754,222,292
2026-08-01T05:33:15.355783+00:00,3053.142240657,54.129874,1658137071.0248063,1658137071.7244947,1658137073.3549635,-0.6996884346008301,1.6304688453674316,225,295
