timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137038.624750853,1785562360.365484953,1,71,130,85,0,72000,106,96,0.000000000,0.290370000,0.589960000,0.104231000,0.000684000,0.104915000,1.986708000,0,17
1658137038.724840641,1785562360.465804100,2,130,160,73,0,72000,145,130,0.000000000,0.162142000,0.261992000,0.093401000,0.000551000,0.093952000,2.342443000,0,23
1658137038.824929476,1785562360.566197395,3,160,191,90,0,72000,220,177,0.000000000,0.220400000,0.337684000,0.083672000,0.000526000,0.084198000,2.626088000,0,16
1658137038.924761057,1785562360.666489601,4,191,240,88,0,72000,212,155,0.000000000,0.202276000,0.307981000,0.107333000,0.000531000,0.107864000,2.783186000,0,16
1658137039.024845600,1785562360.765020132,5,240,270,66,0,72000,172,141,0.000000000,0.177819000,0.281892000,0.066761000,0.000631000,0.067392000,1.543767000,0,18
1658137039.124808073,1785562360.866173267,6,270,293,98,0,72000,300,229,0.000000000,0.289714000,0.418802000,0.115060000,0.000738000,0.115798000,2.676276000,0,17
1658137039.224895239,1785562360.966387987,7,293,348,86,0,72000,321,242,0.000000000,0.468434000,0.613268000,0.092130000,0.000593000,0.092723000,2.895301000,0,10
1658137039.324856758,1785562361.064347029,8,348,346,29,0,72000,81,75,0.000000000,0.107310000,0.178253000,0.034972000,0.000545000,0.035517000,0.847767000,0,16
1658137039.424824715,1785562361.165241957,9,346,377,61,0,72000,274,217,0.000000000,0.266646000,0.421701000,0.063175000,0.000576000,0.063751000,1.645657000,0,11
1658137039.524910688,1785562361.264800310,10,377,407,56,0,72000,239,184,0.000000000,0.238228999,0.356585000,0.059141000,0.000628000,0.059769000,1.286698000,0,12
1658137039.624746561,1785562361.366492510,11,407,502,208,0,72000,437,312,0.000000000,0.407865999,0.556328000,0.221083000,0.000882000,0.221965000,2.908650000,0,20
1658137039.724836588,1785562361.466771603,12,502,561,199,0,72000,523,354,0.000000000,0.501548000,0.658606000,0.373840000,0.000716000,0.374556000,3.188109000,0,27
1658137039.824910402,1785562361.565485239,13,561,623,99,0,72000,416,305,0.000000000,0.383103000,0.531173000,0.108417000,0.000821000,0.109238000,1.766601000,0,15
1658137039.924752235,1785562361.665170431,14,623,662,94,0,72000,373,235,0.000000000,0.352396000,0.482756000,0.123652000,0.000676000,0.124328000,1.667483000,0,18
1658137040.024843931,1785562361.765351772,15,662,726,135,0,72000,447,287,0.000000000,0.422105001,0.566985000,0.140199000,0.000667000,0.140866000,1.733325000,0,20
1658137040.124804497,1785562361.865401745,16,726,785,151,0,72000,502,332,0.000000000,0.479105000,0.635921000,0.209342000,0.000614000,0.209956000,1.877151000,0,21
1658137040.224885464,1785562361.965149641,17,785,816,116,0,72000,357,243,0.000000000,0.370629000,0.515858000,0.200693000,0.000543000,0.201236000,1.512215000,0,18
1658137040.324917316,1785562362.066007137,18,816,916,190,0,72000,637,467,0.000000000,0.610358999,0.857153000,0.212096000,0.000608000,0.212704000,2.469918000,0,14
1658137040.424757481,1785562362.166066408,19,916,997,206,0,72000,708,546,0.000000000,0.657978000,0.878321000,0.253423000,0.000677000,0.254100000,2.498520000,0,17
1658137040.524852276,1785562362.265607119,20,997,1093,184,0,72000,583,395,0.000000000,0.550441000,0.722106000,0.218274000,0.000581000,0.218855000,2.040667000,0,18
1658137040.624824524,1785562362.366089582,21,1093,1163,217,0,72000,738,509,0.000000000,0.715094000,0.916449000,0.272121000,0.000669000,0.272790001,2.517361000,0,19
1658137040.724930048,1785562362.465144396,22,1163,1199,121,0,72000,431,300,0.000000000,0.460052000,0.623079000,0.145104000,0.000552000,0.145656000,1.562077000,0,22
1658137040.824769497,1785562362.565457106,23,1199,1275,147,0,72000,528,319,0.000000000,0.544793000,0.697710000,0.197909000,0.000589000,0.198498000,1.752943000,0,16
1658137040.924866199,1785562362.665386438,24,1275,1280,144,0,72000,521,323,0.000000000,0.551799000,0.714570000,0.237471000,0.000541000,0.238012000,1.763257000,0,13
1658137041.024715185,1785562362.766167879,25,1280,1357,240,0,72000,779,537,0.000000000,0.717264000,0.922841000,0.474285000,0.000527000,0.474812000,2.572398000,0,18
1658137041.124927521,1785562362.864831209,26,1357,1442,138,0,72000,326,181,0.000000000,0.349806000,0.466959000,0.148156000,0.000675000,0.148831000,1.183237000,0,13
1658137041.224772692,1785562362.965569973,27,1442,1544,191,0,72000,683,418,0.000000000,0.732515000,0.911018000,0.227598000,0.000544000,0.228142000,1.953177000,0,19
1658137041.324922085,1785562363.065734625,28,1544,1679,256,0,72000,717,427,0.000000000,0.801092000,0.981578000,0.333690000,0.000528000,0.334218000,2.178654000,0,17
1658137041.424759150,1785562363.166369677,29,1679,1837,306,0,72000,962,646,0.000000000,0.977894000,1.228772000,0.356089000,0.000530000,0.356619000,2.776780000,0,18
1658137041.524841309,1785562363.266572952,30,1837,1942,318,0,72000,1085,711,0.000000000,1.061595000,1.332597000,0.435063000,0.000871000,0.435934000,2.940461000,0,11
1658137041.624929428,1785562363.366352320,31,1942,2021,330,0,72000,969,653,0.000000000,1.002330000,1.246890000,0.557310000,0.000630000,0.557940000,2.699491000,0,25
1658137041.724767923,1785562363.464839697,32,2021,2064,79,0,72000,332,141,0.000000000,0.386590000,0.496069000,0.123075000,0.000850000,0.123925000,1.178744000,0,18
1658137041.824869633,1785562363.565795183,33,2064,2144,232,0,72000,732,459,0.000000000,0.781851000,0.975559000,0.338665000,0.000890000,0.339555000,2.127856000,0,10
1658137041.924714327,1785562363.667201281,34,2144,2381,420,0,72000,1329,897,0.000000000,1.294903000,1.604667000,0.546819000,0.000569000,0.547388000,3.511620000,0,15
1658137042.024935007,1785562363.766375780,35,2381,2408,238,0,72000,974,623,0.000000000,0.982159000,1.216867000,0.484153000,0.000639000,0.484792000,2.608706000,0,11
1658137042.124760151,1785562363.865309000,36,2408,2490,142,0,72000,626,402,0.000000000,0.669222000,0.857533000,0.176697000,0.000630000,0.177327000,1.644042000,0,16
1658137042.224861860,1785562363.965928555,37,2490,2555,212,0,72000,816,562,0.000000000,0.849833000,1.071859000,0.373954000,0.000782000,0.374736000,2.270301000,0,18
1658137042.324903250,1785562364.067970514,38,2555,2747,502,0,72000,1695,1252,0.000000000,1.588228000,1.997151000,0.751000000,0.000777000,0.751777000,4.152599000,0,11
1658137042.424739361,1785562364.164906502,39,2747,2778,79,0,72000,364,201,0.000000000,0.452439000,0.572666000,0.120058000,0.000653000,0.120711000,1.203733000,0,19
1658137042.524814606,1785562364.266807556,40,2778,2892,262,0,72000,1138,802,0.000000000,1.187506000,1.476573000,0.365716000,0.000791000,0.366507000,2.937849000,0,18
1658137042.624909639,1785562364.366730213,41,2892,3084,292,0,72000,1373,1014,0.000000000,1.309686999,1.641443000,0.352893000,0.007854000,0.360746999,3.085708000,0,16
1658137042.724750757,1785562364.467651844,42,3084,3200,440,0,72000,1599,1130,0.000000000,1.537324000,1.922210000,0.715548000,0.000548000,0.716095999,3.916202000,0,19
1658137042.824854851,1785562364.567449093,43,3200,3378,376,0,72000,1564,1118,0.000000000,1.473559999,1.836919000,0.504413000,0.000814000,0.505227000,3.594781000,0,11
1658137042.924814939,1785562364.666630030,44,3378,3508,254,0,72000,1216,820,0.000000000,1.186120999,1.475138000,0.350683000,0.000583000,0.351266000,2.907949000,0,17
1658137043.024902582,1785562364.767899752,45,3508,3582,431,0,72000,1648,1197,0.000000000,1.549045000,1.944071000,0.972894000,0.000576000,0.973470000,4.148339000,0,19
1658137043.124729633,1785562364.866635323,46,3582,3713,263,0,72000,1287,972,0.000000000,1.253367000,1.577040000,0.309478000,0.000544000,0.310022000,2.882079000,0,17
1658137043.224834442,1785562364.969140053,47,3713,3832,529,0,72000,2187,1593,0.000000000,2.042938000,2.538780000,1.079961000,0.000561000,1.080522000,5.371805000,0,19
1658137043.324897289,1785562365.066874743,48,3832,3864,239,0,72000,1314,910,0.000000000,1.306624000,1.613816000,0.512023000,0.000685000,0.512708000,3.119891000,0,17
1658137043.424738884,1785562365.167362928,49,3864,4093,348,0,72000,1619,1091,0.000000000,1.611853000,1.970543000,0.394572000,0.000556000,0.395128000,3.449773000,0,18
1658137043.524831533,1785562365.267518044,50,4093,4196,305,0,72000,1763,1239,0.000000000,1.716621000,2.126217000,0.444080000,0.000746000,0.444826000,3.746436000,0,19
1658137043.624813080,1785562365.366729498,51,4196,4342,277,0,72000,1395,918,0.000000000,1.350815000,1.662772000,0.350087000,0.000544000,0.350630999,2.983977000,0,18
1658137043.724911451,1785562365.468738317,52,4342,4442,384,0,72000,2289,1666,0.000000000,2.235034000,2.770404000,0.658687000,0.000599000,0.659286000,4.967026000,0,16
1658137043.824754000,1785562365.568095446,53,4442,4601,361,0,72000,2011,1439,0.000000000,1.963942001,2.413276000,0.538594000,0.000913000,0.539507000,4.286767000,0,15
1658137043.924834490,1785562365.667924166,54,4601,4801,375,0,72000,1857,1199,0.000000000,1.818446000,2.221708000,0.496977000,0.000717000,0.497694000,3.955976000,0,18
1658137044.024915218,1785562365.768836021,55,4801,4999,454,0,72000,2222,1493,0.000000000,2.268550999,2.747088000,0.770436000,0.000571000,0.771007000,5.048461000,0,18
1658137044.124754429,1785562365.867298365,56,4999,5049,268,0,72000,1657,1223,0.000000000,1.716755000,2.116306000,0.423128000,0.000718000,0.423846000,3.512100000,0,18
1658137044.224855900,1785562365.967221975,57,5049,5103,210,0,72000,1622,1103,0.000000000,1.701646000,2.072660000,0.350919000,0.000571000,0.351490000,3.430001000,0,17
1658137044.324722767,1785562366.068012238,58,5103,5297,344,0,72000,2100,1324,0.000000000,2.028609000,2.454301000,0.436216000,0.000613000,0.436829001,4.184011000,0,13
1658137044.424809933,1785562366.193911791,59,5297,5325,299,0,72000,1983,1410,0.000000000,2.079469000,2.700450000,0.752818000,0.000805000,0.753623000,4.967149000,0,18
1658137044.524908304,1785562366.266939878,60,5325,5431,210,0,72000,1405,1019,0.000000000,1.489452000,1.829869000,0.280916000,0.000801000,0.281717000,2.984859000,0,26
1658137044.624745369,1785562366.368617058,61,5431,5380,273,0,72000,2140,1485,0.000000000,2.087323000,2.594869000,0.577540000,0.000725000,0.578265000,4.728799000,0,20
1658137044.724828005,1785562366.466071129,62,5380,5439,115,0,72000,905,627,0.000000000,1.002728000,1.236639000,0.159923000,0.000583000,0.160506000,2.091340000,0,15
1658137044.824914217,1785562366.568221092,63,5439,5565,250,0,72000,2097,1405,0.000000000,2.246236000,2.738144000,0.313815000,0.000579000,0.314394000,4.349469000,0,17
1658137044.924751520,1785562366.667253971,64,5565,5566,189,0,72000,1623,1143,0.000000000,1.628081000,2.010823000,0.327372000,0.000916000,0.328288000,3.310050000,0,12
1658137045.024842262,1785562366.768160343,65,5566,5694,206,0,72000,2162,1432,0.000000000,2.143320000,2.593765000,0.411482000,0.000619000,0.412101000,4.281081000,0,18
1658137045.124812603,1785562366.869099855,66,5694,5629,261,0,72000,2637,1922,0.000000000,2.502416000,2.960512000,0.668547000,0.000607000,0.669154000,5.198570000,0,16
1658137045.224906206,1785562366.968985081,67,5629,5795,272,0,72000,2407,1627,0.000000000,2.457567000,3.061282000,0.334838000,0.000778000,0.335616000,4.926563000,0,9
1658137045.324811935,1785562367.068313122,68,5795,5901,266,0,72000,2312,1514,0.000000000,2.330398999,2.817823000,0.358882000,0.000579000,0.359461000,4.414853000,0,17
1658137045.424908876,1785562367.169606686,69,5901,5913,250,0,72000,2943,1975,0.000000000,2.933700000,3.551708000,0.413536000,0.000775000,0.414311000,5.746798000,0,21
1658137045.524744749,1785562367.270133972,70,5913,5883,277,0,72000,2928,2056,0.000000000,3.265348001,3.900975000,0.570300000,0.000624000,0.570924000,6.208195000,0,19
1658137045.624825001,1785562367.370857716,71,5883,5788,287,0,72000,3243,2220,0.000000000,3.485780000,4.169099000,0.704413000,0.000584000,0.704997000,6.934608000,0,14
1658137045.724925041,1785562367.467650652,72,5788,5862,129,0,72000,1782,1276,0.000000000,1.876329000,2.332668000,0.177300000,0.000610000,0.177910000,3.605317000,0,17
1658137045.824766636,1785562367.569510221,73,5862,5971,213,0,72000,2661,1857,0.000000000,2.855780000,3.609899000,0.299809000,0.000603000,0.300412000,5.544260000,0,17
