timestamp,x,y,z,qx,qy,qz,qw
1658137040.6048565,-10.121327196357447,0.21432956803191305,-2.5537848679929525,-0.04333214061698766,-0.02136300444188777,-0.015034820401399657,0.998719130589902
1658137040.7249258,-10.559066472607377,0.2211127783421087,-2.5627122990502604,-0.04748159307941611,-0.02079537626283926,-0.016932231821918237,0.9985120681144735
1658137040.8245203,-10.922639300347562,0.23437324397675843,-2.546974842592106,-0.04442641690522274,-0.016949289990594793,-0.019951580012521255,0.9986695897566765
1658137040.924237,-11.278855817011852,0.27188695506719246,-2.5586177115699678,-0.04562473919454086,-0.014205451209650418,-0.019744365479490378,0.9986624797003033
1658137041.0247107,-11.634232197129736,0.3119607493285176,-2.5781482070123536,-0.042320657106226206,-0.013613613677741786,-0.01717878814396441,0.9988636146855189
1658137041.1218913,-11.98462637336693,0.3024322734948639,-2.5495902170770393,-0.05417468088108282,-0.014836787820763152,-0.01684122209733119,0.9982791928698345
1658137041.2206078,-12.339886837626166,0.348636911575321,-2.5645481092322493,-0.05539565673947315,-0.01755490254051431,-0.015824608425652486,0.9981847165626992
1658137041.319081,-12.709699497434316,0.32394596771415907,-2.5797112470111676,-0.04891224595623458,-0.018045374117615868,-0.014727632783748104,0.9985314484286638
1658137041.4247549,-13.106686055629142,0.3824948673820051,-2.543801385331847,-0.03431013578910986,-0.01705455982224928,-0.013546955204350565,0.9991738770484744
1658137041.5248368,-13.485930564559746,0.41241324581899386,-2.548245336965614,-0.048704879889021356,-0.01459334616833344,-0.018799647981157703,0.9985296401000702
1658137041.6241436,-13.85837197859814,0.44035542719061577,-2.564581855300452,-0.041020291787017854,-0.014439074081901962,-0.020742553407233084,0.9988386232417611
1658137041.7075574,-14.168315562463683,0.4583632100516738,-2.5863682008659077,-0.04372351557745709,-0.016164978599754312,-0.019960159323622866,0.9987134422306407
1658137041.8064241,-14.533239193125787,0.49640006907670026,-2.6113763444110467,-0.05045444019925905,-0.01674784789595126,-0.017096393590238266,0.9984395687177183
1658137041.905148,-14.899271278319981,0.4895405568206767,-2.65194049355246,-0.049266695634132926,-0.0179321756812504,-0.015877855861550598,0.9984984343852782
1658137042.024931,-15.33237685838572,0.4568621670869972,-2.6435459691199554,-0.04562694226066039,-0.01841664815965685,-0.015772701523263776,0.9986642233990082
1658137042.1247559,-15.69610800109486,0.41711479510200367,-2.630804180479966,-0.03987110380082524,-0.017900299819189044,-0.015155373896566772,0.9989295215329879
1658137042.2243335,-16.053915207164444,0.420832409239123,-2.6454640333837705,-0.04806871625975923,-0.016094156094372484,-0.01591894709433574,0.9985874842897536
1658137042.3248987,-16.41205121373292,0.39241753604322066,-2.664931991703897,-0.0473924542756018,-0.01629735607076115,-0.015974466678410158,0.9986156256924684
1658137042.4218223,-16.756647028957754,0.35942257547341416,-2.669487615248489,-0.04881387243169015,-0.01585681853958945,-0.017411465241528628,0.9985302239001832
1658137042.5204744,-17.104943363892758,0.37691819126712456,-2.6923425317608873,-0.047640859685290596,-0.017480042943769536,-0.015580343453038612,0.9985900307358359
1658137042.6191485,-17.44563404676672,0.4082997693436676,-2.7335498070290702,-0.05231286020449315,-0.01702477032302309,-0.014047080367554433,0.9983867994849506
1658137042.71764,-17.783844758541772,0.42322466009155085,-2.74882964259839,-0.0486083956396658,-0.01833542767594638,-0.015171392055551252,0.9985343583614718
1658137042.8196056,-18.13682797366482,0.38987396304517224,-2.760187099860184,-0.04719112704177994,-0.016060303512354327,-0.015458292318407542,0.9986371239735665
1658137042.9186544,-18.472560633373867,0.4136180110324879,-2.764190818897727,-0.047093930494364535,-0.01488984048014986,-0.015767514020478216,0.9986550154395967
1658137043.0248988,-18.82783970479908,0.4120622084495766,-2.764734956484531,-0.05233298484472626,-0.01598745297840085,-0.015315761928005892,0.9983842383977469
1658137043.1063707,-19.092439892273013,0.360093334850746,-2.756755562749899,-0.05038838608550209,-0.017183208675403346,-0.01623989071089551,0.9984498053667965
1658137043.2218876,-19.45463035780667,0.3743277670072247,-2.7764417098025067,-0.04877239087207416,-0.019312081855969776,-0.017197003716997904,0.9984751175898909
1658137043.3203719,-19.750315557596647,0.3555631353168785,-2.7925275578157143,-0.04606170697979459,-0.020212024564076354,-0.018288134764446465,0.9985666414115513
1658137043.4247346,-20.04099071754002,0.35478281403530254,-2.836097190036546,-0.046914357410586645,-0.01968510956804304,-0.017875056423867604,0.99854495236212
1658137043.5243373,-20.305176550817063,0.3076576685541766,-2.862335735324297,-0.0462447216512545,-0.019375674400044465,-0.01756098190940933,0.998587813302014
1658137043.6229703,-20.55989710353622,0.27332681231005085,-2.844196492334737,-0.04791110551417552,-0.01916164815897159,-0.016612203078447005,0.9985296149424417
1658137043.7216175,-20.7981244258728,0.2685880680836403,-2.8663640353762516,-0.04987356411260433,-0.019579408271951076,-0.014064427040780116,0.9984645543365168
1658137043.82475,-21.037491530718274,0.3302417713691122,-2.8997047699975393,-0.04590927019967116,-0.019865213707470103,-0.01385906790854365,0.9986519105427946
1658137043.9223895,-21.2559445789619,0.33721926829218374,-2.9186065600809026,-0.04269675582627424,-0.021508317641259003,-0.01568302684292937,0.9987334088650364
1658137044.0214205,-21.449165558543463,0.3588760052677392,-2.9271159441108154,-0.04526993944973164,-0.023474747255280176,-0.017559546673308876,0.9985445564140463
1658137044.1099017,-21.59560794901325,0.3658157925810953,-2.9187225243369044,-0.04557096256979468,-0.023984511359221753,-0.018696193415055046,0.9984981136372199
1658137044.2248516,-21.747704100069953,0.3749840448318308,-2.915524233263475,-0.04490070549436646,-0.024206943359198305,-0.020137755532610557,0.9984950782760021
1658137044.3247185,-21.84060178731122,0.3820925337145763,-2.9096288266533654,-0.04416351269709583,-0.02316461756914356,-0.019001731239633005,0.9985749440322464
1658137044.4230914,-21.907623856398637,0.35057943263919084,-2.8974681311194557,-0.04552720842271596,-0.022167446990814976,-0.018124008084473633,0.9985526515502707
1658137044.524904,-21.950538406149487,0.35696853686662294,-2.904995153481231,-0.04515693605924974,-0.02188543808329166,-0.017333295241759087,0.9985897233607424
1658137044.624575,-21.97271477660138,0.37733281168182914,-2.9109578784337025,-0.043873791000351534,-0.02206081109149911,-0.016820428553451526,0.9986518333535965
1658137044.7248235,-21.983760024598904,0.357712130118447,-2.9130901617193787,-0.0470092606655778,-0.021297910906951458,-0.017646867888014516,0.9985114503381507
1658137044.8240688,-21.984488931852685,0.3610495223402382,-2.9041727179335433,-0.04928578360881974,-0.021225610824142014,-0.017880249878824802,0.9983990593161914
1658137044.922734,-21.977325382647987,0.37179190987012284,-2.9234395908142576,-0.04731657018543033,-0.020690998686393926,-0.01768863896286494,0.9985089568005219
1658137045.0244179,-21.968423969203098,0.3711489021908143,-2.9273629217068695,-0.04889350675113649,-0.02062020324446168,-0.017953389785250434,0.9984297211175808
1658137045.1235335,-21.95867444562404,0.3716168019216292,-2.9251244870935253,-0.048733883504210415,-0.020012570849386475,-0.018043412922780905,0.9984482664898927
1658137045.222629,-21.949881717982123,0.36935750033235304,-2.9220084589155837,-0.04941229510105716,-0.019801029122023524,-0.019429336672578058,0.9983931315944616
1658137045.3110292,-21.943088501068594,0.3683733425450236,-2.9101793188265055,-0.04906127652734817,-0.01955149003586866,-0.021117881848312467,0.9983810722610389
1658137045.4098122,-21.93547135500662,0.37372909567610846,-2.9025923330270276,-0.04850312896126437,-0.01934024401808073,-0.023365484577933443,0.9983623868980154
1658137045.5247407,-21.927631807262955,0.37849902999888846,-2.900056595279482,-0.04946954234252845,-0.020171907694400616,-0.024624424844718974,0.9982682486293114
1658137045.6239812,-21.92232655820188,0.39418885133088066,-2.897716577330254,-0.0481598533013708,-0.021159209573961755,-0.02494022602749579,0.9983040125662478
1658137045.7225447,-21.92010369558116,0.3953273596343167,-2.896831704600092,-0.04834275876248453,-0.021940653581260097,-0.024585439472401004,0.9982871037740526
1658137045.824763,-21.92017128361952,0.39716030856215395,-2.8906686479414208,-0.04921721974627685,-0.02153482076359154,-0.023464701557025628,0.9982801833933928
1658137045.9244628,-21.919565447165322,0.39971488776558983,-2.890823952931664,-0.048107361495030046,-0.02139444471695869,-0.02153983883078909,0.9983806863358099
1658137046.024792,-21.920238263590132,0.4054478046429565,-2.88805108404894,-0.049373463463849465,-0.021734264622476407,-0.020539113151991677,0.9983326237671563
1658137046.1237202,-21.920046668341623,0.4250099977762075,-2.8882513324555035,-0.04777571983082943,-0.02270236824044586,-0.02027128645265305,0.9983942898556945
1658137046.222251,-21.922755566681793,0.4312846144188344,-2.895843101110506,-0.04661525067227887,-0.023926893332997152,-0.020301253543080974,0.9984199423512891
1658137046.3248975,-21.923533610842096,0.4483221437446134,-2.89676200563322,-0.04827800155911203,-0.023709931191004324,-0.019927896755311685,0.9983536210478057
1658137046.424736,-21.92300348491681,0.44951999601966075,-2.91020460342714,-0.04772889956833446,-0.02314675370705596,-0.01900206973339954,0.9984112886404316
1658137046.524822,-21.92410001416107,0.4569440550191344,-2.9150401108415576,-0.04766184473193246,-0.023502140837861958,-0.01819991820423632,0.9984211340462124
1658137046.6108406,-21.92599589833193,0.4602705233571127,-2.9272102046304047,-0.047616228085724105,-0.024001330420531524,-0.018412631022471634,0.9984075350175108
1658137046.7200313,-21.927295420943455,0.46581097590228404,-2.92484387626481,-0.047944570126152504,-0.02473179874717519,-0.018128757479469494,0.9983791887245931
1658137046.8233771,-21.930116297694468,0.4834696475389011,-2.934296857998182,-0.04858512569877117,-0.025479635820711704,-0.01733596803910719,0.9983434969645488
1658137046.9248018,-21.932048982587162,0.4949089381727395,-2.9256417441458846,-0.04878416365258321,-0.026326009565344963,-0.017345944636197225,0.9983116571500803
1658137047.0206544,-21.934092050194714,0.5044553292686846,-2.937913263507879,-0.0490852587659738,-0.025940276801350564,-0.017679094491758453,0.9983011514714767
1658137047.1247168,-21.935692670032026,0.4979475090363719,-2.9393273472356323,-0.048447789331414096,-0.02478032768253746,-0.018269997035537583,0.9983511177322054
1658137047.224819,-21.936951770896876,0.5072215191150843,-2.931664305460014,-0.04895359063323354,-0.02375137338402551,-0.018290139316577452,0.9983510850548739
1658137047.3248487,-21.938425330900138,0.5181984432413997,-2.9210512603304153,-0.049613892880034656,-0.023384617216225246,-0.018427241758583165,0.998324625596348
1658137047.4231832,-21.941715531922597,0.5162719197478317,-2.9293146425828462,-0.049956094152368596,-0.022827189579386804,-0.017865644990204172,0.9983306700697965
1658137047.5194976,-21.942698272285227,0.5254461772243484,-2.941889492614693,-0.049791524291987355,-0.023782400356527372,-0.01754825699476963,0.9983222226407592
1658137047.6110926,-21.94305740303212,0.5278787765171024,-2.944072679241722,-0.04914159111638808,-0.024748074143644886,-0.016770506383557066,0.9983443228487588
1658137047.7129803,-21.94257514058329,0.5332124832069133,-2.9436031892612124,-0.048589433324039394,-0.024107973833785528,-0.01625421262316852,0.9983955494386269
1658137047.8222144,-21.94593294658441,0.5445394345785518,-2.9382126003838844,-0.04977565902528348,-0.0225971041443458,-0.015955240451776997,0.9983772758606798
1658137047.9249046,-21.949003829530607,0.5463961245561445,-2.954368144988601,-0.048252943873649604,-0.021137259771989256,-0.016454278292437213,0.9984759017536224
1658137048.0247707,-21.95081486495641,0.5401215909208075,-2.9645121926395035,-0.04765764992726353,-0.02012787093750103,-0.016459368861386804,0.9985252657752809
1658137048.1248584,-21.952423399188156,0.5419680950020276,-2.9755036695139,-0.04731142312044322,-0.019744624602674846,-0.01587900210792681,0.9985587796087171
1658137048.2248259,-21.95475382934345,0.5361454465514812,-2.983410213493842,-0.04789815541425156,-0.019401142238037843,-0.015663348189946035,0.9985409465371105
1658137048.3247254,-21.95812412057784,0.5338786590945751,-2.996221931405682,-0.04795872342794949,-0.01874122857298498,-0.015262098557124664,0.9985568564415077
1658137048.4248168,-21.962531877066404,0.5306693607095057,-3.0103674938931997,-0.047456204473513376,-0.018248104840839587,-0.0148405683136664,0.9985963513145781
1658137048.5249128,-21.963958901743005,0.5291078416566892,-3.016202032860348,-0.047287353833149845,-0.01770178241046802,-0.014621431894850547,0.9986174276449771
1658137048.6243622,-21.962998809266598,0.5293855275845035,-3.0130366342048305,-0.04671984415880943,-0.017712775819190472,-0.014980003301054735,0.9986386299536142
1658137048.7229097,-21.96425447966563,0.5327499871602643,-3.0212857973587246,-0.04687684174452509,-0.017511335101210303,-0.015300383540718887,0.9986299680635039
1658137048.8121696,-21.96612606967095,0.5306264566962057,-3.0164417250015196,-0.046192954916569176,-0.016700028644417424,-0.016415513038806735,0.998658024997046
1658137048.9248986,-21.968779015693094,0.5246128535577669,-3.0342264491754865,-0.04572607632330323,-0.015938487707464144,-0.01756420201806293,0.9986724134375191
1658137049.023314,-21.970462529244372,0.525638079369833,-3.04157084205708,-0.044548300449791814,-0.01595375690505023,-0.018454686652128266,0.9987093426559082
1658137049.1248453,-21.972598355891293,0.5297366115599504,-3.043463913760267,-0.04515238394990509,-0.016677343095681064,-0.018926831798273987,0.9986615560283498
1658137049.2247431,-21.974310497738923,0.5213309594445535,-3.053000232089993,-0.04532306609539215,-0.017889023769700457,-0.018226472409354252,0.9986458822884954
1658137049.3242424,-21.97673214742653,0.5266661969928558,-3.047970601542452,-0.04500653616073564,-0.018409164328763484,-0.017874009535509616,0.9986571154078008
1658137049.4224992,-21.978856495676105,0.5258379166092538,-3.04858034509366,-0.04586867009417139,-0.018367338414722885,-0.017314378935288567,0.9986285186521625
1658137049.5216117,-21.980493384106666,0.5264628490118303,-3.045284969815049,-0.04519393464175896,-0.018187338737604593,-0.016423966577727257,0.9986776168028744
1658137049.620622,-21.982078038796146,0.5351017274805421,-3.055329277806815,-0.046505378320732545,-0.017717201029468412,-0.016101398604793066,0.9986311108401705
1658137049.7245684,-21.98393480779029,0.5419451091395676,-3.055588903258839,-0.046942044183309946,-0.017416053125866585,-0.015516883919660525,0.9986252309524374
1658137049.8248765,-21.984468027993522,0.5423930306449591,-3.0596752276520136,-0.046256981442464165,-0.017876634357126418,-0.015728738477988835,0.9986457451958427
1658137049.9235036,-21.9866520744019,0.5358218978557628,-3.0618798000250527,-0.04731184162037155,-0.019092634964927694,-0.015621490310323623,0.9985755003869484
1658137050.0249214,-21.987854687567996,0.5377711414428644,-3.056750648718996,-0.047752158389828894,-0.020183628805195322,-0.015415037513826203,0.9985362933393007
1658137050.114825,-21.99070358255455,0.5379415287300845,-3.0557479633224807,-0.046622501326336295,-0.020430625281710062,-0.01579008670567275,0.9985787926260382
1658137050.2248561,-21.991923505112407,0.5344018865761071,-3.0569224627707072,-0.04581047377445765,-0.020211182651734716,-0.015620695027866957,0.9986235038667972
1658137050.312485,-21.994243357712538,0.5393433623863646,-3.0543519160337693,-0.04550124922680796,-0.01973017585891805,-0.015115697780555937,0.9986550316099935
1658137050.41861,-21.994472775283384,0.5450736471220043,-3.0591738981664647,-0.04424510162636142,-0.01950632696167166,-0.01392669435921673,0.9987331582433496
1658137050.5247643,-21.994968861207813,0.5492542858182992,-3.06265593771811,-0.045877971056318134,-0.01945716340167446,-0.014024066319019146,0.9986590790294597
1658137050.6236956,-21.996190830017213,0.5531586391236223,-3.0682123392288987,-0.046335213552240816,-0.019882179843181733,-0.014477820625321483,0.9986231219131991
1658137050.724798,-21.998299308149548,0.5505032513867276,-3.0777119896132636,-0.04608694852281968,-0.020059822859162357,-0.01428233266862255,0.9986338726761813
1658137050.8217773,-22.00139759650363,0.5304745607908056,-3.0760978345622623,-0.048014927055619994,-0.019815380860517647,-0.014096885158481395,0.9985505471882712
1658137050.9205306,-22.00359824050916,0.5248104836875099,-3.070043899972317,-0.04881860879089678,-0.020213618955036306,-0.014810359558731608,0.9984932680264664
1658137051.0240653,-22.004614725955147,0.5171633547736347,-3.063816938947589,-0.0484945929945079,-0.021416306059466893,-0.015907129332254445,0.998467114892344
1658137051.1226525,-22.00688030231761,0.5122735381665011,-3.0613732954859545,-0.04815925945028846,-0.022141259272681537,-0.01635667395719807,0.998460269406874
1658137051.2133567,-22.010381817674528,0.5177454971073081,-3.060541841701621,-0.04859963533996196,-0.02253309452038154,-0.016440522888011178,0.9984287877977568
1658137051.3248663,-22.01281812707098,0.5170129775171824,-3.0580749172074637,-0.04752150286178152,-0.020675874773854838,-0.016630677524471043,0.9985177191883682
1658137051.4149091,-22.01254392271536,0.5169032151362701,-3.062305125874914,-0.04729373198271079,-0.01943107127968776,-0.016860509334082497,0.9985496780876938
1658137051.5135782,-22.015355285822718,0.5117677787568374,-3.068783326362964,-0.046924148469350516,-0.01934847026151779,-0.016929847807072015,0.9985675446569272
1658137051.6122346,-22.014982854930285,0.5049138934105504,-3.071750662466886,-0.04568824825837606,-0.01937525981945394,-0.016319507938083597,0.9986344961689628
1658137051.7241485,-22.015086909162864,0.5052840326707422,-3.0618608903459372,-0.045375397703701324,-0.019376945947557577,-0.01609848975770256,0.9986523148105482
1658137051.8248017,-22.014604056287695,0.5131474651549648,-3.0600610702042457,-0.04455741664514919,-0.019811257192116266,-0.016748168137297532,0.9986699402577373
1658137051.9240067,-22.014309950423314,0.5120340398530452,-3.0577767007935215,-0.04504366580181146,-0.020313137252537118,-0.01771510638502926,0.9986213594910893
1658137052.0229595,-22.017022317815055,0.5051645555972656,-3.059367272689931,-0.045267216993366007,-0.02001976982715552,-0.01741700447570561,0.9986224190537716
1658137052.1216557,-22.01910522710901,0.5003108917003358,-3.0672289032929565,-0.044541688230594845,-0.019465566924497673,-0.016205114394514924,0.9986863992171451
1658137052.2196934,-22.021771959413872,0.4943456587113553,-3.0619517694069023,-0.046002558410893755,-0.019722232089563488,-0.014966827328659891,0.9986344637857943
1658137052.3236961,-22.02184241394579,0.49308344209932314,-3.0599558255412433,-0.0449998795780659,-0.01969938229867311,-0.015341502769450715,0.9986749138071681
1658137052.424901,-22.02150318713938,0.4836931954374793,-3.0737514055113655,-0.045774389163592936,-0.019206660605332437,-0.017314098115430384,0.9986170594835192
1658137052.517163,-22.022079280141703,0.48128678806738084,-3.077750142537142,-0.04424322798824766,-0.018277083090731023,-0.019126352589143827,0.9986704499721015
1658137052.6159117,-22.02041439955407,0.4810359432083821,-3.0782030406241807,-0.04336249681714337,-0.01696549832303965,-0.02022561206128729,0.9987105638537873
1658137052.7145514,-22.01981275314366,0.48068347146661744,-3.076806106226804,-0.044445197212612975,-0.01686796302383697,-0.019172853633586284,0.9986853848693654
1658137052.8132913,-22.0187875412331,0.47418218474921203,-3.0693573814592137,-0.04502541876513801,-0.018858737651199258,-0.01839031564068679,0.9986385011453505
1658137052.9248242,-22.019775148408335,0.46782007538425313,-3.0632666838063707,-0.04501486696197346,-0.021795858170154756,-0.018712622696806704,0.9985732021593603
1658137053.0240207,-22.019916661263892,0.46732071111851636,-3.068122817742593,-0.04480088168905115,-0.022774166381117806,-0.019467261835489136,0.9985465657955701
1658137053.1247485,-22.022141027276824,0.47935668106406937,-3.0697945149034576,-0.04485166261995785,-0.021852610354120745,-0.018769437943132492,0.9985782392883421
1658137053.223866,-22.020988909657206,0.48743038771351493,-3.0711114411173215,-0.025337771219711397,-0.025420552061944195,-0.017114342885638904,0.999209133339986
1658137053.324816,-22.016780775140116,0.49398381072765296,-3.0662246719530994,0.0013156496536110116,-0.02792727886432121,-0.01586569456223316,0.9994831743942719
1658137053.4186208,-22.015066899198356,0.4900141393625058,-3.0777949289161963,0.01820870452416604,-0.022644598895984462,-0.013808678592929858,0.9994823588317489
1658137053.524744,-22.016808709825785,0.4809399092972695,-3.072294266845936,0.030835002572558144,-0.0152389049977182,-0.012856627723952142,0.9993256153598573
1658137053.6181777,-22.019317895782443,0.47686396491677213,-3.065943431941453,0.039344028871398616,-0.01175816808855896,-0.016122744312341328,0.9990264510968541
1658137053.7145827,-22.019351551660655,0.48135680335772335,-3.04635586637589,0.03989585114460869,-0.013190509943637864,-0.01645942457767157,0.9989811904392468
1658137053.8249202,-22.01795537312601,0.4921096591309972,-3.0532008836265527,0.043181721765585115,-0.01662519091750026,-0.01472467843799415,0.9988203671217274
1658137053.9153697,-22.018038626197633,0.5022079779831657,-3.056793099022969,0.04356810864942632,-0.01906480867623276,-0.013056009482435361,0.9987832065044011
1658137054.0140722,-22.021620610624105,0.5066811390926146,-3.060583223338786,0.04341654663508045,-0.020970023087167212,-0.012130973675121543,0.9987632858128442
1658137054.1158915,-22.02767017668933,0.5092921473728305,-3.0600612405984964,0.041424787619614344,-0.02185061687634337,-0.012997079446188019,0.9988181082853026
1658137054.2249095,-22.04345259910821,0.5109507723126859,-3.0668764784418987,0.04107610278354767,-0.023205104483098888,-0.013947400537892278,0.9987891403716032
1658137054.323618,-22.067169733160732,0.5089568845719807,-3.0778238649450875,0.04070409840467029,-0.023964861299918743,-0.01607412203590747,0.998754466521517
1658137054.4248333,-22.104925791593597,0.5188230216122782,-3.076102858688188,0.037531569191359714,-0.0237878082394995,-0.020946513296848577,0.9987926536943823
1658137054.5235739,-22.156205588189952,0.52550539063117,-3.090520160580493,0.03825285106886592,-0.022664271180238314,-0.024620726940724928,0.9987075998518529
1658137054.6214356,-22.2272293279567,0.5375711634284867,-3.0950911846690854,0.03811691341417563,-0.020559274926659526,-0.025184299835129924,0.9987442956873629
1658137054.718603,-22.318135248109726,0.5538942239058882,-3.0940133350829306,0.039273814802456175,-0.01737532070934903,-0.02479109989696751,0.9987697768089369
1658137054.8248281,-22.444403458690417,0.5722762624254849,-3.102636471715881,0.03918893367120419,-0.013940431608950022,-0.026262779786777993,0.9987893462798383
1658137054.9233704,-22.58479487466152,0.6051143181251212,-3.109918946171137,0.03918900189495399,-0.012674241107066043,-0.029282460234180383,0.998722245304187
1658137055.0247648,-22.760306940960653,0.6250188496714774,-3.1118759349298157,0.04000423853015607,-0.012687601968475456,-0.03344276235348312,0.9985590955482039
1658137055.116762,-22.94771030267342,0.6483839730123977,-3.1133271804168805,0.04094994826008826,-0.013458527217204199,-0.03656549486344392,0.9984011890858293
1658137055.2154617,-23.176433991075868,0.6758242744441865,-3.109287464546749,0.03786793719294592,-0.013648864720033259,-0.03807435309921534,0.998463855860916
1658137055.317264,-23.44108155514148,0.7208860029138704,-3.130421217029444,0.0403587745030642,-0.01418822289793415,-0.03961252423237021,0.9982989089323475
1658137055.4163184,-23.72639395729262,0.7777206093465728,-3.156750965636425,0.04024052520270954,-0.016032656247340654,-0.03979266112627096,0.9982686002201612
1658137055.524756,-24.055712871476334,0.82898661054472,-3.177344573047182,0.040644418422326536,-0.017543821435588414,-0.0370762042076409,0.9983314082317881
1658137055.6249127,-24.376072800581394,0.8755277011749891,-3.1808487736758555,0.039156408745745705,-0.016763273379730614,-0.034540599024455554,0.9984952254962107
1658137055.7247486,-24.704209514868396,0.9310798625932287,-3.204356519511191,0.03976603491246,-0.01639318213467133,-0.03039123335051155,0.998612186477934
1658137055.8237214,-25.03021718624589,0.9778962446836028,-3.225392731885729,0.039206044601126006,-0.015400444223861248,-0.02753332149460188,0.9987330116662221
1658137055.9249165,-25.364298409668333,1.0404183169747823,-3.240638257305638,0.04107332756565921,-0.014021797986071758,-0.02360365506177652,0.9987788736310009
1658137056.018064,-25.6765591897301,1.0843690227607286,-3.261844222768215,0.040909504509347466,-0.013635180954527716,-0.019466417378448356,0.998880149405098
1658137056.124671,-26.03848287331573,1.1435879950650965,-3.259685647616985,0.037979192814911016,-0.015400072799863508,-0.01631989699893115,0.9990265660295504
1658137056.2189305,-26.3575617384141,1.2144287672541423,-3.2855669981550215,0.040601730029337035,-0.0162038503901789,-0.014065988826857993,0.9989449848262137
1658137056.321242,-26.699002878030438,1.3005908465007114,-3.3015320650799915,0.04089158475186987,-0.015815312840436045,-0.01199947545417106,0.9989663491654901
1658137056.4245865,-27.033086353070658,1.3741910333880705,-3.3279320430355046,0.042240134807411234,-0.015056557988132248,-0.011332134668064311,0.9989297541853627
1658137056.5248275,-27.354400492527756,1.434919936670698,-3.296541449642396,0.04081228356578776,-0.016023368246198686,-0.011466063460445495,0.9989725414489007
1658137056.6236222,-27.666144152859054,1.513738641718637,-3.3263276931424386,0.04166232601819117,-0.01527961426733408,-0.011297372654393872,0.9989510265021329
1658137056.722171,-27.978856366877302,1.575026811238917,-3.327394546783398,0.042960200591713446,-0.014848943472920727,-0.012290535545154337,0.9988908212506675
1658137056.8248496,-28.302551413283105,1.63655777147465,-3.3290116751887657,0.04100424838249032,-0.013839958501129292,-0.013509974949909138,0.9989717652366796
1658137056.9241667,-28.613078325808644,1.7083814095191723,-3.321265336710098,0.04108650066498766,-0.012542530392233936,-0.015714448991203552,0.9989532724243558
1658137057.024523,-28.923011700114213,1.751098370261198,-3.3196039885410773,0.040162308698364846,-0.013916040236524714,-0.018651957835694698,0.998922137732971
1658137057.1232853,-29.22916135194264,1.8281967080930002,-3.3377836555084137,0.04061851775495747,-0.01744053019857013,-0.017116331888063174,0.9988758657132735
1658137057.221307,-29.530001655239577,1.8915512924066868,-3.344128927712297,0.04017977862307032,-0.018921970858707313,-0.016274972992364255,0.9988807084245249
