timestamp_utc,timestamp_monotonic,elapsed_sec,latest_lidar_stamp,latest_odom_stamp,latest_clock_stamp,sensor_backlog_sec,clock_lag_sec,odom_message_count,lidar_message_count
2026-08-01T05:08:24.980326+00:00,1562.697867636,10.621357,1658137029.62491,,1658137029.9047177,,,0,16
2026-08-01T05:08:25.450590+00:00,1563.168131491,11.091621,1658137029.9249232,,1658137030.379741,,,0,19
2026-08-01T05:08:25.925905+00:00,1563.643447269,11.566937,1658137030.3248322,,1658137030.854763,,,0,22
2026-08-01T05:08:26.557692+00:00,1564.275233181,12.198723,1658137031.0248365,,1658137031.4797974,,,0,26
2026-08-01T05:08:27.037342+00:00,1564.754882821,12.678372,1658137031.3249142,,1658137031.9548106,,,0,29
2026-08-01T05:08:27.510885+00:00,1565.228427517,13.151917,1658137031.7248912,,1658137032.4298391,,,0,32
2026-08-01T05:08:27.986252+00:00,1565.703794028,13.627284,1658137032.1248643,,1658137032.904863,,,0,35
2026-08-01T05:08:28.466359+00:00,1566.183899173,14.107389,1658137032.5247438,,1658137033.404895,,,0,38
2026-08-01T05:08:28.942726+00:00,1566.660267084,14.583757,1658137033.0249116,,1658137033.8799102,,,0,41
2026-08-01T05:08:29.420373+00:00,1567.137914563,15.061404,1658137033.3248124,,1658137034.3549294,,,0,44
2026-08-01T05:08:29.907198+00:00,1567.624740001,15.548230,1658137033.7248185,,1658137034.8299508,,,0,47
2026-08-01T05:08:30.540815+00:00,1568.258356985,16.181847,1658137034.2249055,,1658137035.4799786,,,0,51
2026-08-01T05:08:31.013299+00:00,1568.730840638,16.654330,1658137034.724739,,1658137035.9300072,,,0,54
2026-08-01T05:08:31.490668+00:00,1569.208209407,17.131699,1658137035.2248266,,1658137036.430036,,,0,57
2026-08-01T05:08:31.975993+00:00,1569.693535176,17.617025,1658137035.5248456,,1658137036.9050536,,,0,60
2026-08-01T05:08:32.444787+00:00,1570.162328903,18.085818,1658137035.9248335,,1658137037.3800714,,,0,63
2026-08-01T05:08:32.924038+00:00,1570.641579570,18.565069,1658137036.2248769,,1658137037.8551064,,,0,66
2026-08-01T05:08:33.556905+00:00,1571.274446568,19.197936,1658137036.7247603,,1658137038.4801176,,,0,70
2026-08-01T05:08:34.040542+00:00,1571.758084176,19.681574,1658137037.2248166,1658137038.924757,1658137038.980191,-1.6999404430389404,0.05543398857116699,3,73
2026-08-01T05:08:34.524561+00:00,1572.242102763,20.165592,1658137037.5247536,1658137039.2248914,1658137039.455176,-1.7001378536224365,0.2302846908569336,6,76
2026-08-01T05:08:35.004023+00:00,1572.721564699,20.645054,1658137037.924741,1658137039.523622,1658137039.9301937,-1.5988810062408447,0.406571626663208,9,79
2026-08-01T05:08:35.488218+00:00,1573.205759929,21.129249,1658137038.3248565,1658137039.824906,1658137040.4052143,-1.5000495910644531,0.580308198928833,12,82
2026-08-01T05:08:35.968161+00:00,1573.685702004,21.609192,1658137038.6247509,1658137040.087602,1658137040.905253,-1.4628510475158691,0.8176510334014893,15,85
