timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137038.624750853,1785561225.223900080,1,62,113,91,0,72000,107,92,0.000000000,0.211847000,0.556640000,0.085874000,0.000578000,0.086452000,2.385529000,0,17
1658137038.724840641,1785561226.224443674,2,113,167,86,0,72000,151,139,0.000000000,0.325343000,0.456357000,0.068948000,0.000425000,0.069373000,2.846742000,0,2
1658137038.824929476,1785561227.225219250,3,167,206,95,0,72000,219,172,0.000000000,0.493697000,0.631817000,0.083878000,0.000524000,0.084402000,3.538319000,0,18
1658137038.924761057,1785561228.225414515,4,206,230,94,0,72000,227,175,0.000000000,0.527254000,0.642444000,0.100386000,0.000459000,0.100845000,3.603683000,0,17
1658137039.024845600,1785561229.224232197,5,230,249,52,0,72000,167,137,0.000000000,0.439543000,0.553524000,0.070253000,0.000538000,0.070791000,2.501433000,0,18
1658137039.124808073,1785561230.225570917,6,249,307,105,0,72000,296,215,0.000000000,0.668853000,0.793864000,0.105083000,0.000519000,0.105602000,3.775233000,0,18
1658137039.224895239,1785561231.226175070,7,307,331,93,0,72000,328,251,0.000000000,0.905995000,1.048917000,0.132873000,0.000508000,0.133381000,4.359705000,0,11
1658137039.324856758,1785561232.223045588,8,331,350,20,0,72000,79,77,0.000000000,0.219648000,0.293537000,0.017420000,0.000616000,0.018036000,1.186134000,0,18
1658137039.424824715,1785561233.225199699,9,350,378,92,0,72000,273,216,0.000000000,0.719307000,0.840678000,0.110089000,0.000492000,0.110581000,3.279534000,0,18
1658137039.524910688,1785561234.224368095,10,378,412,59,0,72000,229,192,0.000000000,0.592192000,0.716668000,0.053484000,0.000479000,0.053963000,2.357935000,0,11
1658137039.624746561,1785561235.225887775,11,412,504,187,0,72000,439,289,0.000000000,1.328235000,1.482829000,0.217126000,0.000558000,0.217684000,5.184137000,0,20
1658137039.724836588,1785561236.226431847,12,504,573,196,0,72000,528,344,0.000000000,1.534592000,1.702316000,0.254184000,0.000533000,0.254717000,5.721773000,0,27
1658137039.824910402,1785561237.224917650,13,573,623,101,0,72000,413,260,0.000000000,1.018788000,1.158116000,0.264945000,0.000528000,0.265473000,3.959733000,0,18
1658137039.924752235,1785561238.225024939,14,623,652,104,0,72000,377,234,0.000000000,1.109959000,1.262768000,0.161691000,0.000638000,0.162329000,4.186382000,0,12
