timestamp,frame_index,input_points,observed_voxels,new_voxels,reobserved_voxels,total_tracked_voxels,elapsed_ms
1658137106.124875069,676,6643,6332,50,6282,134270,1.662712
1658137106.224709034,677,6567,6253,60,6193,134330,1.611034
1658137106.324870825,678,6391,6119,57,6062,134387,1.666311
1658137106.424709320,679,6404,6101,46,6055,134433,1.675367
1658137106.524914265,680,6936,6638,68,6570,134501,1.675392
1658137106.624753714,681,6613,6351,61,6290,134562,1.595907
1658137106.724850655,682,6690,6335,60,6275,134622,1.644554
1658137106.824807167,683,6717,6460,54,6406,134676,1.626241
1658137106.924902678,684,6352,6053,50,6003,134726,1.620115
1658137107.024734735,685,6366,6075,59,6016,134785,1.603536
1658137107.124830961,686,7162,6850,77,6773,134862,1.799871
1658137107.224920511,687,6256,6043,49,5994,134911,1.515685
1658137107.324929237,688,7672,7355,71,7284,134982,1.833025
1658137107.424768209,689,7311,6966,74,6892,135056,1.971869
1658137107.524865389,690,7468,7135,47,7088,135103,1.926324
1658137107.624712467,691,5715,5447,32,5415,135135,1.411492
1658137107.724926233,692,7022,6737,47,6690,135182,1.881950
1658137107.824764729,693,7054,6680,46,6634,135228,1.959715
1658137107.924860477,694,6212,5986,59,5927,135287,1.568958
1658137108.024830103,695,6617,6339,62,6277,135349,1.564848
1658137108.124933958,696,7010,6691,51,6640,135400,1.804921
1658137108.224786282,697,6198,5937,53,5884,135453,1.513241
1658137108.324835777,698,6800,6523,52,6471,135505,2.035014
1658137108.424917221,699,7783,7451,51,7400,135556,1.932200
1658137108.524766445,700,6063,5849,54,5795,135610,1.439488
1658137108.624848843,701,7154,6806,63,6743,135673,1.993432
1658137108.724810839,702,6309,6013,40,5973,135713,1.595742
1658137108.824912071,703,6089,5799,43,5756,135756,1.478470
1658137108.924760103,704,7328,6947,59,6888,135815,1.999187
1658137109.024843693,705,6340,6104,36,6068,135851,1.517477
1658137109.124815702,706,5428,5223,51,5172,135902,1.398739
1658137109.224911213,707,6593,6324,49,6275,135951,1.584675
1658137109.324773312,708,6385,6132,50,6082,136001,1.559022
1658137109.424868345,709,6992,6730,54,6676,136055,2.102044
1658137109.524713755,710,6460,6204,50,6154,136105,1.589320
1658137109.624803782,711,7211,6864,48,6816,136153,2.245326
1658137109.724895477,712,5155,4951,28,4923,136181,1.487733
1658137109.824734688,713,7481,7133,47,7086,136228,2.161011
1658137109.924830914,714,5837,5640,53,5587,136281,1.536473
1658137110.024935246,715,5323,5096,38,5058,136319,1.728474
1658137110.124781847,716,6372,6065,49,6016,136368,1.563539
1658137110.224873066,717,8112,7714,59,7655,136427,1.986843
1658137110.324849844,718,5874,5594,44,5550,136471,1.434319
1658137110.424815655,719,6865,6580,50,6530,136521,1.911340
1658137110.524906397,720,6569,6290,44,6246,136565,2.258586
1658137110.624731064,721,6717,6403,53,6350,136618,1.700124
1658137110.724828005,722,7097,6793,41,6752,136659,1.868403
1658137110.824916840,723,6572,6305,46,6259,136705,1.592355
1658137110.924765348,724,5831,5596,50,5546,136755,1.436946
1658137111.024846792,725,6178,5957,41,5916,136796,1.515267
1658137111.124810696,726,6716,6387,32,6355,136828,1.694016
1658137111.224896431,727,5447,5242,41,5201,136869,1.276971
1658137111.324809074,728,7161,6822,42,6780,136911,1.814811
1658137111.424909115,729,7953,7618,57,7561,136968,1.975308
1658137111.524747849,730,7041,6747,47,6700,137015,1.820367
1658137111.624843597,731,7893,7495,67,7428,137082,2.212849
1658137111.724815607,732,6561,6255,59,6196,137141,1.556773
1658137111.824910164,733,7978,7594,50,7544,137191,2.193054
