timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137038.624750853,1785562583.127967119,1,62,113,91,0,72000,107,92,0.000000000,0.229873001,0.331011000,0.086949000,0.000524000,0.087473000,1.584192000,0,17
1658137038.724840641,1785562584.128642321,2,113,167,86,0,72000,151,139,0.000000000,0.328395000,0.431148000,0.067345000,0.000482000,0.067827000,2.222212000,0,2
1658137038.824929476,1785562585.127407789,3,167,206,95,0,72000,219,172,0.000000000,0.492638000,0.604537000,0.085301000,0.000584000,0.085885000,2.729965000,0,18
1658137038.924761057,1785562586.127696037,4,206,230,94,0,72000,227,175,0.000000000,0.516663000,0.630410000,0.094247000,0.000735000,0.094982000,2.801201000,0,17
1658137039.024845600,1785562587.126424789,5,230,249,52,0,72000,167,137,0.000000000,0.418334000,0.528859000,0.062463000,0.000650000,0.063113000,1.656735000,0,18
1658137039.124808073,1785562588.127645254,6,249,307,105,0,72000,296,215,0.000000000,0.676885999,0.804035000,0.104555000,0.000588000,0.105143000,2.824461000,0,18
1658137039.224895239,1785562589.127863407,7,307,331,93,0,72000,328,251,0.000000000,0.779979000,0.926085000,0.131848000,0.000486000,0.132334000,3.011188000,0,11
1658137039.324856758,1785562590.125643969,8,331,350,20,0,72000,79,77,0.000000000,0.186706000,0.266147000,0.017506000,0.000528000,0.018034000,0.755191000,0,18
1658137039.424824715,1785562591.126947165,9,350,378,92,0,72000,273,216,0.000000000,0.716506000,0.848623000,0.111211000,0.000669000,0.111880000,1.988703000,0,18
1658137039.524910688,1785562592.126590014,10,378,412,59,0,72000,229,192,0.000000000,0.575033000,0.708226000,0.052039000,0.000656000,0.052695000,1.523125000,0,11
1658137039.624746561,1785562593.128347397,11,412,504,187,0,72000,439,289,0.000000000,1.035558000,1.183871000,0.206118000,0.000531000,0.206649000,3.298791000,0,20
1658137039.724836588,1785562594.128769636,12,504,573,196,0,72000,528,344,0.000000000,1.232674000,1.408633000,0.266254000,0.000751000,0.267005000,3.694120000,0,27
1658137039.824910402,1785562595.127508879,13,573,623,101,0,72000,413,260,0.000000000,1.005795000,1.146965000,0.119297000,0.000629000,0.119926000,2.225553000,0,18
1658137039.924752235,1785562596.127351999,14,623,652,104,0,72000,377,234,0.000000000,0.951602000,1.084232000,0.128289000,0.000582000,0.128871000,2.173624000,0,12
1658137040.024843931,1785562597.127669096,15,652,722,133,0,72000,442,266,0.000000000,1.222630001,1.369438000,0.144203000,0.000620000,0.144823000,2.428555000,0,25
1658137040.124804497,1785562598.127775669,16,722,776,142,0,72000,497,332,0.000000000,1.241083000,1.398173000,0.174631000,0.000532000,0.175163000,2.489854000,0,20
1658137040.224885464,1785562599.127232313,17,776,789,119,0,72000,357,232,0.000000000,0.899689000,1.029896000,0.213459000,0.000656000,0.214115000,1.877057000,0,21
1658137040.324917316,1785562600.128660440,18,789,910,229,0,72000,637,449,0.000000000,1.563137000,1.774503000,0.249197000,0.000541000,0.249738000,3.232047000,0,18
1658137040.424757481,1785562601.129191399,19,910,993,186,0,72000,706,499,0.000000000,1.815531999,2.029740000,0.249981000,0.000509000,0.250490000,3.622002000,0,17
1658137040.524852276,1785562602.128477812,20,993,1072,151,0,72000,584,358,0.000000000,1.459538000,1.625356000,0.203707000,0.000635000,0.204342000,3.019483000,0,22
1658137040.624824524,1785562603.129128933,21,1072,1153,188,0,72000,733,489,0.000000000,1.912082000,2.115375000,0.259858000,0.000692000,0.260550000,3.647148000,0,22
1658137040.724930048,1785562604.127993822,22,1153,1221,124,0,72000,431,292,0.000000000,1.134613001,1.281332000,0.159586000,0.000571000,0.160157000,2.416202000,0,23
