timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137038.624750853,1785481583.383591890,1,62,106,99,0,72000,107,92,0.000000000,0.293430998,0.394267001,0.243668999,0.000515000,0.244183999,1.850368000,0,17
1658137038.724840641,1785481583.608914852,2,106,151,87,0,72000,151,131,0.000000000,0.250125002,0.352308001,0.087280001,0.000762000,0.088042001,2.170240999,0,23
1658137038.824929476,1785481583.809149504,3,151,199,89,0,72000,219,175,0.000000000,0.232224000,0.343844998,0.075649001,0.001389999,0.077039000,2.362126999,0,18
1658137038.924761057,1785481583.984788179,4,199,212,90,0,72000,231,174,0.000000000,0.254228000,0.373101000,0.129463999,0.000616999,0.130080998,2.832934000,0,17
1658137039.024845600,1785481584.208561897,5,212,241,53,0,72000,172,141,0.000000000,0.350533999,0.497087000,0.063534000,0.000796999,0.064331000,1.751445001,0,10
1658137039.124808073,1785481584.409943819,6,241,303,127,0,72000,293,213,0.000000000,0.496036000,0.634855000,0.143478999,0.000814000,0.144292999,3.113450999,0,17
1658137039.224895239,1785481584.584438086,7,303,358,112,0,72000,332,229,0.000000000,0.381063002,0.516761000,0.136277000,0.000716002,0.136993001,2.634867000,0,11
1658137039.324856758,1785481584.784235001,8,358,370,18,0,72000,77,77,0.000000000,0.140702001,0.232271001,0.021459000,0.000655000,0.022114000,0.772892001,0,18
1658137039.424824715,1785481584.983633757,9,370,374,107,0,72000,271,204,0.000000000,0.526920003,0.651715000,0.198148000,0.000583999,0.198731999,1.785638000,0,18
1658137039.524910688,1785481585.183020115,10,374,406,56,0,72000,223,184,0.000000000,0.292975998,0.406365001,0.056225001,0.000672000,0.056897001,1.166911999,0,11
1658137039.624746561,1785481585.410218239,11,406,513,178,0,72000,438,309,0.000000000,0.525475001,0.676694001,0.220791000,0.000591999,0.221382999,3.334397001,0,20
1658137039.724836588,1785481585.609752178,12,513,568,219,0,72000,525,341,0.000000000,0.502478999,0.657484999,0.308331000,0.000761000,0.309092000,2.891615000,0,26
1658137039.824910402,1785481585.784032822,13,568,615,94,0,72000,404,235,0.000000000,0.735588002,0.893707998,0.119540000,0.000562999,0.120102999,2.014406000,0,18
1658137039.924752235,1785481585.983554363,14,615,683,105,0,72000,379,215,0.000000000,0.371692000,0.497838000,0.119023001,0.000628999,0.119652001,1.682460999,0,12
1658137040.024843931,1785481586.183541775,15,683,732,149,0,72000,441,268,0.000000000,0.510856000,0.648748999,0.187488999,0.000520000,0.188008999,1.620520001,0,20
1658137040.124804497,1785481586.383797169,16,732,769,154,0,72000,499,293,0.000000000,0.589839998,0.744429000,0.230141999,0.000644000,0.230786000,1.900255000,0,20
1658137040.224885464,1785481586.583259583,17,769,838,161,0,72000,358,212,0.000000000,0.433446998,0.560798000,0.229343999,0.000548000,0.229891999,1.405645000,0,21
1658137040.324917316,1785481586.785491705,18,838,974,361,0,72000,639,446,0.000000000,1.018739997,1.413016000,0.883978000,0.000632999,0.884610999,3.603113000,0,17
1658137040.424757481,1785481586.985829830,19,974,1132,323,0,72000,716,488,0.000000000,1.147711002,1.351044000,1.168823999,0.000505001,1.169329000,3.839903000,0,17
1658137040.524852276,1785481587.209789038,20,1132,1169,159,0,72000,585,343,0.000000000,1.187760998,1.395000001,0.321653000,0.000638000,0.322291000,2.800090000,0,21
1658137040.624824524,1785481587.384586334,21,1169,1191,148,0,72000,732,465,0.000000000,0.980564002,1.177152000,0.239582001,0.000877999,0.240460000,2.631258001,0,22
1658137040.724930048,1785481587.583461046,22,1191,1260,101,0,72000,438,285,0.000000000,0.507117002,0.650960001,0.107042000,0.000677999,0.107720000,1.415649000,0,17
