timestamp,frame_index,input_points,observed_voxels,new_voxels,reobserved_voxels,total_tracked_voxels,elapsed_ms
1658137149.824851751,1113,5975,5687,256,5431,267211,4.541274
1658137149.924814701,1114,7624,7288,511,6777,267722,4.732450
1658137150.024916172,1115,6624,6376,427,5949,268149,2.302311
1658137150.124753237,1116,7098,6783,525,6258,268674,3.901615
1658137150.224841356,1117,7541,7261,507,6754,269181,2.158154
1658137150.324781418,1118,6364,6136,341,5795,269522,1.809943
1658137150.424898386,1119,7210,6863,426,6437,269948,4.072072
1658137150.524739265,1120,6606,6310,330,5980,270278,2.220653
1658137150.624831676,1121,6884,6581,380,6201,270658,3.203952
1658137150.724922895,1122,7214,6935,367,6568,271025,3.349522
1658137150.824763060,1123,6232,5977,252,5725,271277,1.846333
1658137150.924830675,1124,7011,6749,403,6346,271680,2.080986
1658137151.024918795,1125,6826,6542,448,6094,272128,1.857183
1658137151.124753714,1126,6793,6561,544,6017,272672,2.012874
1658137151.224844217,1127,5797,5549,396,5153,273068,2.172561
1658137151.324840784,1128,7013,6783,638,6145,273706,2.608096
1658137151.424927950,1129,6780,6488,475,6013,274181,2.233357
1658137151.524779558,1130,7199,6806,480,6326,274661,2.171114
1658137151.624876499,1131,5809,5610,367,5243,275028,1.688403
1658137151.724717379,1132,6809,6582,462,6120,275490,2.400879
1658137151.824928522,1133,6554,6297,406,5891,275896,1.657176
1658137151.924766064,1134,7074,6821,493,6328,276389,2.001381
1658137152.024859905,1135,5943,5679,552,5127,276941,1.877798
1658137152.124828815,1136,7378,7029,860,6169,277801,2.085662
1658137152.224904299,1137,6097,5879,466,5413,278267,1.490815
1658137152.324738264,1138,5935,5663,398,5265,278665,1.848435
1658137152.424809694,1139,7503,7230,466,6764,279131,2.291176
1658137152.524897337,1140,7080,6772,614,6158,279745,2.026826
1658137152.624726772,1141,6575,6338,467,5871,280212,1.662043
1658137152.724819422,1142,6105,5875,428,5447,280640,2.534552
1658137152.824903250,1143,6233,5994,588,5406,281228,1.578466
1658137152.924744844,1144,8310,7990,631,7359,281859,2.239156
1658137153.024831057,1145,7139,6854,646,6208,282505,3.377242
1658137153.124910831,1146,6670,6427,539,5888,283044,2.035167
1658137153.224750042,1147,6471,6254,332,5922,283376,2.067342
1658137153.324926138,1148,5676,5447,344,5103,283720,1.375743
1658137153.424761534,1149,7429,7188,504,6684,284224,2.386631
1658137153.524853468,1150,6563,6255,483,5772,284707,1.571007
1658137153.624820471,1151,5738,5519,467,5052,285174,1.393127
1658137153.724921703,1152,5627,5400,439,4961,285613,1.411956
1658137153.824761152,1153,6776,6501,491,6010,286104,1.659717
1658137153.924847364,1154,6042,5824,375,5449,286479,1.399952
1658137154.024809837,1155,6904,6632,540,6092,287019,2.932584
1658137154.124902964,1156,6352,6094,494,5600,287513,1.912178
1658137154.224735022,1157,6718,6420,478,5942,287991,1.681497
1658137154.324847698,1158,6961,6670,567,6103,288558,1.967415
1658137154.424814701,1159,7021,6762,513,6249,289071,1.749872
1658137154.524909258,1160,6210,5985,392,5593,289463,1.456327
1658137154.624738932,1161,6456,6211,394,5817,289857,1.617903
1658137154.724838972,1162,8163,7807,665,7142,290522,2.020101
1658137154.824814558,1163,7404,7132,809,6323,291331,1.815388
1658137154.924904346,1164,7094,6814,623,6191,291954,1.847615
1658137155.024755239,1165,7912,7596,540,7056,292494,2.804997
1658137155.124831200,1166,6344,6042,583,5459,293077,1.693411
1658137155.224910736,1167,7112,6817,318,6499,293395,1.679292
1658137155.324764013,1168,6675,6437,525,5912,293920,1.569540
1658137155.424856663,1169,6697,6405,543,5862,294463,1.891514
1658137155.524814606,1170,5862,5650,452,5198,294915,1.348265
1658137155.624901295,1171,7150,6906,495,6411,295410,1.812785
1658137155.724749804,1172,7411,7079,505,6574,295915,2.544518
1658137155.824840546,1173,7140,6831,532,6299,296447,2.136664
1658137155.924930573,1174,6824,6545,387,6158,296834,2.193170
1658137156.024754763,1175,7498,7194,480,6714,297314,2.254867
1658137156.124841690,1176,6361,6100,606,5494,297920,1.972127
1658137156.224916458,1177,6972,6722,531,6191,298451,1.752135
1658137156.324870348,1178,7660,7377,778,6599,299229,2.000453
1658137156.424699068,1179,6877,6598,581,6017,299810,2.303352
1658137156.524905443,1180,6660,6431,646,5785,300456,1.909547
1658137156.624747992,1181,6689,6408,478,5930,300934,1.672497
1658137156.724840879,1182,6280,5998,412,5586,301346,1.602801
1658137156.824928522,1183,7238,6947,414,6533,301760,2.309974
1658137156.924776554,1184,6528,6197,501,5696,302261,1.611733
1658137157.024876595,1185,6769,6552,410,6142,302671,2.117388
1658137157.124722242,1186,8055,7672,565,7107,303236,2.141518
1658137157.224817038,1187,7166,6934,526,6408,303762,1.827456
1658137157.324796677,1188,6158,5909,396,5513,304158,1.456263
1658137157.424892426,1189,7625,7350,605,6745,304763,1.850098
1658137157.524721861,1190,6196,5953,371,5582,305134,1.473684
1658137157.624818087,1191,6550,6294,469,5825,305603,1.829078
1658137157.724912405,1192,6758,6461,647,5814,306250,1.890960
1658137157.824742794,1193,5754,5529,351,5178,306601,1.307814
1658137157.924844742,1194,6877,6604,432,6172,307033,1.626344
1658137158.024927855,1195,6576,6268,774,5494,307807,2.126488
1658137158.124753714,1196,7102,6837,436,6401,308243,2.034868
1658137158.224840403,1197,7438,7117,431,6686,308674,2.509175
1658137158.324817181,1198,7014,6766,732,6034,309406,2.510483
1658137158.424911976,1199,6839,6561,618,5943,310024,2.018939
1658137158.524747849,1200,7122,6806,557,6249,310581,2.054235
1658137158.624830246,1201,7186,6935,433,6502,311014,2.681436
1658137158.724910021,1202,6488,6202,556,5646,311570,1005.384783
1658137158.824758530,1203,7297,7026,565,6461,312135,2.837106
1658137158.924835443,1204,7297,7025,14,7011,312149,1.512964
1658137159.024932146,1205,7297,7024,5,7019,312154,1.868693
1658137159.124777317,1206,7297,7026,2,7024,312156,1.586821
1658137159.224871397,1207,7297,7025,3,7022,312159,1.604881
1658137159.324849129,1208,7297,7025,3,7022,312162,1.670460
1658137159.424818039,1209,7297,7026,2,7024,312164,1.618110
1658137159.524909973,1210,7297,7028,1,7027,312165,1.841458
1658137159.624748230,1211,7297,7028,2,7026,312167,1.584312
1658137159.724836588,1212,7297,7029,0,7029,312167,1.572260
1658137159.824921370,1213,6252,6066,3298,2768,315465,2.675076
1658137159.924769878,1214,7985,7657,5961,1696,321426,3.671841
1658137160.024845123,1215,6388,6158,4163,1995,325589,2.881861
1658137160.124826431,1216,6785,6560,4173,2387,329762,3.955289
1658137160.224910736,1217,6486,6208,3904,2304,333666,3.026340
1658137160.324822187,1218,6077,5826,3586,2240,337252,2.719825
1658137160.424913883,1219,8840,8521,4798,3723,342050,4.099608
1658137160.524758339,1220,6774,6538,3880,2658,345930,2.912875
1658137160.624847174,1221,7175,6896,4159,2737,350089,3.077100
1658137160.724931240,1222,7486,7212,4138,3074,354227,32.476080
1658137160.824764490,1223,6972,6708,4072,2636,358299,3.251022
1658137160.924863815,1224,6451,6196,3584,2612,361883,2.495179
1658137161.024831772,1225,6271,6062,3452,2610,365335,2.469384
1658137161.124921083,1226,8066,7815,4197,3618,369532,3.180432
1658137161.224767923,1227,6599,6384,3463,2921,372995,2.605229
1658137161.324908257,1228,7576,7282,4052,3230,377047,3.044108
1658137161.424736738,1229,7356,7068,3937,3131,380984,2.875105
1658137161.524825096,1230,7113,6825,3572,3253,384556,2.622641
1658137161.624918938,1231,6577,6362,3346,3016,387902,2.552093
1658137161.724752426,1232,6681,6434,3200,3234,391102,2.419011
1658137161.824846506,1233,6006,5772,2988,2784,394090,2.178705
1658137161.924810648,1234,7373,7162,3562,3600,397652,2.723917
1658137162.024891615,1235,7135,6880,3487,3393,401139,2.734436
1658137162.124732018,1236,7215,6932,3322,3610,404461,2.513023
1658137162.224825382,1237,6801,6556,2876,3680,407337,2.253116
1658137162.324760914,1238,7604,7286,3261,4025,410598,2.737441
1658137162.424865007,1239,6987,6701,2856,3845,413454,2.439699
1658137162.524827480,1240,7397,7144,3043,4101,416497,2.722398
1658137162.624925613,1241,6723,6440,2621,3819,419118,2.392105
1658137162.724771261,1242,6631,6363,2440,3923,421558,2.233210
1658137162.824856043,1243,6843,6551,2378,4173,423936,2.162420
1658137162.924822092,1244,6795,6551,2286,4265,426222,2.154170
1658137163.024914980,1245,5931,5631,1810,3821,428032,1.864740
1658137163.124752522,1246,7087,6845,2308,4537,430340,2.881863
1658137163.224835396,1247,7213,6954,2052,4902,432392,2.304189
1658137163.324913740,1248,6575,6357,1639,4718,434031,1.936745
1658137163.424746513,1249,7114,6799,1708,5091,435739,2.384401
1658137163.524827719,1250,6754,6447,1496,4951,437235,2.070347
1658137163.624922991,1251,7653,7377,1534,5843,438769,2.453218
1658137163.724766254,1252,6069,5827,1320,4507,440089,1.885347
1658137163.824862003,1253,6520,6258,1409,4849,441498,2.140039
1658137163.924714088,1254,7888,7608,1675,5933,443173,2.679491
1658137164.024811268,1255,6292,6025,1388,4637,444561,1.976330
1658137164.124893904,1256,7665,7353,1785,5568,446346,2.367030
1658137164.224722624,1257,6249,6003,1272,4731,447618,1.747936
1658137164.324873447,1258,6652,6358,1502,4856,449120,2.028335
1658137164.424727917,1259,7858,7544,1518,6026,450638,2.340676
1658137164.524818897,1260,6315,6064,1261,4803,451899,1.810749
1658137164.624917984,1261,7041,6814,1392,5422,453291,2.088872
1658137164.724752665,1262,7324,7057,1463,5594,454754,2.291412
1658137164.824841499,1263,6400,6178,1195,4983,455949,3.064553
1658137164.924813747,1264,7184,6916,1506,5410,457455,2.883242
1658137165.024904966,1265,6264,6007,1163,4844,458618,3.328932
1658137165.124743462,1266,6785,6511,1302,5209,459920,2.999192
1658137165.224835873,1267,6331,6094,1266,4828,461186,2.635818
1658137165.324877262,1268,7550,7205,1401,5804,462587,3.439717
1658137165.424716234,1269,6307,6083,1158,4925,463745,2.634859
1658137165.524925709,1270,6076,5852,1186,4666,464931,3.015735
1658137165.624772072,1271,5898,5705,1045,4660,465976,2.880205
1658137165.724873304,1272,7441,7173,1227,5946,467203,3.556991
1658137165.824720860,1273,6477,6260,1028,5232,468231,2.536211
1658137165.924808979,1274,8448,8098,1446,6652,469677,2.716007
1658137166.024884224,1275,6677,6428,963,5465,470640,2.103568
1658137166.124727726,1276,5906,5654,972,4682,471612,1.787302
1658137166.224808455,1277,6433,6171,1173,4998,472785,1.907310
1658137166.324828625,1278,6173,5931,1115,4816,473900,2.546058
1658137166.424923182,1279,5562,5344,828,4516,474728,1.653674
1658137166.524756432,1280,6635,6372,980,5392,475708,2.282897
1658137166.624843121,1281,6770,6547,1263,5284,476971,1.981953
1658137166.724930286,1282,6545,6286,1060,5226,478031,2.291362
1658137166.824771404,1283,6155,5921,833,5088,478864,1.793530
1658137166.924854994,1284,6925,6671,948,5723,479812,1.941255
1658137167.024816275,1285,7656,7359,939,6420,480751,2.621106
1658137167.124912500,1286,7694,7417,909,6508,481660,2.365481
1658137167.224744558,1287,6900,6643,595,6048,482255,1.996079
1658137167.324874401,1288,6886,6600,741,5859,482996,2.136978
1658137167.424716473,1289,6330,6059,689,5370,483685,2.276058
1658137167.524921894,1290,5694,5454,610,4844,484295,1.881704
1658137167.624757528,1291,6994,6707,776,5931,485071,2.929957
1658137167.724851131,1292,7176,6907,785,6122,485856,2.073026
1658137167.824825287,1293,7036,6722,719,6003,486575,1.847065
1658137167.924907923,1294,6774,6523,803,5720,487378,2.064451
1658137168.024754286,1295,7319,7047,736,6311,488114,2.083778
1658137168.124845505,1296,6731,6478,709,5769,488823,1.896018
1658137168.224821091,1297,6049,5832,517,5315,489340,1.687348
1658137168.324810982,1298,6935,6665,587,6078,489927,1.945901
1658137168.424916506,1299,7857,7543,751,6792,490678,2.681632
1658137168.524760485,1300,6534,6289,474,5815,491152,1.820171
1658137168.624842167,1301,6557,6297,555,5742,491707,1.850166
1658137168.724808455,1302,7367,7124,574,6550,492281,2.003856
1658137168.824890375,1303,7731,7444,771,6673,493052,2.630081
1658137168.924728394,1304,6443,6208,458,5750,493510,1.903362
1658137169.024804115,1305,7404,7153,512,6641,494022,2.119479
1658137169.124897003,1306,7772,7495,601,6894,494623,2.257356
1658137169.224746227,1307,6989,6708,551,6157,495174,1.834425
1658137169.324924707,1308,6828,6583,517,6066,495691,1.847624
1658137169.424770117,1309,6150,5893,517,5376,496208,1.886078
1658137169.524860144,1310,6890,6651,546,6105,496754,1.970920
1658137169.624824047,1311,7317,7034,652,6382,497406,2.600847
1658137169.724902630,1312,7718,7422,591,6831,497997,3.416433
1658137169.824739695,1313,6469,6182,386,5796,498383,2.575039
1658137169.924830675,1314,7697,7450,685,6765,499068,2.943023
1658137170.024925232,1315,7825,7518,739,6779,499807,3.007130
1658137170.124764204,1316,7545,7262,678,6584,500485,3.004372
1658137170.224846601,1317,6539,6338,443,5895,500928,2.510639
1658137170.324923754,1318,8029,7723,682,7041,501610,3.319593
1658137170.424769640,1319,6527,6281,578,5703,502188,2.911897
1658137170.524844885,1320,7446,7256,621,6635,502809,4.320016
1658137170.624804020,1321,7878,7604,542,7062,503351,3.066341
1658137170.724887371,1322,6413,6137,335,5802,503686,2.029390
1658137170.824730158,1323,6366,6166,601,5565,504287,1.897570
1658137170.924822092,1324,6757,6542,508,6034,504795,1.911463
1658137171.024913073,1325,6360,6121,467,5654,505262,1.821727
1658137171.124749899,1326,7014,6770,501,6269,505763,2.450653
1658137171.224848032,1327,6081,5891,426,5465,506189,1.872122
1658137171.324755192,1328,6820,6584,709,5875,506898,4.149874
1658137171.424848318,1329,7201,6903,655,6248,507553,2.045603
1658137171.524818897,1330,6072,5820,521,5299,508074,1.693929
1658137171.624892473,1331,6356,6110,509,5601,508583,2.139112
1658137171.724746943,1332,7470,7195,454,6741,509037,2.410446
1658137171.824834347,1333,7281,7073,582,6491,509619,2.090220
1658137171.924920797,1334,7654,7356,603,6753,510222,2.158939
1658137172.024764061,1335,6817,6589,460,6129,510682,2.163844
1658137172.124862194,1336,6374,6131,393,5738,511075,1.715003
1658137172.224827051,1337,7742,7463,551,6912,511626,2.008800
1658137172.324875832,1338,7471,7181,543,6638,512169,2.112752
1658137172.424718380,1339,6556,6323,497,5826,512666,2.257659
1658137172.524930239,1340,6809,6519,538,5981,513204,1.941259
1658137172.624780893,1341,6796,6562,416,6146,513620,2.614825
1658137172.724879265,1342,7457,7156,614,6542,514234,2.023947
1658137172.824718952,1343,6086,5858,487,5371,514721,1.768642
1658137172.924823523,1344,7006,6746,481,6265,515202,2.664890
1658137173.024924517,1345,6243,6055,386,5669,515588,1.754038
1658137173.124763250,1346,7719,7393,544,6849,516132,2.093039
1658137173.224858761,1347,7296,7026,371,6655,516503,1.960987
1658137173.324846029,1348,6015,5804,331,5473,516834,1.723075
1658137173.424808979,1349,7643,7355,633,6722,517467,2.718469
1658137173.524886370,1350,7187,6910,611,6299,518078,2.043335
1658137173.624737024,1351,7654,7401,653,6748,518731,2.326421
1658137173.724820852,1352,6359,6161,373,5788,519104,2.296350
1658137173.824905157,1353,6177,5969,527,5442,519631,1.912988
1658137173.924742460,1354,6566,6307,491,5816,520122,2.223323
1658137174.024831057,1355,7508,7235,611,6624,520733,2.952200
1658137174.124922991,1356,6205,5980,351,5629,521084,1.587341
1658137174.224756241,1357,7051,6826,535,6291,521619,2.191090
1658137174.324861765,1358,6695,6507,525,5982,522144,1.875691
1658137174.424823761,1359,7128,6873,465,6408,522609,1.974968
1658137174.524899721,1360,7778,7472,639,6833,523248,2.262490
1658137174.624749422,1361,6858,6541,476,6065,523724,1.833114
1658137174.724836826,1362,6326,6058,564,5494,524288,1.752363
1658137174.824802399,1363,6970,6682,465,6217,524753,2.162622
1658137174.924896002,1364,7037,6752,643,6109,525396,1.910670
1658137175.024717569,1365,6617,6364,492,5872,525888,1.974714
1658137175.124813557,1366,6800,6557,487,6070,526375,2.109702
1658137175.224904537,1367,6933,6684,529,6155,526904,1.920064
1658137175.324923038,1368,6259,6033,495,5538,527399,1.919757
1658137175.424754620,1369,6718,6449,469,5980,527868,2.112326
1658137175.524846315,1370,6670,6411,471,5940,528339,1.981432
1658137175.624812841,1371,7492,7171,613,6558,528952,2.129144
1658137175.724908113,1372,6210,6008,401,5607,529353,1.674567
1658137175.824762344,1373,6202,6003,290,5713,529643,1.638136
1658137175.924841881,1374,6276,6005,565,5440,530208,1.957552
1658137176.024820566,1375,7425,7145,649,6496,530857,2.037142
1658137176.124902964,1376,6779,6560,661,5899,531518,1.952576
1658137176.224726677,1377,6572,6327,534,5793,532052,1.965391
1658137176.324908733,1378,7189,6921,701,6220,532753,2.250682
1658137176.424746752,1379,7317,7050,462,6588,533215,2.242209
1658137176.524826527,1380,7627,7344,777,6567,533992,2.360950
1658137176.624808073,1381,6328,6072,516,5556,534508,1.758412
1658137176.724905729,1382,7332,7060,495,6565,535003,2.039514
1658137176.824764729,1383,5509,5317,258,5059,535261,1.459161
1658137176.924875259,1384,6936,6651,615,6036,535876,1.977131
1658137177.024715424,1385,6640,6403,451,5952,536327,1.904487
1658137177.124923229,1386,6978,6655,494,6161,536821,1.990587
1658137177.224755764,1387,6873,6626,679,5947,537500,2.364110
1658137177.324913979,1388,8022,7778,818,6960,538318,2.291677
1658137177.424752712,1389,7144,6901,672,6229,538990,2.006823
1658137177.524852276,1390,6275,6069,505,5564,539495,1.879741
1658137177.624818325,1391,7407,7128,732,6396,540227,2.066573
1658137177.724886417,1392,7562,7271,631,6640,540858,2.502611
1658137177.824711084,1393,6755,6509,670,5839,541528,1.940491
1658137177.924927473,1394,6444,6184,387,5797,541915,2.245922
1658137178.024765491,1395,7357,7072,585,6487,542500,2.016844
1658137178.124858856,1396,7575,7275,643,6632,543143,2.192935
1658137178.224719286,1397,6782,6537,558,5979,543701,2.033568
1658137178.324901342,1398,7466,7211,569,6642,544270,2.154422
1658137178.424740791,1399,5971,5694,501,5193,544771,1.593184
1658137178.524832964,1400,6648,6397,634,5763,545405,1.963541
1658137178.624906540,1401,7331,7039,521,6518,545926,2.057194
1658137178.724739313,1402,7508,7288,717,6571,546643,2.157714
1658137178.824826717,1403,6621,6371,454,5917,547097,2.056246
1658137178.924913883,1404,6263,5950,395,5555,547492,1.797668
1658137179.024744272,1405,6540,6270,449,5821,547941,2.053650
1658137179.124824524,1406,7048,6768,539,6229,548480,2.091100
1658137179.224924088,1407,6683,6457,661,5796,549141,2.479469
1658137179.324854851,1408,7743,7472,568,6904,549709,2.020552
1658137179.424826145,1409,6953,6680,695,5985,550404,2.016041
1658137179.524917841,1410,6196,5913,425,5488,550829,2.114220
1658137179.624742031,1411,6572,6343,446,5897,551275,2.345443
1658137179.724828720,1412,5960,5745,380,5365,551655,1.657245
1658137179.824911594,1413,5891,5697,357,5340,552012,1.634192
1658137179.924759388,1414,7128,6839,842,5997,552854,2.036594
1658137180.024847269,1415,6761,6485,741,5744,553595,2.571351
1658137180.124807358,1416,6735,6486,556,5930,554151,2.094836
1658137180.224888563,1417,5885,5641,248,5393,554399,1.890119
1658137180.324880838,1418,6801,6532,537,5995,554936,1.965316
1658137180.424732447,1419,6551,6344,552,5792,555488,1.856491
1658137180.524819136,1420,6614,6411,658,5753,556146,2.142219
1658137180.624908447,1421,7174,6892,680,6212,556826,2.004815
1658137180.724757910,1422,6471,6248,579,5669,557405,2.186204
1658137180.824835300,1423,6354,6094,438,5656,557843,1.868458
1658137180.924922228,1424,7043,6829,564,6265,558407,1.905424
1658137181.024768829,1425,6542,6309,536,5773,558943,2.360781
1658137181.124845266,1426,7761,7514,815,6699,559758,3.476454
1658137181.224930763,1427,7419,7160,690,6470,560448,2.097411
1658137181.324808359,1428,6657,6403,554,5849,561002,1.948598
1658137181.424872160,1429,7107,6823,578,6245,561580,2.839795
1658137181.524711132,1430,7387,7074,640,6434,562220,2.122971
1658137181.624932766,1431,5948,5684,283,5401,562503,1.574697
1658137181.724778891,1432,5848,5576,219,5357,562722,1.575647
1658137181.824870586,1433,7311,6958,637,6321,563359,2.285843
1658137181.924723625,1434,6184,5990,514,5476,563873,1.905047
1658137182.024809837,1435,7422,7145,684,6461,564557,2.004078
1658137182.124907494,1436,6113,5875,650,5225,565207,2.023695
1658137182.224744797,1437,6289,6043,663,5380,565870,1.828236
1658137182.324877739,1438,6856,6570,408,6162,566278,2.312236
1658137182.424725771,1439,6546,6280,529,5751,566807,2.034156
1658137182.524809361,1440,6545,6348,594,5754,567401,1.799748
1658137182.624914646,1441,7028,6770,649,6121,568050,3.655315
1658137182.724775791,1442,7534,7236,671,6565,568721,2.131582
1658137182.824869633,1443,6460,6217,388,5829,569109,1.885151
1658137182.924711227,1444,7275,7013,869,6144,569978,2.092973
1658137183.024915934,1445,7725,7377,576,6801,570554,2.316245
1658137183.124757767,1446,6510,6268,633,5635,571187,1.949158
1658137183.224844217,1447,7212,6988,785,6203,571972,2.390134
1658137183.324738741,1448,6635,6394,577,5817,572549,2.313771
1658137183.424826622,1449,7163,6909,636,6273,573185,1.922994
1658137183.524906397,1450,8594,8243,1062,7181,574247,2.388492
1658137183.624739647,1451,5525,5339,253,5086,574500,1.505218
1658137183.724817514,1452,7548,7257,880,6377,575380,2.260923
1658137183.824938059,1453,6786,6499,557,5942,575937,2.224937
1658137183.924767017,1454,7199,6886,540,6346,576477,1.912002
1658137184.024846792,1455,6134,5881,310,5571,576787,3.057398
1658137184.124922276,1456,7796,7498,768,6730,577555,2.301467
1658137184.224758387,1457,7305,7050,533,6517,578088,2.011433
1658137184.324842453,1458,6751,6466,433,6033,578521,2.328338
1658137184.424932718,1459,7479,7190,726,6464,579247,2.022987
1658137184.524777889,1460,7386,7105,687,6418,579934,2.627939
1658137184.624865294,1461,6254,6006,461,5545,580395,2.063965
1658137184.724816561,1462,7145,6814,585,6229,580980,2.906086
1658137184.824918270,1463,6844,6531,711,5820,581691,2.008785
1658137184.924751282,1464,7529,7238,724,6514,582415,2.004944
1658137185.024833441,1465,7235,6918,723,6195,583138,2.139124
1658137185.124913454,1466,7758,7446,768,6678,583906,2.301237
1658137185.224748373,1467,8267,7882,694,7188,584600,2.261276
1658137185.324818850,1468,5690,5498,369,5129,584969,1.560610
1658137185.424896717,1469,6965,6674,499,6175,585468,2.099531
1658137185.524721146,1470,7562,7308,475,6833,585943,2.137245
1658137185.624814510,1471,7081,6819,680,6139,586623,2.219339
1658137185.724906445,1472,6049,5804,487,5317,587110,1.742507
1658137185.824739695,1473,5655,5424,279,5145,587389,1.528728
1658137185.924811602,1474,7091,6799,519,6280,587908,2.072338
1658137186.024890900,1475,7055,6786,553,6233,588461,2.402410
1658137186.124728680,1476,6656,6437,471,5966,588932,1.819953
1658137186.224922657,1477,6487,6269,532,5737,589464,1.981258
1658137186.324783564,1478,5913,5685,438,5247,589902,1.622243
1658137186.424870968,1479,6088,5838,391,5447,590293,1.746778
1658137186.524720430,1480,6380,6135,503,5632,590796,1.905561
1658137186.624822855,1481,6948,6670,738,5932,591534,1.945623
1658137186.724911690,1482,7008,6730,460,6270,591994,2.424830
1658137186.824757099,1483,6908,6619,639,5980,592633,2.211809
1658137186.924849749,1484,7200,6976,522,6454,593155,2.111408
1658137187.024817228,1485,5976,5784,539,5245,593694,1.694725
1658137187.124908447,1486,7286,7009,396,6613,594090,2.058796
1658137187.224756479,1487,7052,6787,485,6302,594575,1.807714
1658137187.324915886,1488,6959,6671,652,6019,595227,1.940805
1658137187.424753189,1489,6510,6230,713,5517,595940,1.973495
1658137187.524848461,1490,7743,7411,844,6567,596784,3.089614
1658137187.624815702,1491,7200,6918,454,6464,597238,1.986113
1658137187.724898577,1492,6869,6530,742,5788,597980,1.985615
1658137187.824732304,1493,6386,6106,590,5516,598570,1.976844
1658137187.924817324,1494,5725,5450,272,5178,598842,1.617122
1658137188.024903774,1495,5777,5554,363,5191,599205,1.623350
1658137188.124750614,1496,6108,5850,476,5374,599681,1.791362
1658137188.224834204,1497,7865,7630,660,6970,600341,2.346000
1658137188.324899673,1498,7277,6979,761,6218,601102,2.152435
1658137188.424747229,1499,7606,7300,655,6645,601757,2.158843
1658137188.524825335,1500,6825,6524,480,6044,602237,1.896097
1658137188.624901295,1501,6659,6388,453,5935,602690,1.945997
1658137188.724737644,1502,6314,6059,451,5608,603141,1.751744
1658137188.824828386,1503,6552,6252,456,5796,603597,2.375296
1658137188.924811602,1504,4895,4717,329,4388,603926,1.360005
1658137189.024902344,1505,6619,6360,516,5844,604442,2.125638
1658137189.124736786,1506,7427,7133,552,6581,604994,2.130050
1658137189.224826813,1507,6684,6445,521,5924,605515,2.056417
1658137189.324814558,1508,6709,6427,513,5914,606028,2.161938
1658137189.424911261,1509,6490,6255,522,5733,606550,2.393546
1658137189.524740934,1510,5897,5645,544,5101,607094,1.647515
1658137189.624825239,1511,6661,6383,563,5820,607657,2.603986
1658137189.724926949,1512,6906,6649,713,5936,608370,3.746160
1658137189.824767351,1513,6306,6098,422,5676,608792,2.354579
1658137189.924854755,1514,6706,6440,556,5884,609348,2.651219
1658137190.024815083,1515,7803,7502,544,6958,609892,2.667314
1658137190.124904156,1516,6921,6687,515,6172,610407,2.845115
1658137190.224748373,1517,6779,6534,578,5956,610985,2.083037
1658137190.324921608,1518,6357,6092,416,5676,611401,2.218584
1658137190.424761057,1519,6519,6271,288,5983,611689,1.938796
1658137190.524856091,1520,8038,7738,680,7058,612369,2.693733
1658137190.624817133,1521,7519,7234,528,6706,612897,2.223634
1658137190.724910021,1522,7139,6861,520,6341,613417,2.045510
1658137190.824746847,1523,6905,6674,401,6273,613818,2.335057
1658137190.924839020,1524,6193,5942,396,5546,614214,2.621844
1658137191.024926424,1525,7376,7069,360,6709,614574,2.766044
1658137191.124768734,1526,6880,6636,501,6135,615075,2.532834
1658137191.224870443,1527,6520,6258,543,5715,615618,2.565951
1658137191.324821711,1528,7051,6757,764,5993,616382,2.228777
1658137191.424919128,1529,7647,7349,605,6744,616987,2.147944
1658137191.524749994,1530,5760,5552,372,5180,617359,1.604597
1658137191.624852180,1531,6579,6338,421,5917,617780,2.088858
1658137191.724815130,1532,6252,6020,427,5593,618207,2.195679
1658137191.824906826,1533,6212,5966,364,5602,618571,1.787221
1658137191.924756765,1534,5946,5741,398,5343,618969,1.733371
1658137192.024838686,1535,7520,7219,513,6706,619482,2.338402
1658137192.124814510,1536,6903,6665,302,6363,619784,2.763820
1658137192.224910021,1537,6913,6611,413,6198,620197,1.990690
1658137192.324818850,1538,7064,6830,470,6360,620667,2.447618
1658137192.424918890,1539,7796,7510,554,6956,621221,33.700318
1658137192.524762392,1540,7227,6941,666,6275,621887,2.039581
1658137192.624843597,1541,7287,7026,565,6461,622452,2.197203
1658137192.724816561,1542,6895,6654,629,6025,623081,2.500160
1658137192.824916124,1543,8421,8112,662,7450,623743,2.447339
1658137192.924749374,1544,6771,6537,367,6170,624110,2.745536
1658137193.024833679,1545,7754,7449,460,6989,624570,2.880450
1658137193.124915361,1546,7638,7341,366,6975,624936,2.609346
1658137193.224756718,1547,6729,6451,391,6060,625327,2.082737
1658137193.324817657,1548,7383,7107,364,6743,625691,2.219787
1658137193.424909592,1549,6762,6535,472,6063,626163,2.900060
1658137193.524746656,1550,7165,6898,704,6194,626867,2.233988
1658137193.624844074,1551,6036,5808,247,5561,627114,2.498199
1658137193.724928617,1552,7109,6881,587,6294,627701,3.111208
1658137193.824774981,1553,6253,6021,575,5446,628276,2.100044
1658137193.924872875,1554,6974,6717,678,6039,628954,2.112734
1658137194.024705648,1555,8095,7782,577,7205,629531,3.311621
1658137194.124921799,1556,7924,7626,515,7111,630046,2.956534
1658137194.224756002,1557,6994,6752,624,6128,630670,1.962152
1658137194.324805737,1558,6682,6434,419,6015,631089,1.957445
1658137194.424891949,1559,7786,7445,488,6957,631577,2.086351
