run_id,frame_count,trajectory_message_count,sensor_duration_sec,trajectory_path_length_m,trajectory_all_finite,trajectory_timestamps_strict,total_frame_ms_mean,total_frame_ms_p50,total_frame_ms_p95,total_frame_ms_p99,total_frame_ms_max,rss_mib_initial,rss_mib_final,rss_mib_peak,rss_mib_slope_per_min,rss_linear_regression_r2,process_cpu_percent_mean,process_cpu_percent_peak,kdtree_points_initial,kdtree_points_final,kdtree_points_peak,kdtree_points_slope_per_min,kdtree_linear_regression_r2,rss_kdtree_pearson,lidar_buffer_max,imu_buffer_max,sensor_backlog_sec_max_raw,sensor_backlog_sec_max_valid_window,clock_lag_sec_max_raw,drain_time_sec,drain_success,docker_sample_count,docker_cpu_percent_mean,docker_cpu_percent_peak,docker_memory_mib_peak,nearest_search_ms_mean,nearest_search_ms_p95,nearest_search_ms_p99,scan_match_ms_mean,scan_match_ms_p95,scan_match_ms_p99,ekf_update_ms_mean,ekf_update_ms_p95,ekf_update_ms_p99,map_insert_ms_mean,map_insert_ms_p95,map_insert_ms_p99,map_delete_ms_mean,map_delete_ms_p95,map_delete_ms_p99,map_update_ms_mean,map_update_ms_p95,map_update_ms_p99
performance_01,13334,13334,1333.2999830245972,4917.501451675518,True,True,13.906759296461976,14.250872000000001,17.80821039964999,21.27224942067,78.656903999,142.969,597.648,673.582,14.057433385338607,0.5737714286946056,59.60083797653958,117.821,120,910202,1173301,19209.69000269238,0.20383530079783763,0.6197488351640499,1,40,9.702122211456299,1.1000268459320068,9.969950914382935,3.0353753580002376,True,613,162.56641109298533,206.9,3562.496,0.0,0.0,0.0,8.920228295938504,11.326054799349997,12.617636970340001,9.869380023089622,12.437383699349999,13.82467029967,2.812132310635218,4.535165800699997,7.262725109660003,0.00778741743257837,0.001029999,0.0012620103400000002,2.819919728059097,4.550889600599998,7.369626009
performance_02,13334,13334,1333.2999830245972,4916.114846568746,True,True,14.070205707746139,14.431093,18.090666249999998,21.336723010670003,73.714986,142.5,618.48,713.328,14.1451990905413,0.4287814706668802,60.18152565982405,137.797,108,688749,1312966,12303.50169563976,0.06796756239672586,0.7031879979734736,1,40,9.702122211456299,0.2017807960510254,9.969504833221436,3.0345566690011765,True,613,162.89513866231647,197.5,3635.2,0.0,0.0,0.0,8.981397176177142,11.405344749349998,12.81179668967,9.929154852552799,12.47975545035,13.855825739,2.9177648668736316,4.62329420064999,7.594715620670002,0.0074129678998050095,0.000901999,0.00108466967,2.925177834777636,4.634942351349998,7.6934619720000015
performance_03,13334,13334,1333.2999830245972,4917.2850905362175,True,True,14.106295182543947,14.526749000999999,17.990976150349997,21.00953257,74.521335,142.969,692.438,783.738,18.50910341785847,0.550174946451883,60.35152089442815,135.767,113,752045,1580047,13924.491638115473,0.07604014447404339,0.6131468508571607,1,40,9.702122211456299,0.1999361515045166,9.974536180496216,3.0349429870002496,True,613,163.12522022838502,205.52,3638.272,0.0,0.0,0.0,8.995394012546496,11.380705251,12.69217808,9.979858569678568,12.493635500349999,13.895743189330002,2.912181625538998,4.604904401349999,7.26007345,0.0068261790160491975,0.0009563502999999986,0.00113566933,2.9190078045551973,4.6131197509999975,7.54608388067
