timestamp_utc,run_id,container_id,cpu_percent,memory_usage,memory_limit,memory_percent,net_io,block_io,pids
"2026-07-31T12:17:30.7646645Z","performance_02","dc3ae6023b26","141.55%","3.053GiB","7.612GiB","40.10%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:33.7730235Z","performance_02","dc3ae6023b26","143.46%","3.054GiB","7.612GiB","40.12%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:35.8044326Z","performance_02","dc3ae6023b26","142.19%","3.055GiB","7.612GiB","40.13%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:37.8342930Z","performance_02","dc3ae6023b26","142.79%","3.06GiB","7.612GiB","40.20%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:39.8653243Z","performance_02","dc3ae6023b26","139.23%","3.07GiB","7.612GiB","40.32%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:41.8972719Z","performance_02","dc3ae6023b26","143.17%","3.069GiB","7.612GiB","40.31%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:44.9030371Z","performance_02","dc3ae6023b26","152.47%","3.065GiB","7.612GiB","40.27%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:46.9353284Z","performance_02","dc3ae6023b26","149.68%","3.074GiB","7.612GiB","40.38%","4.95MB / 3.21MB","102GB / 34.7GB","108"
"2026-07-31T12:17:48.9685266Z","performance_02","dc3ae6023b26","151.37%","3.073GiB","7.612GiB","40.37%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:17:50.9991724Z","performance_02","dc3ae6023b26","150.56%","3.067GiB","7.612GiB","40.28%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:17:54.0047884Z","performance_02","dc3ae6023b26","149.40%","3.071GiB","7.612GiB","40.34%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:17:56.0367670Z","performance_02","dc3ae6023b26","148.96%","3.069GiB","7.612GiB","40.32%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:17:58.0682314Z","performance_02","dc3ae6023b26","150.94%","3.074GiB","7.612GiB","40.38%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:18:00.1027605Z","performance_02","dc3ae6023b26","150.95%","3.074GiB","7.612GiB","40.38%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:18:03.1033240Z","performance_02","dc3ae6023b26","146.78%","3.072GiB","7.612GiB","40.35%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:18:05.1378587Z","performance_02","dc3ae6023b26","153.18%","3.071GiB","7.612GiB","40.35%","4.96MB / 3.22MB","102GB / 34.7GB","108"
"2026-07-31T12:18:07.1702088Z","performance_02","dc3ae6023b26","160.21%","3.081GiB","7.612GiB","40.48%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:09.2003505Z","performance_02","dc3ae6023b26","165.22%","3.076GiB","7.612GiB","40.41%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:11.2312525Z","performance_02","dc3ae6023b26","161.09%","3.082GiB","7.612GiB","40.48%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:14.2358318Z","performance_02","dc3ae6023b26","169.58%","3.083GiB","7.612GiB","40.50%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:16.2641724Z","performance_02","dc3ae6023b26","167.48%","3.089GiB","7.612GiB","40.58%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:18.2949068Z","performance_02","dc3ae6023b26","173.53%","3.098GiB","7.612GiB","40.70%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:20.3291882Z","performance_02","dc3ae6023b26","161.22%","3.101GiB","7.612GiB","40.74%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:23.3371850Z","performance_02","dc3ae6023b26","164.21%","3.096GiB","7.612GiB","40.67%","4.97MB / 3.23MB","102GB / 34.7GB","108"
"2026-07-31T12:18:25.3671789Z","performance_02","dc3ae6023b26","166.46%","3.098GiB","7.612GiB","40.69%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:27.4008614Z","performance_02","dc3ae6023b26","166.00%","3.101GiB","7.612GiB","40.74%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:29.4370502Z","performance_02","dc3ae6023b26","169.30%","3.109GiB","7.612GiB","40.84%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:31.4675730Z","performance_02","dc3ae6023b26","168.95%","3.104GiB","7.612GiB","40.78%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:34.4777608Z","performance_02","dc3ae6023b26","165.91%","3.108GiB","7.612GiB","40.83%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:36.5123697Z","performance_02","dc3ae6023b26","164.17%","3.107GiB","7.612GiB","40.81%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:38.5418058Z","performance_02","dc3ae6023b26","167.84%","3.112GiB","7.612GiB","40.88%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:40.5752882Z","performance_02","dc3ae6023b26","166.22%","3.113GiB","7.612GiB","40.90%","4.98MB / 3.24MB","102GB / 34.7GB","108"
"2026-07-31T12:18:43.5779771Z","performance_02","dc3ae6023b26","165.24%","3.108GiB","7.612GiB","40.83%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:45.6103123Z","performance_02","dc3ae6023b26","165.86%","3.117GiB","7.612GiB","40.94%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:47.6412130Z","performance_02","dc3ae6023b26","168.77%","3.112GiB","7.612GiB","40.88%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:49.6735227Z","performance_02","dc3ae6023b26","167.25%","3.111GiB","7.612GiB","40.87%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:51.7068870Z","performance_02","dc3ae6023b26","165.61%","3.114GiB","7.612GiB","40.91%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:54.7126041Z","performance_02","dc3ae6023b26","170.76%","3.118GiB","7.612GiB","40.95%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:56.7453584Z","performance_02","dc3ae6023b26","167.76%","3.115GiB","7.612GiB","40.92%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:18:58.7767504Z","performance_02","dc3ae6023b26","169.16%","3.115GiB","7.612GiB","40.92%","4.99MB / 3.25MB","102GB / 34.7GB","108"
"2026-07-31T12:19:00.8087533Z","performance_02","dc3ae6023b26","166.51%","3.135GiB","7.612GiB","41.18%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:03.8135238Z","performance_02","dc3ae6023b26","170.22%","3.143GiB","7.612GiB","41.29%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:05.8462493Z","performance_02","dc3ae6023b26","170.71%","3.148GiB","7.612GiB","41.35%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:07.8814224Z","performance_02","dc3ae6023b26","164.85%","3.153GiB","7.612GiB","41.42%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:09.9132061Z","performance_02","dc3ae6023b26","173.94%","3.184GiB","7.612GiB","41.83%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:11.9442828Z","performance_02","dc3ae6023b26","165.76%","3.185GiB","7.612GiB","41.83%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:14.9489474Z","performance_02","dc3ae6023b26","166.90%","3.18GiB","7.612GiB","41.77%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:16.9844948Z","performance_02","dc3ae6023b26","165.13%","3.174GiB","7.612GiB","41.69%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:19.0157425Z","performance_02","dc3ae6023b26","170.02%","3.171GiB","7.612GiB","41.66%","5MB / 3.26MB","102GB / 34.7GB","108"
"2026-07-31T12:19:21.0474684Z","performance_02","dc3ae6023b26","167.32%","3.169GiB","7.612GiB","41.63%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:24.0530095Z","performance_02","dc3ae6023b26","165.15%","3.167GiB","7.612GiB","41.60%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:26.0839293Z","performance_02","dc3ae6023b26","166.09%","3.171GiB","7.612GiB","41.65%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:28.1150049Z","performance_02","dc3ae6023b26","165.17%","3.17GiB","7.612GiB","41.65%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:30.1485969Z","performance_02","dc3ae6023b26","166.75%","3.172GiB","7.612GiB","41.67%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:33.1526996Z","performance_02","dc3ae6023b26","161.61%","3.199GiB","7.612GiB","42.02%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:35.1830210Z","performance_02","dc3ae6023b26","165.80%","3.206GiB","7.612GiB","42.12%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:37.2162069Z","performance_02","dc3ae6023b26","165.86%","3.204GiB","7.612GiB","42.09%","5.01MB / 3.27MB","102GB / 34.7GB","108"
"2026-07-31T12:19:39.2467402Z","performance_02","dc3ae6023b26","162.88%","3.205GiB","7.612GiB","42.10%","5.02MB / 3.28MB","102GB / 34.7GB","108"
"2026-07-31T12:19:41.2770900Z","performance_02","dc3ae6023b26","164.83%","3.205GiB","7.612GiB","42.10%","5.02MB / 3.28MB","102GB / 34.7GB","108"
"2026-07-31T12:19:44.2800921Z","performance_02","dc3ae6023b26","165.00%","3.204GiB","7.612GiB","42.09%","5.02MB / 3.28MB","102GB / 34.7GB","108"
"2026-07-31T12:19:46.3109495Z","performance_02","dc3ae6023b26","160.91%","3.233GiB","7.612GiB","42.47%","5.02MB / 3.28MB","103GB / 34.7GB","108"
"2026-07-31T12:19:48.3407341Z","performance_02","dc3ae6023b26","168.82%","3.235GiB","7.612GiB","42.49%","5.02MB / 3.28MB","103GB / 34.7GB","108"
"2026-07-31T12:19:50.3741048Z","performance_02","dc3ae6023b26","168.78%","3.232GiB","7.612GiB","42.45%","5.02MB / 3.28MB","103GB / 34.7GB","108"
"2026-07-31T12:19:53.3802986Z","performance_02","dc3ae6023b26","161.46%","3.24GiB","7.612GiB","42.56%","5.02MB / 3.28MB","103GB / 34.7GB","108"
"2026-07-31T12:19:55.4153872Z","performance_02","dc3ae6023b26","165.67%","3.236GiB","7.612GiB","42.50%","5.02MB / 3.28MB","103GB / 34.7GB","108"
"2026-07-31T12:19:57.4453794Z","performance_02","dc3ae6023b26","168.55%","3.235GiB","7.612GiB","42.50%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:19:59.4762315Z","performance_02","dc3ae6023b26","170.93%","3.238GiB","7.612GiB","42.53%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:01.5095844Z","performance_02","dc3ae6023b26","165.48%","3.238GiB","7.612GiB","42.54%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:04.5150489Z","performance_02","dc3ae6023b26","163.18%","3.25GiB","7.612GiB","42.69%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:06.5455581Z","performance_02","dc3ae6023b26","167.40%","3.248GiB","7.612GiB","42.67%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:08.5771231Z","performance_02","dc3ae6023b26","169.24%","3.259GiB","7.612GiB","42.81%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:10.6138846Z","performance_02","dc3ae6023b26","165.25%","3.266GiB","7.612GiB","42.91%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:13.6173412Z","performance_02","dc3ae6023b26","166.43%","3.269GiB","7.612GiB","42.94%","5.03MB / 3.29MB","103GB / 34.7GB","108"
"2026-07-31T12:20:15.6471696Z","performance_02","dc3ae6023b26","164.88%","3.267GiB","7.612GiB","42.91%","5.04MB / 3.3MB","103GB / 34.7GB","108"
"2026-07-31T12:20:17.6772072Z","performance_02","dc3ae6023b26","165.31%","3.285GiB","7.612GiB","43.15%","5.04MB / 3.3MB","103GB / 34.7GB","108"
"2026-07-31T12:20:19.7105758Z","performance_02","dc3ae6023b26","169.17%","3.282GiB","7.612GiB","43.11%","5.04MB / 3.3MB","103GB / 34.7GB","108"
"2026-07-31T12:20:21.7423716Z","performance_02","dc3ae6023b26","168.05%","3.282GiB","7.612GiB","43.11%","5.04MB / 3.3MB","103GB / 34.7GB","108"
"2026-07-31T12:20:24.7486999Z","performance_02","dc3ae6023b26","169.05%","3.282GiB","7.612GiB","43.12%","5.04MB / 3.3MB","103GB / 34.7GB","108"
"2026-07-31T12:20:26.7796719Z","performance_02","dc3ae6023b26","165.64%","3.292GiB","7.612GiB","43.25%","5.04MB / 3.3MB","104GB / 34.7GB","108"
"2026-07-31T12:20:28.8110537Z","performance_02","dc3ae6023b26","163.74%","3.296GiB","7.612GiB","43.30%","5.04MB / 3.3MB","104GB / 34.7GB","108"
"2026-07-31T12:20:30.8424367Z","performance_02","dc3ae6023b26","169.35%","3.298GiB","7.612GiB","43.32%","5.04MB / 3.3MB","104GB / 34.7GB","108"
"2026-07-31T12:20:33.8476256Z","performance_02","dc3ae6023b26","163.26%","3.304GiB","7.612GiB","43.40%","5.04MB / 3.3MB","104GB / 34.7GB","108"
"2026-07-31T12:20:35.8781319Z","performance_02","dc3ae6023b26","167.25%","3.298GiB","7.612GiB","43.32%","5.05MB / 3.3MB","104GB / 34.7GB","108"
"2026-07-31T12:20:37.9095557Z","performance_02","dc3ae6023b26","164.49%","3.301GiB","7.612GiB","43.36%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:39.9400503Z","performance_02","dc3ae6023b26","175.85%","3.324GiB","7.612GiB","43.67%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:41.9693366Z","performance_02","dc3ae6023b26","165.02%","3.307GiB","7.612GiB","43.45%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:44.9745903Z","performance_02","dc3ae6023b26","175.27%","3.308GiB","7.612GiB","43.45%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:47.0059366Z","performance_02","dc3ae6023b26","161.14%","3.309GiB","7.612GiB","43.47%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:49.0380252Z","performance_02","dc3ae6023b26","163.89%","3.306GiB","7.612GiB","43.43%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:51.0705967Z","performance_02","dc3ae6023b26","171.25%","3.307GiB","7.612GiB","43.45%","5.05MB / 3.31MB","104GB / 34.7GB","108"
"2026-07-31T12:20:54.0751310Z","performance_02","dc3ae6023b26","168.61%","3.308GiB","7.612GiB","43.45%","5.06MB / 3.32MB","104GB / 34.7GB","108"
"2026-07-31T12:20:56.1060954Z","performance_02","dc3ae6023b26","162.69%","3.396GiB","7.612GiB","44.61%","5.06MB / 3.32MB","104GB / 34.7GB","108"
"2026-07-31T12:20:58.1361524Z","performance_02","dc3ae6023b26","166.40%","3.354GiB","7.612GiB","44.06%","5.06MB / 3.32MB","104GB / 34.7GB","108"
"2026-07-31T12:21:00.1661314Z","performance_02","dc3ae6023b26","165.23%","3.362GiB","7.612GiB","44.17%","5.06MB / 3.32MB","104GB / 34.7GB","108"
"2026-07-31T12:21:03.1702130Z","performance_02","dc3ae6023b26","168.29%","3.368GiB","7.612GiB","44.25%","5.06MB / 3.32MB","104GB / 34.7GB","108"
"2026-07-31T12:21:05.2027407Z","performance_02","dc3ae6023b26","167.91%","3.375GiB","7.612GiB","44.33%","5.06MB / 3.32MB","104GB / 34.7GB","108"
"2026-07-31T12:21:07.2338136Z","performance_02","dc3ae6023b26","168.49%","3.37GiB","7.612GiB","44.27%","5.06MB / 3.32MB","105GB / 34.7GB","108"
"2026-07-31T12:21:09.2636776Z","performance_02","dc3ae6023b26","168.81%","3.372GiB","7.612GiB","44.30%","5.06MB / 3.32MB","105GB / 34.7GB","108"
"2026-07-31T12:21:11.2936643Z","performance_02","dc3ae6023b26","169.10%","3.373GiB","7.612GiB","44.30%","5.07MB / 3.32MB","105GB / 34.7GB","108"
"2026-07-31T12:21:14.3009199Z","performance_02","dc3ae6023b26","178.86%","3.376GiB","7.612GiB","44.35%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:16.3327791Z","performance_02","dc3ae6023b26","166.10%","3.378GiB","7.612GiB","44.38%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:18.3615567Z","performance_02","dc3ae6023b26","168.50%","3.377GiB","7.612GiB","44.36%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:20.3914324Z","performance_02","dc3ae6023b26","168.08%","3.372GiB","7.612GiB","44.29%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:23.3974402Z","performance_02","dc3ae6023b26","159.65%","3.373GiB","7.612GiB","44.31%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:25.4316629Z","performance_02","dc3ae6023b26","172.01%","3.372GiB","7.612GiB","44.30%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:27.4604338Z","performance_02","dc3ae6023b26","166.43%","3.359GiB","7.612GiB","44.13%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:29.4937022Z","performance_02","dc3ae6023b26","167.99%","3.36GiB","7.612GiB","44.14%","5.07MB / 3.33MB","105GB / 34.7GB","108"
"2026-07-31T12:21:31.5249103Z","performance_02","dc3ae6023b26","170.37%","3.367GiB","7.612GiB","44.23%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:34.5277350Z","performance_02","dc3ae6023b26","166.68%","3.362GiB","7.612GiB","44.16%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:36.5593510Z","performance_02","dc3ae6023b26","162.87%","3.405GiB","7.612GiB","44.73%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:38.5884418Z","performance_02","dc3ae6023b26","165.97%","3.405GiB","7.612GiB","44.73%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:40.6204091Z","performance_02","dc3ae6023b26","168.17%","3.406GiB","7.612GiB","44.74%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:43.6243429Z","performance_02","dc3ae6023b26","165.45%","3.418GiB","7.612GiB","44.91%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:45.6541787Z","performance_02","dc3ae6023b26","165.85%","3.413GiB","7.612GiB","44.83%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:47.6840800Z","performance_02","dc3ae6023b26","167.72%","3.417GiB","7.612GiB","44.88%","5.08MB / 3.34MB","105GB / 34.7GB","108"
"2026-07-31T12:21:49.7146464Z","performance_02","dc3ae6023b26","163.92%","3.417GiB","7.612GiB","44.88%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:21:51.7432755Z","performance_02","dc3ae6023b26","165.87%","3.418GiB","7.612GiB","44.89%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:21:54.7484658Z","performance_02","dc3ae6023b26","162.46%","3.417GiB","7.612GiB","44.89%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:21:56.7773974Z","performance_02","dc3ae6023b26","168.67%","3.42GiB","7.612GiB","44.93%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:21:58.8097224Z","performance_02","dc3ae6023b26","164.15%","3.417GiB","7.612GiB","44.88%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:22:00.8392229Z","performance_02","dc3ae6023b26","163.58%","3.423GiB","7.612GiB","44.96%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:22:03.8442652Z","performance_02","dc3ae6023b26","164.46%","3.417GiB","7.612GiB","44.89%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:22:05.8743750Z","performance_02","dc3ae6023b26","162.86%","3.423GiB","7.612GiB","44.96%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:22:07.9065660Z","performance_02","dc3ae6023b26","193.30%","3.478GiB","7.612GiB","45.69%","5.09MB / 3.35MB","106GB / 34.7GB","108"
"2026-07-31T12:22:09.9366543Z","performance_02","dc3ae6023b26","166.08%","3.44GiB","7.612GiB","45.18%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:11.9660297Z","performance_02","dc3ae6023b26","167.91%","3.438GiB","7.612GiB","45.16%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:14.9707330Z","performance_02","dc3ae6023b26","165.38%","3.434GiB","7.612GiB","45.10%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:17.0019677Z","performance_02","dc3ae6023b26","163.28%","3.436GiB","7.612GiB","45.13%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:19.0331123Z","performance_02","dc3ae6023b26","165.05%","3.432GiB","7.612GiB","45.08%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:21.0624746Z","performance_02","dc3ae6023b26","163.71%","3.447GiB","7.612GiB","45.28%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:24.0670224Z","performance_02","dc3ae6023b26","165.40%","3.448GiB","7.612GiB","45.29%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:26.0965761Z","performance_02","dc3ae6023b26","167.97%","3.447GiB","7.612GiB","45.28%","5.1MB / 3.36MB","106GB / 34.7GB","108"
"2026-07-31T12:22:28.1289315Z","performance_02","dc3ae6023b26","166.98%","3.447GiB","7.612GiB","45.29%","5.11MB / 3.37MB","106GB / 34.7GB","108"
"2026-07-31T12:22:30.1582392Z","performance_02","dc3ae6023b26","167.54%","3.447GiB","7.612GiB","45.29%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:33.1639900Z","performance_02","dc3ae6023b26","166.95%","3.451GiB","7.612GiB","45.33%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:35.1942845Z","performance_02","dc3ae6023b26","187.05%","3.485GiB","7.612GiB","45.78%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:37.2290477Z","performance_02","dc3ae6023b26","169.47%","3.459GiB","7.612GiB","45.44%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:39.2598651Z","performance_02","dc3ae6023b26","167.06%","3.456GiB","7.612GiB","45.40%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:41.2906384Z","performance_02","dc3ae6023b26","165.94%","3.463GiB","7.612GiB","45.49%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:44.2953910Z","performance_02","dc3ae6023b26","162.33%","3.455GiB","7.612GiB","45.39%","5.11MB / 3.37MB","107GB / 34.7GB","108"
"2026-07-31T12:22:46.3276604Z","performance_02","dc3ae6023b26","165.77%","3.462GiB","7.612GiB","45.47%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:22:48.3564179Z","performance_02","dc3ae6023b26","166.18%","3.456GiB","7.612GiB","45.40%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:22:50.3877198Z","performance_02","dc3ae6023b26","165.28%","3.457GiB","7.612GiB","45.41%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:22:53.3918283Z","performance_02","dc3ae6023b26","172.73%","3.461GiB","7.612GiB","45.47%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:22:55.4230982Z","performance_02","dc3ae6023b26","163.93%","3.456GiB","7.612GiB","45.40%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:22:57.4514171Z","performance_02","dc3ae6023b26","161.72%","3.458GiB","7.612GiB","45.43%","5.12MB / 3.38MB","107GB / 34.7GB","108"
