timestamp_utc,run_id,container_id,cpu_percent,memory_usage,memory_limit,memory_percent,net_io,block_io,pids
"2026-07-31T12:59:35.8141317Z","performance_03","dc3ae6023b26","152.68%","3.457GiB","7.612GiB","45.41%","6.31MB / 4.57MB","157GB / 34.7GB","108"
"2026-07-31T12:59:37.8433175Z","performance_03","dc3ae6023b26","148.42%","3.451GiB","7.612GiB","45.33%","6.31MB / 4.57MB","157GB / 34.7GB","108"
"2026-07-31T12:59:39.8736716Z","performance_03","dc3ae6023b26","152.78%","3.454GiB","7.612GiB","45.37%","6.31MB / 4.57MB","157GB / 34.7GB","108"
"2026-07-31T12:59:41.9042343Z","performance_03","dc3ae6023b26","152.40%","3.452GiB","7.612GiB","45.35%","6.32MB / 4.58MB","157GB / 34.7GB","108"
"2026-07-31T12:59:44.9090938Z","performance_03","dc3ae6023b26","149.69%","3.458GiB","7.612GiB","45.42%","6.32MB / 4.58MB","157GB / 34.7GB","108"
"2026-07-31T12:59:46.9389641Z","performance_03","dc3ae6023b26","151.64%","3.451GiB","7.612GiB","45.33%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T12:59:48.9687742Z","performance_03","dc3ae6023b26","151.66%","3.454GiB","7.612GiB","45.38%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T12:59:50.9998375Z","performance_03","dc3ae6023b26","158.27%","3.451GiB","7.612GiB","45.33%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T12:59:54.0059906Z","performance_03","dc3ae6023b26","155.02%","3.457GiB","7.612GiB","45.42%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T12:59:56.0383549Z","performance_03","dc3ae6023b26","151.31%","3.45GiB","7.612GiB","45.32%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T12:59:58.0697367Z","performance_03","dc3ae6023b26","153.65%","3.45GiB","7.612GiB","45.33%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T13:00:00.1063939Z","performance_03","dc3ae6023b26","160.14%","3.45GiB","7.612GiB","45.32%","6.32MB / 4.58MB","158GB / 34.7GB","108"
"2026-07-31T13:00:03.1330481Z","performance_03","dc3ae6023b26","154.85%","3.451GiB","7.612GiB","45.33%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:05.1621859Z","performance_03","dc3ae6023b26","157.61%","3.456GiB","7.612GiB","45.40%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:07.1941285Z","performance_03","dc3ae6023b26","155.24%","3.451GiB","7.612GiB","45.33%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:09.2240232Z","performance_03","dc3ae6023b26","151.49%","3.45GiB","7.612GiB","45.32%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:11.2538772Z","performance_03","dc3ae6023b26","158.93%","3.458GiB","7.612GiB","45.43%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:14.2604744Z","performance_03","dc3ae6023b26","159.10%","3.451GiB","7.612GiB","45.34%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:16.2897060Z","performance_03","dc3ae6023b26","161.47%","3.456GiB","7.612GiB","45.40%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:18.3203755Z","performance_03","dc3ae6023b26","167.99%","3.451GiB","7.612GiB","45.33%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:20.3519326Z","performance_03","dc3ae6023b26","160.59%","3.457GiB","7.612GiB","45.42%","6.33MB / 4.59MB","158GB / 34.7GB","108"
"2026-07-31T13:00:23.3578370Z","performance_03","dc3ae6023b26","161.42%","3.451GiB","7.612GiB","45.33%","6.34MB / 4.6MB","158GB / 34.7GB","108"
"2026-07-31T13:00:25.3897542Z","performance_03","dc3ae6023b26","165.09%","3.457GiB","7.612GiB","45.41%","6.34MB / 4.6MB","158GB / 34.7GB","108"
"2026-07-31T13:00:27.4186200Z","performance_03","dc3ae6023b26","166.25%","3.451GiB","7.612GiB","45.33%","6.34MB / 4.6MB","159GB / 34.7GB","108"
"2026-07-31T13:00:29.4476908Z","performance_03","dc3ae6023b26","167.35%","3.456GiB","7.612GiB","45.39%","6.34MB / 4.6MB","159GB / 34.7GB","108"
"2026-07-31T13:00:31.4788218Z","performance_03","dc3ae6023b26","167.92%","3.454GiB","7.612GiB","45.38%","6.34MB / 4.6MB","159GB / 34.7GB","108"
"2026-07-31T13:00:34.4831323Z","performance_03","dc3ae6023b26","166.42%","3.451GiB","7.612GiB","45.33%","6.34MB / 4.6MB","159GB / 34.7GB","108"
"2026-07-31T13:00:36.5130015Z","performance_03","dc3ae6023b26","167.31%","3.453GiB","7.612GiB","45.36%","6.34MB / 4.6MB","159GB / 34.7GB","108"
"2026-07-31T13:00:38.5420368Z","performance_03","dc3ae6023b26","166.22%","3.451GiB","7.612GiB","45.33%","6.34MB / 4.6MB","159GB / 34.7GB","108"
"2026-07-31T13:00:40.5719030Z","performance_03","dc3ae6023b26","173.53%","3.458GiB","7.612GiB","45.43%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:43.5775020Z","performance_03","dc3ae6023b26","177.83%","3.451GiB","7.612GiB","45.33%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:45.6084776Z","performance_03","dc3ae6023b26","163.72%","3.457GiB","7.612GiB","45.41%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:47.6398239Z","performance_03","dc3ae6023b26","169.93%","3.451GiB","7.612GiB","45.34%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:49.6699893Z","performance_03","dc3ae6023b26","166.06%","3.454GiB","7.612GiB","45.38%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:51.7001001Z","performance_03","dc3ae6023b26","164.99%","3.453GiB","7.612GiB","45.37%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:54.7050265Z","performance_03","dc3ae6023b26","169.51%","3.457GiB","7.612GiB","45.41%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:56.7351666Z","performance_03","dc3ae6023b26","166.92%","3.451GiB","7.612GiB","45.34%","6.35MB / 4.61MB","159GB / 34.7GB","108"
"2026-07-31T13:00:58.7654432Z","performance_03","dc3ae6023b26","168.80%","3.453GiB","7.612GiB","45.35%","6.36MB / 4.62MB","159GB / 34.7GB","108"
"2026-07-31T13:01:00.7966803Z","performance_03","dc3ae6023b26","167.81%","3.451GiB","7.612GiB","45.34%","6.36MB / 4.62MB","159GB / 34.7GB","108"
"2026-07-31T13:01:03.8037697Z","performance_03","dc3ae6023b26","171.27%","3.457GiB","7.612GiB","45.41%","6.36MB / 4.62MB","159GB / 34.7GB","108"
"2026-07-31T13:01:05.8329870Z","performance_03","dc3ae6023b26","171.32%","3.451GiB","7.612GiB","45.34%","6.36MB / 4.62MB","159GB / 34.7GB","108"
"2026-07-31T13:01:07.8632933Z","performance_03","dc3ae6023b26","170.12%","3.454GiB","7.612GiB","45.38%","6.36MB / 4.62MB","160GB / 34.7GB","108"
"2026-07-31T13:01:09.8958397Z","performance_03","dc3ae6023b26","174.00%","3.451GiB","7.612GiB","45.33%","6.36MB / 4.62MB","160GB / 34.7GB","108"
"2026-07-31T13:01:11.9257574Z","performance_03","dc3ae6023b26","173.55%","3.452GiB","7.612GiB","45.34%","6.36MB / 4.62MB","160GB / 34.7GB","108"
"2026-07-31T13:01:14.9304359Z","performance_03","dc3ae6023b26","174.51%","3.454GiB","7.612GiB","45.37%","6.36MB / 4.62MB","160GB / 34.7GB","108"
"2026-07-31T13:01:16.9609243Z","performance_03","dc3ae6023b26","164.40%","3.451GiB","7.612GiB","45.33%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:18.9935914Z","performance_03","dc3ae6023b26","168.06%","3.452GiB","7.612GiB","45.34%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:21.0231366Z","performance_03","dc3ae6023b26","168.22%","3.45GiB","7.612GiB","45.31%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:24.0261365Z","performance_03","dc3ae6023b26","170.61%","3.459GiB","7.612GiB","45.44%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:26.0549813Z","performance_03","dc3ae6023b26","169.10%","3.452GiB","7.612GiB","45.35%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:28.0858522Z","performance_03","dc3ae6023b26","170.83%","3.46GiB","7.612GiB","45.45%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:30.1151562Z","performance_03","dc3ae6023b26","169.12%","3.464GiB","7.612GiB","45.51%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:33.1187141Z","performance_03","dc3ae6023b26","170.55%","3.452GiB","7.612GiB","45.35%","6.37MB / 4.63MB","160GB / 34.7GB","108"
"2026-07-31T13:01:35.1489042Z","performance_03","dc3ae6023b26","171.53%","3.457GiB","7.612GiB","45.41%","6.38MB / 4.64MB","160GB / 34.7GB","108"
"2026-07-31T13:01:37.1784092Z","performance_03","dc3ae6023b26","173.43%","3.451GiB","7.612GiB","45.33%","6.38MB / 4.64MB","160GB / 34.7GB","108"
"2026-07-31T13:01:39.2070323Z","performance_03","dc3ae6023b26","169.93%","3.453GiB","7.612GiB","45.36%","6.38MB / 4.64MB","160GB / 34.7GB","108"
"2026-07-31T13:01:41.2358183Z","performance_03","dc3ae6023b26","170.84%","3.451GiB","7.612GiB","45.33%","6.38MB / 4.64MB","160GB / 34.7GB","108"
"2026-07-31T13:01:44.2413629Z","performance_03","dc3ae6023b26","172.93%","3.46GiB","7.612GiB","45.45%","6.38MB / 4.64MB","160GB / 34.7GB","108"
"2026-07-31T13:01:46.2730214Z","performance_03","dc3ae6023b26","170.01%","3.454GiB","7.612GiB","45.37%","6.38MB / 4.64MB","160GB / 34.7GB","108"
"2026-07-31T13:01:48.3029588Z","performance_03","dc3ae6023b26","171.04%","3.455GiB","7.612GiB","45.39%","6.38MB / 4.64MB","161GB / 34.7GB","108"
"2026-07-31T13:01:50.3324058Z","performance_03","dc3ae6023b26","176.15%","3.454GiB","7.612GiB","45.38%","6.38MB / 4.64MB","161GB / 34.7GB","108"
"2026-07-31T13:01:53.3383709Z","performance_03","dc3ae6023b26","195.24%","3.451GiB","7.612GiB","45.33%","6.38MB / 4.64MB","161GB / 34.7GB","108"
"2026-07-31T13:01:55.3710370Z","performance_03","dc3ae6023b26","167.25%","3.456GiB","7.612GiB","45.40%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:01:57.4017717Z","performance_03","dc3ae6023b26","172.25%","3.449GiB","7.612GiB","45.30%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:01:59.4334884Z","performance_03","dc3ae6023b26","165.28%","3.454GiB","7.612GiB","45.37%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:02:01.4658640Z","performance_03","dc3ae6023b26","162.88%","3.451GiB","7.612GiB","45.34%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:02:04.4702972Z","performance_03","dc3ae6023b26","166.93%","3.456GiB","7.612GiB","45.40%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:02:06.4997763Z","performance_03","dc3ae6023b26","163.56%","3.448GiB","7.612GiB","45.30%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:02:08.5309044Z","performance_03","dc3ae6023b26","164.97%","3.454GiB","7.612GiB","45.37%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:02:10.5635562Z","performance_03","dc3ae6023b26","165.31%","3.453GiB","7.612GiB","45.36%","6.39MB / 4.65MB","161GB / 34.7GB","108"
"2026-07-31T13:02:13.5667194Z","performance_03","dc3ae6023b26","164.91%","3.449GiB","7.612GiB","45.30%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:15.5961558Z","performance_03","dc3ae6023b26","164.68%","3.453GiB","7.612GiB","45.36%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:17.6260470Z","performance_03","dc3ae6023b26","165.06%","3.449GiB","7.612GiB","45.31%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:19.6573383Z","performance_03","dc3ae6023b26","169.48%","3.45GiB","7.612GiB","45.32%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:21.6886135Z","performance_03","dc3ae6023b26","163.15%","3.449GiB","7.612GiB","45.30%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:24.6950019Z","performance_03","dc3ae6023b26","165.42%","3.456GiB","7.612GiB","45.39%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:26.7236615Z","performance_03","dc3ae6023b26","162.62%","3.448GiB","7.612GiB","45.30%","6.4MB / 4.66MB","161GB / 34.7GB","108"
"2026-07-31T13:02:28.7531554Z","performance_03","dc3ae6023b26","167.52%","3.454GiB","7.612GiB","45.37%","6.4MB / 4.66MB","162GB / 34.7GB","108"
"2026-07-31T13:02:30.7851253Z","performance_03","dc3ae6023b26","159.14%","3.452GiB","7.612GiB","45.35%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:33.7909541Z","performance_03","dc3ae6023b26","154.19%","3.449GiB","7.612GiB","45.30%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:35.8216049Z","performance_03","dc3ae6023b26","149.91%","3.452GiB","7.612GiB","45.34%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:37.8509470Z","performance_03","dc3ae6023b26","144.74%","3.448GiB","7.612GiB","45.30%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:39.8824597Z","performance_03","dc3ae6023b26","145.17%","3.45GiB","7.612GiB","45.32%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:41.9122641Z","performance_03","dc3ae6023b26","142.51%","3.449GiB","7.612GiB","45.30%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:44.9172671Z","performance_03","dc3ae6023b26","140.51%","3.452GiB","7.612GiB","45.35%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:46.9464082Z","performance_03","dc3ae6023b26","139.92%","3.449GiB","7.612GiB","45.31%","6.41MB / 4.67MB","162GB / 34.7GB","108"
"2026-07-31T13:02:48.9746085Z","performance_03","dc3ae6023b26","137.02%","3.449GiB","7.612GiB","45.31%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:02:51.0050355Z","performance_03","dc3ae6023b26","135.52%","3.448GiB","7.612GiB","45.30%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:02:54.0092007Z","performance_03","dc3ae6023b26","135.10%","3.454GiB","7.612GiB","45.37%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:02:56.0387153Z","performance_03","dc3ae6023b26","134.58%","3.449GiB","7.612GiB","45.30%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:02:58.0696523Z","performance_03","dc3ae6023b26","133.30%","3.454GiB","7.612GiB","45.37%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:03:00.0978668Z","performance_03","dc3ae6023b26","133.53%","3.452GiB","7.612GiB","45.35%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:03:03.1186940Z","performance_03","dc3ae6023b26","120.76%","3.448GiB","7.612GiB","45.30%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:03:05.1471767Z","performance_03","dc3ae6023b26","110.52%","3.451GiB","7.612GiB","45.34%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:03:07.1794080Z","performance_03","dc3ae6023b26","110.88%","3.45GiB","7.612GiB","45.31%","6.42MB / 4.68MB","162GB / 34.7GB","108"
"2026-07-31T13:03:09.2079540Z","performance_03","dc3ae6023b26","109.77%","3.433GiB","7.612GiB","45.10%","6.43MB / 4.69MB","162GB / 34.7GB","107"
"2026-07-31T13:03:11.2416515Z","performance_03","dc3ae6023b26","110.96%","3.434GiB","7.612GiB","45.11%","6.43MB / 4.69MB","162GB / 34.7GB","107"
"2026-07-31T13:03:14.2443726Z","performance_03","dc3ae6023b26","109.33%","3.321GiB","7.612GiB","43.63%","6.43MB / 4.69MB","162GB / 34.7GB","96"
"2026-07-31T13:03:16.2739219Z","performance_03","dc3ae6023b26","18.09%","2.558GiB","7.612GiB","33.60%","6.43MB / 4.69MB","162GB / 34.7GB","33"
"2026-07-31T13:03:18.3091209Z","performance_03","dc3ae6023b26","205.52%","2.589GiB","7.612GiB","34.02%","6.43MB / 4.69MB","162GB / 34.7GB","52"
